Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-05-12
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
05:43	28.4°	136.2°	0.27
05:44	28.5°	136.4°	0.27
05:45	28.6°	136.7°	0.27
05:46	28.7°	136.9°	0.27
05:47	28.8°	137.2°	0.27
05:48	28.9°	137.4°	0.27
05:49	29.1°	137.6°	0.27
05:50	29.2°	137.9°	0.27
05:51	29.3°	138.1°	0.27
05:52	29.4°	138.4°	0.27
05:53	29.5°	138.6°	0.27
05:54	29.6°	138.9°	0.27
05:55	29.7°	139.1°	0.27
05:56	29.8°	139.4°	0.27
05:57	29.9°	139.6°	0.27
05:58	30.1°	139.9°	0.27
05:59	30.2°	140.1°	0.27
06:00	30.3°	140.4°	0.27
06:01	30.4°	140.7°	0.27
06:02	30.5°	140.9°	0.27
06:03	30.6°	141.2°	0.27
06:04	30.7°	141.4°	0.27
06:05	30.8°	141.7°	0.27
06:06	30.9°	141.9°	0.27
06:07	31.0°	142.2°	0.27
06:08	31.1°	142.4°	0.27
06:09	31.2°	142.7°	0.27
06:10	31.3°	143.0°	0.27
06:11	31.4°	143.2°	0.27
06:12	31.5°	143.5°	0.27
06:13	31.6°	143.7°	0.27
06:14	31.7°	144.0°	0.27
06:15	31.8°	144.3°	0.27
06:16	31.9°	144.5°	0.27
06:17	32.0°	144.8°	0.27
06:18	32.1°	145.1°	0.27
06:19	32.2°	145.3°	0.27
06:20	32.3°	145.6°	0.27
06:21	32.4°	145.9°	0.27
06:22	32.5°	146.1°	0.27
06:23	32.6°	146.4°	0.27
06:24	32.7°	146.7°	0.27
06:25	32.8°	146.9°	0.27
06:26	32.9°	147.2°	0.27
06:27	33.0°	147.5°	0.27
06:28	33.1°	147.7°	0.27
06:29	33.2°	148.0°	0.27
06:30	33.2°	148.3°	0.27
06:31	33.3°	148.5°	0.27
06:32	33.4°	148.8°	0.27
06:33	33.5°	149.1°	0.27
06:34	33.6°	149.4°	0.27
06:35	33.7°	149.6°	0.27
06:36	33.8°	149.9°	0.27
06:37	33.9°	150.2°	0.27
06:38	33.9°	150.5°	0.27
06:39	34.0°	150.7°	0.27
06:40	34.1°	151.0°	0.27
06:41	34.2°	151.3°	0.27
06:42	34.3°	151.6°	0.27
06:43	34.4°	151.9°	0.27
06:44	34.4°	152.1°	0.27
06:45	34.5°	152.4°	0.27
06:46	34.6°	152.7°	0.27
06:47	34.7°	153.0°	0.27
06:48	34.8°	153.3°	0.27
06:49	34.8°	153.5°	0.27
06:50	34.9°	153.8°	0.27
06:51	35.0°	154.1°	0.27
06:52	35.1°	154.4°	0.26
06:53	35.1°	154.7°	0.26
06:54	35.2°	155.0°	0.26
06:55	35.3°	155.3°	0.26
06:56	35.3°	155.5°	0.26
06:57	35.4°	155.8°	0.26
06:58	35.5°	156.1°	0.26
06:59	35.6°	156.4°	0.26
07:00	35.6°	156.7°	0.26
07:01	35.7°	157.0°	0.26
07:02	35.8°	157.3°	0.26
07:03	35.8°	157.6°	0.26
07:04	35.9°	157.8°	0.26
07:05	36.0°	158.1°	0.26
07:06	36.0°	158.4°	0.26
07:07	36.1°	158.7°	0.26
07:08	36.2°	159.0°	0.26
07:09	36.2°	159.3°	0.26
07:10	36.3°	159.6°	0.26
07:11	36.3°	159.9°	0.26
07:12	36.4°	160.2°	0.26
07:13	36.5°	160.5°	0.26
07:14	36.5°	160.8°	0.26
07:15	36.6°	161.1°	0.26
07:16	36.6°	161.4°	0.26
07:17	36.7°	161.7°	0.26
07:18	36.7°	162.0°	0.26
07:19	36.8°	162.3°	0.26
07:20	36.9°	162.6°	0.26
07:21	36.9°	162.9°	0.26
07:22	37.0°	163.2°	0.26
07:23	37.0°	163.5°	0.26
07:24	37.1°	163.8°	0.26
07:25	37.1°	164.1°	0.26
07:26	37.2°	164.4°	0.26
07:27	37.2°	164.7°	0.26
07:28	37.3°	165.0°	0.26
07:29	37.3°	165.3°	0.26
07:30	37.3°	165.6°	0.26
07:31	37.4°	165.9°	0.26
07:32	37.4°	166.2°	0.26
07:33	37.5°	166.5°	0.26
07:34	37.5°	166.8°	0.26
07:35	37.6°	167.1°	0.26
07:36	37.6°	167.4°	0.26
07:37	37.6°	167.7°	0.26
07:38	37.7°	168.0°	0.26
07:39	37.7°	168.3°	0.26
07:40	37.8°	168.6°	0.26
07:41	37.8°	168.9°	0.26
07:42	37.8°	169.2°	0.26
07:43	37.9°	169.5°	0.26
07:44	37.9°	169.8°	0.26
07:45	37.9°	170.1°	0.26
07:46	38.0°	170.4°	0.26
07:47	38.0°	170.8°	0.26
07:48	38.0°	171.1°	0.26
07:49	38.0°	171.4°	0.26
07:50	38.1°	171.7°	0.26
07:51	38.1°	172.0°	0.26
07:52	38.1°	172.3°	0.26
07:53	38.2°	172.6°	0.26
07:54	38.2°	172.9°	0.26
07:55	38.2°	173.2°	0.26
07:56	38.2°	173.5°	0.26
07:57	38.3°	173.8°	0.26
07:58	38.3°	174.2°	0.26
07:59	38.3°	174.5°	0.26
08:00	38.3°	174.8°	0.26
08:01	38.3°	175.1°	0.26
08:02	38.3°	175.4°	0.26
08:03	38.4°	175.7°	0.26
08:04	38.4°	176.0°	0.26
08:05	38.4°	176.3°	0.26
08:06	38.4°	176.6°	0.26
08:07	38.4°	177.0°	0.26
08:08	38.4°	177.3°	0.26
08:09	38.5°	177.6°	0.26
08:10	38.5°	177.9°	0.26
08:11	38.5°	178.2°	0.26
08:12	38.5°	178.5°	0.26
08:13	38.5°	178.8°	0.26
08:14	38.5°	179.1°	0.26
08:15	38.5°	179.5°	0.26
08:16	38.5°	179.8°	0.26
08:17	38.5°	180.1°	0.26
08:18	38.5°	180.4°	0.26
08:19	38.5°	180.7°	0.26
08:20	38.5°	181.0°	0.26
08:21	38.5°	181.3°	0.26
08:22	38.5°	181.6°	0.26
08:23	38.5°	182.0°	0.26
08:24	38.5°	182.3°	0.26
08:25	38.5°	182.6°	0.26
08:26	38.5°	182.9°	0.26
08:27	38.5°	183.2°	0.26
08:28	38.5°	183.5°	0.26
08:29	38.5°	183.8°	0.26
08:30	38.5°	184.1°	0.26
08:31	38.5°	184.5°	0.26
08:32	38.5°	184.8°	0.26
08:33	38.5°	185.1°	0.26
08:34	38.5°	185.4°	0.26
08:35	38.4°	185.7°	0.26
08:36	38.4°	186.0°	0.26
08:37	38.4°	186.3°	0.26
08:38	38.4°	186.6°	0.26
08:39	38.4°	187.0°	0.26
08:40	38.4°	187.3°	0.26
08:41	38.4°	187.6°	0.26
08:42	38.3°	187.9°	0.26
08:43	38.3°	188.2°	0.26
08:44	38.3°	188.5°	0.26
08:45	38.3°	188.8°	0.26
08:46	38.3°	189.1°	0.26
08:47	38.2°	189.4°	0.26
08:48	38.2°	189.8°	0.26
08:49	38.2°	190.1°	0.26
08:50	38.2°	190.4°	0.26
08:51	38.1°	190.7°	0.26
08:52	38.1°	191.0°	0.26
08:53	38.1°	191.3°	0.26
08:54	38.1°	191.6°	0.26
08:55	38.0°	191.9°	0.26
08:56	38.0°	192.2°	0.26
08:57	38.0°	192.5°	0.26
08:58	37.9°	192.8°	0.26
08:59	37.9°	193.2°	0.26
09:00	37.9°	193.5°	0.26
09:01	37.8°	193.8°	0.26
09:02	37.8°	194.1°	0.26
09:03	37.8°	194.4°	0.26
09:04	37.7°	194.7°	0.26
09:05	37.7°	195.0°	0.26
09:06	37.7°	195.3°	0.26
09:07	37.6°	195.6°	0.26
09:08	37.6°	195.9°	0.26
09:09	37.5°	196.2°	0.26
09:10	37.5°	196.5°	0.26
09:11	37.5°	196.8°	0.26
09:12	37.4°	197.1°	0.26
09:13	37.4°	197.4°	0.26
09:14	37.3°	197.7°	0.26
09:15	37.3°	198.0°	0.26
09:16	37.2°	198.3°	0.26
09:17	37.2°	198.6°	0.26
09:18	37.1°	198.9°	0.26
09:19	37.1°	199.2°	0.26
09:20	37.0°	199.5°	0.26
09:21	37.0°	199.8°	0.26
09:22	36.9°	200.1°	0.26
09:23	36.9°	200.4°	0.25
09:24	36.8°	200.7°	0.25
09:25	36.8°	201.0°	0.25
09:26	36.7°	201.3°	0.25
09:27	36.7°	201.6°	0.25
09:28	36.6°	201.9°	0.25
09:29	36.5°	202.2°	0.25
09:30	36.5°	202.5°	0.25
09:31	36.4°	202.8°	0.25
09:32	36.4°	203.1°	0.25
09:33	36.3°	203.4°	0.25
09:34	36.3°	203.7°	0.25
09:35	36.2°	204.0°	0.25
09:36	36.1°	204.3°	0.25
09:37	36.1°	204.6°	0.25
09:38	36.0°	204.9°	0.25
09:39	35.9°	205.2°	0.25
09:40	35.9°	205.4°	0.25
09:41	35.8°	205.7°	0.25
09:42	35.7°	206.0°	0.25
09:43	35.7°	206.3°	0.25
09:44	35.6°	206.6°	0.25
09:45	35.5°	206.9°	0.25
09:46	35.5°	207.2°	0.25
09:47	35.4°	207.5°	0.25
09:48	35.3°	207.8°	0.25
09:49	35.2°	208.0°	0.25
09:50	35.2°	208.3°	0.25
09:51	35.1°	208.6°	0.25
09:52	35.0°	208.9°	0.25
09:53	35.0°	209.2°	0.25
09:54	34.9°	209.5°	0.25
09:55	34.8°	209.7°	0.25
09:56	34.7°	210.0°	0.25
09:57	34.6°	210.3°	0.25
09:58	34.6°	210.6°	0.25
09:59	34.5°	210.9°	0.25
10:00	34.4°	211.2°	0.25
10:01	34.3°	211.4°	0.25
10:02	34.2°	211.7°	0.25
10:03	34.2°	212.0°	0.25
10:04	34.1°	212.3°	0.25
10:05	34.0°	212.5°	0.25
10:06	33.9°	212.8°	0.25
10:07	33.8°	213.1°	0.25
10:08	33.7°	213.4°	0.25
10:09	33.7°	213.7°	0.25
10:10	33.6°	213.9°	0.25
10:11	33.5°	214.2°	0.25
10:12	33.4°	214.5°	0.25
10:13	33.3°	214.7°	0.25
10:14	33.2°	215.0°	0.25
10:15	33.1°	215.3°	0.25
10:16	33.0°	215.6°	0.25
10:17	32.9°	215.8°	0.25
10:18	32.9°	216.1°	0.25
10:19	32.8°	216.4°	0.25
10:20	32.7°	216.6°	0.25
10:21	32.6°	216.9°	0.25
10:22	32.5°	217.2°	0.25
10:23	32.4°	217.4°	0.25
10:24	32.3°	217.7°	0.25
10:25	32.2°	218.0°	0.25
10:26	32.1°	218.2°	0.25
10:27	32.0°	218.5°	0.25
10:28	31.9°	218.8°	0.25
10:29	31.8°	219.0°	0.25
10:30	31.7°	219.3°	0.25
10:31	31.6°	219.6°	0.25
10:32	31.5°	219.8°	0.25
10:33	31.4°	220.1°	0.25
10:34	31.3°	220.3°	0.25
10:35	31.2°	220.6°	0.25
10:36	31.1°	220.9°	0.25
10:37	31.0°	221.1°	0.25
10:38	30.9°	221.4°	0.25
10:39	30.8°	221.6°	0.25
10:40	30.7°	221.9°	0.25
10:41	30.6°	222.1°	0.25
10:42	30.5°	222.4°	0.25
10:43	30.4°	222.7°	0.25
10:44	30.3°	222.9°	0.25
10:45	30.2°	223.2°	0.25
10:46	30.1°	223.4°	0.25
10:47	29.9°	223.7°	0.25
10:48	29.8°	223.9°	0.25
10:49	29.7°	224.2°	0.25
10:50	29.6°	224.4°	0.25
10:51	29.5°	224.7°	0.25
10:52	29.4°	224.9°	0.25
10:53	29.3°	225.2°	0.25
10:54	29.2°	225.4°	0.25
10:55	29.1°	225.7°	0.25
10:56	28.9°	225.9°	0.25
10:57	28.8°	226.2°	0.25
10:58	28.7°	226.4°	0.25
10:59	28.6°	226.7°	0.25
11:00	28.5°	226.9°	0.25
11:01	28.4°	227.2°	0.25
11:02	28.3°	227.4°	0.25
11:03	28.1°	227.6°	0.25
11:04	28.0°	227.9°	0.25
11:05	27.9°	228.1°	0.25
11:06	27.8°	228.4°	0.25
11:07	27.7°	228.6°	0.25
11:08	27.6°	228.9°	0.25
11:09	27.4°	229.1°	0.25
11:10	27.3°	229.3°	0.25
11:11	27.2°	229.6°	0.25
11:12	27.1°	229.8°	0.25
11:13	27.0°	230.0°	0.25
11:14	26.8°	230.3°	0.25
11:15	26.7°	230.5°	0.25
11:16	26.6°	230.8°	0.25
11:17	26.5°	231.0°	0.25
11:18	26.3°	231.2°	0.25
11:19	26.2°	231.5°	0.25
11:20	26.1°	231.7°	0.25
11:21	26.0°	231.9°	0.25
11:22	25.9°	232.2°	0.25
11:23	25.7°	232.4°	0.25
11:24	25.6°	232.6°	0.25
11:25	25.5°	232.9°	0.25
11:26	25.3°	233.1°	0.25
11:27	25.2°	233.3°	0.25
11:28	25.1°	233.6°	0.25
11:29	25.0°	233.8°	0.25
11:30	24.8°	234.0°	0.25
11:31	24.7°	234.2°	0.25
11:32	24.6°	234.5°	0.25
11:33	24.5°	234.7°	0.25
11:34	24.3°	234.9°	0.25
11:35	24.2°	235.2°	0.25
11:36	24.1°	235.4°	0.25
11:37	23.9°	235.6°	0.25
11:38	23.8°	235.8°	0.25
11:39	23.7°	236.1°	0.25
11:40	23.5°	236.3°	0.25
11:41	23.4°	236.5°	0.25
11:42	23.3°	236.7°	0.25
11:43	23.1°	236.9°	0.25
11:44	23.0°	237.2°	0.25
11:45	22.9°	237.4°	0.25
11:46	22.7°	237.6°	0.25
11:47	22.6°	237.8°	0.25
11:48	22.5°	238.1°	0.25
11:49	22.3°	238.3°	0.25
11:50	22.2°	238.5°	0.25
11:51	22.1°	238.7°	0.25
11:52	21.9°	238.9°	0.25
11:53	21.8°	239.2°	0.25
11:54	21.7°	239.4°	0.25
11:55	21.5°	239.6°	0.24
11:56	21.4°	239.8°	0.24
11:57	21.3°	240.0°	0.24
11:58	21.1°	240.2°	0.24
11:59	21.0°	240.4°	0.24
12:00	20.9°	240.7°	0.24
12:01	20.7°	240.9°	0.24
12:02	20.6°	241.1°	0.24
12:03	20.4°	241.3°	0.24
12:04	20.3°	241.5°	0.24
12:05	20.2°	241.7°	0.24
12:06	20.0°	241.9°	0.24
12:07	19.9°	242.2°	0.24
12:08	19.7°	242.4°	0.24
12:09	19.6°	242.6°	0.24
12:10	19.5°	242.8°	0.24
12:11	19.3°	243.0°	0.24
12:12	19.2°	243.2°	0.24
12:13	19.0°	243.4°	0.24
12:14	18.9°	243.6°	0.24
12:15	18.8°	243.8°	0.24
12:16	18.6°	244.1°	0.24
12:17	18.5°	244.3°	0.24
12:18	18.3°	244.5°	0.24
12:19	18.2°	244.7°	0.24
12:20	18.0°	244.9°	0.24
12:21	17.9°	245.1°	0.24
12:22	17.8°	245.3°	0.24
12:23	17.6°	245.5°	0.24
12:24	17.5°	245.7°	0.24
12:25	17.3°	245.9°	0.24
12:26	17.2°	246.1°	0.24
12:27	17.0°	246.3°	0.24
12:28	16.9°	246.5°	0.24
12:29	16.7°	246.7°	0.24
12:30	16.6°	246.9°	0.24
12:31	16.4°	247.1°	0.24
12:32	16.3°	247.3°	0.24
12:33	16.2°	247.5°	0.24
12:34	16.0°	247.7°	0.24
12:35	15.9°	247.9°	0.24
12:36	15.7°	248.1°	0.24
12:37	15.6°	248.3°	0.24
12:38	15.4°	248.5°	0.24
12:39	15.3°	248.7°	0.24
12:40	15.1°	249.0°	0.24
12:41	15.0°	249.2°	0.24
12:42	14.8°	249.3°	0.24
12:43	14.7°	249.5°	0.24
12:44	14.5°	249.7°	0.24
12:45	14.4°	249.9°	0.24
12:46	14.2°	250.1°	0.24
12:47	14.1°	250.3°	0.24
12:48	13.9°	250.5°	0.24
12:49	13.8°	250.7°	0.24
12:50	13.6°	250.9°	0.24
12:51	13.5°	251.1°	0.24
12:52	13.3°	251.3°	0.24
12:53	13.2°	251.5°	0.24
12:54	13.0°	251.7°	0.24
12:55	12.9°	251.9°	0.24
12:56	12.7°	252.1°	0.24
12:57	12.6°	252.3°	0.24
12:58	12.4°	252.5°	0.24
12:59	12.3°	252.7°	0.24
13:00	12.1°	252.9°	0.24
13:01	12.0°	253.1°	0.24
13:02	11.8°	253.3°	0.24
13:03	11.7°	253.5°	0.24
13:04	11.5°	253.7°	0.24
13:05	11.4°	253.9°	0.24
13:06	11.2°	254.1°	0.24
13:07	11.1°	254.2°	0.24
13:08	10.9°	254.4°	0.24
13:09	10.8°	254.6°	0.24
13:10	10.6°	254.8°	0.24
13:11	10.5°	255.0°	0.24
13:12	10.3°	255.2°	0.24
13:13	10.2°	255.4°	0.24
13:14	10.0°	255.6°	0.24
13:15	9.9°	255.8°	0.24
13:16	9.7°	256.0°	0.24
13:17	9.6°	256.2°	0.24
13:18	9.4°	256.4°	0.24
13:19	9.3°	256.5°	0.24
13:20	9.1°	256.7°	0.24
13:21	9.0°	256.9°	0.24
13:22	8.8°	257.1°	0.24
13:23	8.6°	257.3°	0.24
13:24	8.5°	257.5°	0.24
13:25	8.3°	257.7°	0.24
13:26	8.2°	257.9°	0.24
13:27	8.0°	258.1°	0.24
13:28	7.9°	258.3°	0.24
13:29	7.7°	258.4°	0.24
13:30	7.6°	258.6°	0.24
13:31	7.4°	258.8°	0.24
13:32	7.3°	259.0°	0.24
13:33	7.1°	259.2°	0.24
13:34	7.0°	259.4°	0.24
13:35	6.8°	259.6°	0.24
13:36	6.7°	259.8°	0.24
13:37	6.5°	259.9°	0.24
13:38	6.3°	260.1°	0.24
13:39	6.2°	260.3°	0.24
13:40	6.0°	260.5°	0.24
13:41	5.9°	260.7°	0.24
13:42	5.7°	260.9°	0.24
13:43	5.6°	261.1°	0.24
13:44	5.4°	261.2°	0.24
13:45	5.3°	261.4°	0.24
13:46	5.1°	261.6°	0.24
13:47	5.0°	261.8°	0.24
13:48	4.8°	262.0°	0.24
13:49	4.7°	262.2°	0.24
13:50	4.5°	262.4°	0.24
13:51	4.4°	262.6°	0.24
13:52	4.2°	262.7°	0.24
13:53	4.1°	262.9°	0.24
13:54	3.9°	263.1°	0.24
13:55	3.8°	263.3°	0.24
13:56	3.6°	263.5°	0.24
13:57	3.4°	263.7°	0.24
13:58	3.3°	263.8°	0.24
13:59	3.1°	264.0°	0.24
14:00	3.0°	264.2°	0.24
14:01	2.8°	264.4°	0.24
