Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-18
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
06:51	13.4°	78.0°	0.01
06:52	13.6°	78.2°	0.01
06:53	13.7°	78.4°	0.01
06:54	13.9°	78.5°	0.01
06:55	14.1°	78.7°	0.01
06:56	14.2°	78.9°	0.01
06:57	14.4°	79.0°	0.01
06:58	14.5°	79.2°	0.01
06:59	14.7°	79.4°	0.01
07:00	14.9°	79.5°	0.01
07:01	15.0°	79.7°	0.01
07:02	15.2°	79.9°	0.01
07:03	15.3°	80.0°	0.01
07:04	15.5°	80.2°	0.01
07:05	15.7°	80.4°	0.01
07:06	15.8°	80.5°	0.01
07:07	16.0°	80.7°	0.01
07:08	16.2°	80.9°	0.01
07:09	16.3°	81.1°	0.01
07:10	16.5°	81.2°	0.01
07:11	16.6°	81.4°	0.01
07:12	16.8°	81.6°	0.01
07:13	17.0°	81.7°	0.01
07:14	17.1°	81.9°	0.01
07:15	17.3°	82.1°	0.01
07:16	17.4°	82.2°	0.01
07:17	17.6°	82.4°	0.01
07:18	17.8°	82.6°	0.01
07:19	17.9°	82.7°	0.01
07:20	18.1°	82.9°	0.01
07:21	18.3°	83.1°	0.01
07:22	18.4°	83.3°	0.01
07:23	18.6°	83.4°	0.01
07:24	18.7°	83.6°	0.01
07:25	18.9°	83.8°	0.01
07:26	19.1°	83.9°	0.01
07:27	19.2°	84.1°	0.01
07:28	19.4°	84.3°	0.01
07:29	19.6°	84.4°	0.01
07:30	19.7°	84.6°	0.01
07:31	19.9°	84.8°	0.01
07:32	20.0°	85.0°	0.01
07:33	20.2°	85.1°	0.01
07:34	20.4°	85.3°	0.01
07:35	20.5°	85.5°	0.01
07:36	20.7°	85.6°	0.01
07:37	20.9°	85.8°	0.01
07:38	21.0°	86.0°	0.01
07:39	21.2°	86.2°	0.01
07:40	21.4°	86.3°	0.01
07:41	21.5°	86.5°	0.01
07:42	21.7°	86.7°	0.01
07:43	21.8°	86.8°	0.01
07:44	22.0°	87.0°	0.01
07:45	22.2°	87.2°	0.01
07:46	22.3°	87.4°	0.01
07:47	22.5°	87.5°	0.01
07:48	22.7°	87.7°	0.01
07:49	22.8°	87.9°	0.01
07:50	23.0°	88.1°	0.01
07:51	23.2°	88.2°	0.01
07:52	23.3°	88.4°	0.01
07:53	23.5°	88.6°	0.01
07:54	23.6°	88.8°	0.01
07:55	23.8°	88.9°	0.01
07:56	24.0°	89.1°	0.01
07:57	24.1°	89.3°	0.01
07:58	24.3°	89.5°	0.01
07:59	24.5°	89.6°	0.01
08:00	24.6°	89.8°	0.01
08:01	24.8°	90.0°	0.01
08:02	25.0°	90.2°	0.01
08:03	25.1°	90.3°	0.01
08:04	25.3°	90.5°	0.01
08:05	25.5°	90.7°	0.01
08:06	25.6°	90.9°	0.01
08:07	25.8°	91.0°	0.01
08:08	25.9°	91.2°	0.01
08:09	26.1°	91.4°	0.01
08:10	26.3°	91.6°	0.01
08:11	26.4°	91.8°	0.01
08:12	26.6°	91.9°	0.01
08:13	26.8°	92.1°	0.01
08:14	26.9°	92.3°	0.01
08:15	27.1°	92.5°	0.01
08:16	27.3°	92.7°	0.01
08:17	27.4°	92.8°	0.01
08:18	27.6°	93.0°	0.01
08:19	27.7°	93.2°	0.01
08:20	27.9°	93.4°	0.01
08:21	28.1°	93.6°	0.01
08:22	28.2°	93.7°	0.01
08:23	28.4°	93.9°	0.01
08:24	28.6°	94.1°	0.01
08:25	28.7°	94.3°	0.01
08:26	28.9°	94.5°	0.01
08:27	29.1°	94.7°	0.01
08:28	29.2°	94.8°	0.01
08:29	29.4°	95.0°	0.01
08:30	29.6°	95.2°	0.01
08:31	29.7°	95.4°	0.01
08:32	29.9°	95.6°	0.01
08:33	30.0°	95.8°	0.01
08:34	30.2°	96.0°	0.01
08:35	30.4°	96.1°	0.01
08:36	30.5°	96.3°	0.01
08:37	30.7°	96.5°	0.01
08:38	30.9°	96.7°	0.01
08:39	31.0°	96.9°	0.01
08:40	31.2°	97.1°	0.01
08:41	31.3°	97.3°	0.01
08:42	31.5°	97.5°	0.01
08:43	31.7°	97.6°	0.01
08:44	31.8°	97.8°	0.01
08:45	32.0°	98.0°	0.01
08:46	32.2°	98.2°	0.01
08:47	32.3°	98.4°	0.01
08:48	32.5°	98.6°	0.01
08:49	32.7°	98.8°	0.01
08:50	32.8°	99.0°	0.01
08:51	33.0°	99.2°	0.01
08:52	33.1°	99.4°	0.01
08:53	33.3°	99.6°	0.01
08:54	33.5°	99.8°	0.01
08:55	33.6°	100.0°	0.01
08:56	33.8°	100.1°	0.01
08:57	33.9°	100.3°	0.01
08:58	34.1°	100.5°	0.01
08:59	34.3°	100.7°	0.01
09:00	34.4°	100.9°	0.01
09:01	34.6°	101.1°	0.01
09:02	34.8°	101.3°	0.01
09:03	34.9°	101.5°	0.01
09:04	35.1°	101.7°	0.01
09:05	35.2°	101.9°	0.01
09:06	35.4°	102.1°	0.01
09:07	35.6°	102.3°	0.01
09:08	35.7°	102.5°	0.01
09:09	35.9°	102.7°	0.01
09:10	36.0°	102.9°	0.01
09:11	36.2°	103.1°	0.01
09:12	36.4°	103.3°	0.01
09:13	36.5°	103.5°	0.01
09:14	36.7°	103.8°	0.01
09:15	36.8°	104.0°	0.01
09:16	37.0°	104.2°	0.01
09:17	37.2°	104.4°	0.01
09:18	37.3°	104.6°	0.01
09:19	37.5°	104.8°	0.01
09:20	37.6°	105.0°	0.01
09:21	37.8°	105.2°	0.01
09:22	38.0°	105.4°	0.01
09:23	38.1°	105.6°	0.01
09:24	38.3°	105.8°	0.01
09:25	38.4°	106.0°	0.01
09:26	38.6°	106.3°	0.01
09:27	38.8°	106.5°	0.01
09:28	38.9°	106.7°	0.01
09:29	39.1°	106.9°	0.01
09:30	39.2°	107.1°	0.01
09:31	39.4°	107.3°	0.01
09:32	39.5°	107.5°	0.01
09:33	39.7°	107.8°	0.01
09:34	39.9°	108.0°	0.01
09:35	40.0°	108.2°	0.01
09:36	40.2°	108.4°	0.01
09:37	40.3°	108.6°	0.01
09:38	40.5°	108.9°	0.01
09:39	40.6°	109.1°	0.01
09:40	40.8°	109.3°	0.01
09:41	41.0°	109.5°	0.01
09:42	41.1°	109.8°	0.01
09:43	41.3°	110.0°	0.01
09:44	41.4°	110.2°	0.01
09:45	41.6°	110.4°	0.01
09:46	41.7°	110.7°	0.01
09:47	41.9°	110.9°	0.01
09:48	42.0°	111.1°	0.01
09:49	42.2°	111.3°	0.01
09:50	42.3°	111.6°	0.01
09:51	42.5°	111.8°	0.01
09:52	42.7°	112.0°	0.01
09:53	42.8°	112.3°	0.01
09:54	43.0°	112.5°	0.01
09:55	43.1°	112.7°	0.01
09:56	43.3°	113.0°	0.01
09:57	43.4°	113.2°	0.01
09:58	43.6°	113.5°	0.01
09:59	43.7°	113.7°	0.01
10:00	43.9°	113.9°	0.01
10:01	44.0°	114.2°	0.01
10:02	44.2°	114.4°	0.01
10:03	44.3°	114.7°	0.01
10:04	44.5°	114.9°	0.01
10:05	44.6°	115.1°	0.01
10:06	44.8°	115.4°	0.01
10:07	44.9°	115.6°	0.01
10:08	45.1°	115.9°	0.01
10:09	45.2°	116.1°	0.01
10:10	45.4°	116.4°	0.01
10:11	45.5°	116.6°	0.01
10:12	45.7°	116.9°	0.01
10:13	45.8°	117.1°	0.01
10:14	46.0°	117.4°	0.01
10:15	46.1°	117.6°	0.01
10:16	46.3°	117.9°	0.01
10:17	46.4°	118.2°	0.01
10:18	46.5°	118.4°	0.01
10:19	46.7°	118.7°	0.01
10:20	46.8°	118.9°	0.01
10:21	47.0°	119.2°	0.01
10:22	47.1°	119.5°	0.01
10:23	47.3°	119.7°	0.01
10:24	47.4°	120.0°	0.01
10:25	47.6°	120.2°	0.01
10:26	47.7°	120.5°	0.01
10:27	47.8°	120.8°	0.01
10:28	48.0°	121.0°	0.01
10:29	48.1°	121.3°	0.01
10:30	48.3°	121.6°	0.01
10:31	48.4°	121.9°	0.01
10:32	48.5°	122.1°	0.01
10:33	48.7°	122.4°	0.01
10:34	48.8°	122.7°	0.01
10:35	49.0°	123.0°	0.01
10:36	49.1°	123.2°	0.01
10:37	49.2°	123.5°	0.01
10:38	49.4°	123.8°	0.01
10:39	49.5°	124.1°	0.01
10:40	49.7°	124.4°	0.01
10:41	49.8°	124.7°	0.01
10:42	49.9°	124.9°	0.01
10:43	50.1°	125.2°	0.01
10:44	50.2°	125.5°	0.01
10:45	50.3°	125.8°	0.01
10:46	50.5°	126.1°	0.01
10:47	50.6°	126.4°	0.01
10:48	50.7°	126.7°	0.01
10:49	50.9°	127.0°	0.01
10:50	51.0°	127.3°	0.01
10:51	51.1°	127.6°	0.01
10:52	51.3°	127.9°	0.01
10:53	51.4°	128.2°	0.01
10:54	51.5°	128.5°	0.01
10:55	51.7°	128.8°	0.01
10:56	51.8°	129.1°	0.01
10:57	51.9°	129.4°	0.01
10:58	52.1°	129.7°	0.01
10:59	52.2°	130.0°	0.01
11:00	52.3°	130.3°	0.01
11:01	52.4°	130.7°	0.01
11:02	52.6°	131.0°	0.01
11:03	52.7°	131.3°	0.01
11:04	52.8°	131.6°	0.01
11:05	52.9°	131.9°	0.01
11:06	53.1°	132.3°	0.01
11:07	53.2°	132.6°	0.01
11:08	53.3°	132.9°	0.01
11:09	53.4°	133.2°	0.01
11:10	53.5°	133.6°	0.01
11:11	53.7°	133.9°	0.01
11:12	53.8°	134.2°	0.01
11:13	53.9°	134.6°	0.01
11:14	54.0°	134.9°	0.01
11:15	54.1°	135.2°	0.01
11:16	54.3°	135.6°	0.01
11:17	54.4°	135.9°	0.01
11:18	54.5°	136.2°	0.01
11:19	54.6°	136.6°	0.01
11:20	54.7°	136.9°	0.01
11:21	54.8°	137.3°	0.01
11:22	55.0°	137.6°	0.01
11:23	55.1°	138.0°	0.01
11:24	55.2°	138.3°	0.01
11:25	55.3°	138.7°	0.01
11:26	55.4°	139.0°	0.01
11:27	55.5°	139.4°	0.01
11:28	55.6°	139.7°	0.01
11:29	55.7°	140.1°	0.01
11:30	55.8°	140.5°	0.01
11:31	55.9°	140.8°	0.01
11:32	56.0°	141.2°	0.01
11:33	56.1°	141.6°	0.01
11:34	56.3°	141.9°	0.01
11:35	56.4°	142.3°	0.01
11:36	56.5°	142.7°	0.01
11:37	56.6°	143.0°	0.01
11:38	56.7°	143.4°	0.01
11:39	56.8°	143.8°	0.01
11:40	56.9°	144.2°	0.01
11:41	57.0°	144.6°	0.01
11:42	57.1°	144.9°	0.01
11:43	57.1°	145.3°	0.01
11:44	57.2°	145.7°	0.01
11:45	57.3°	146.1°	0.01
11:46	57.4°	146.5°	0.01
11:47	57.5°	146.9°	0.01
11:48	57.6°	147.3°	0.01
11:49	57.7°	147.7°	0.01
11:50	57.8°	148.1°	0.01
11:51	57.9°	148.5°	0.01
11:52	58.0°	148.9°	0.01
11:53	58.1°	149.3°	0.01
11:54	58.1°	149.7°	0.02
11:55	58.2°	150.1°	0.02
11:56	58.3°	150.5°	0.02
11:57	58.4°	150.9°	0.02
11:58	58.5°	151.3°	0.02
11:59	58.6°	151.7°	0.02
12:00	58.6°	152.1°	0.02
12:01	58.7°	152.5°	0.02
12:02	58.8°	152.9°	0.02
12:03	58.9°	153.4°	0.02
12:04	59.0°	153.8°	0.02
12:05	59.0°	154.2°	0.02
12:06	59.1°	154.6°	0.02
12:07	59.2°	155.1°	0.02
12:08	59.2°	155.5°	0.02
12:09	59.3°	155.9°	0.02
12:10	59.4°	156.3°	0.02
12:11	59.5°	156.8°	0.02
12:12	59.5°	157.2°	0.02
12:13	59.6°	157.6°	0.02
12:14	59.7°	158.1°	0.02
12:15	59.7°	158.5°	0.02
12:16	59.8°	158.9°	0.02
12:17	59.8°	159.4°	0.02
12:18	59.9°	159.8°	0.02
12:19	60.0°	160.3°	0.02
12:20	60.0°	160.7°	0.02
12:21	60.1°	161.2°	0.02
12:22	60.1°	161.6°	0.02
12:23	60.2°	162.1°	0.02
12:24	60.2°	162.5°	0.02
12:25	60.3°	163.0°	0.02
12:26	60.3°	163.4°	0.02
12:27	60.4°	163.9°	0.02
12:28	60.4°	164.3°	0.02
12:29	60.5°	164.8°	0.02
12:30	60.5°	165.2°	0.02
12:31	60.6°	165.7°	0.02
12:32	60.6°	166.1°	0.02
12:33	60.7°	166.6°	0.02
12:34	60.7°	167.1°	0.02
12:35	60.7°	167.5°	0.02
12:36	60.8°	168.0°	0.02
12:37	60.8°	168.5°	0.02
12:38	60.9°	168.9°	0.02
12:39	60.9°	169.4°	0.02
12:40	60.9°	169.9°	0.02
12:41	61.0°	170.3°	0.02
12:42	61.0°	170.8°	0.02
12:43	61.0°	171.3°	0.02
12:44	61.0°	171.7°	0.02
12:45	61.1°	172.2°	0.02
12:46	61.1°	172.7°	0.02
12:47	61.1°	173.2°	0.02
12:48	61.1°	173.6°	0.02
12:49	61.2°	174.1°	0.02
12:50	61.2°	174.6°	0.02
12:51	61.2°	175.0°	0.02
12:52	61.2°	175.5°	0.02
12:53	61.2°	176.0°	0.02
12:54	61.2°	176.5°	0.02
12:55	61.3°	177.0°	0.02
12:56	61.3°	177.4°	0.02
12:57	61.3°	177.9°	0.02
12:58	61.3°	178.4°	0.02
12:59	61.3°	178.9°	0.02
13:00	61.3°	179.3°	0.02
13:01	61.3°	179.8°	0.02
13:02	61.3°	180.3°	0.02
13:03	61.3°	180.8°	0.02
13:04	61.3°	181.3°	0.02
13:05	61.3°	181.7°	0.02
13:06	61.3°	182.2°	0.02
13:07	61.3°	182.7°	0.02
13:08	61.3°	183.2°	0.02
13:09	61.3°	183.6°	0.02
13:10	61.3°	184.1°	0.02
13:11	61.3°	184.6°	0.02
13:12	61.3°	185.1°	0.02
13:13	61.3°	185.5°	0.02
13:14	61.2°	186.0°	0.02
13:15	61.2°	186.5°	0.02
13:16	61.2°	187.0°	0.02
13:17	61.2°	187.4°	0.02
13:18	61.2°	187.9°	0.02
13:19	61.2°	188.4°	0.02
13:20	61.1°	188.9°	0.02
13:21	61.1°	189.3°	0.02
13:22	61.1°	189.8°	0.02
13:23	61.1°	190.3°	0.02
13:24	61.0°	190.8°	0.02
13:25	61.0°	191.2°	0.02
13:26	61.0°	191.7°	0.02
13:27	61.0°	192.2°	0.02
13:28	60.9°	192.6°	0.02
13:29	60.9°	193.1°	0.02
13:30	60.9°	193.6°	0.02
13:31	60.8°	194.0°	0.02
13:32	60.8°	194.5°	0.02
13:33	60.7°	195.0°	0.02
13:34	60.7°	195.4°	0.02
13:35	60.7°	195.9°	0.02
13:36	60.6°	196.3°	0.02
13:37	60.6°	196.8°	0.02
13:38	60.5°	197.3°	0.02
13:39	60.5°	197.7°	0.02
13:40	60.4°	198.2°	0.02
13:41	60.4°	198.6°	0.02
13:42	60.4°	199.1°	0.02
13:43	60.3°	199.5°	0.02
13:44	60.3°	200.0°	0.02
13:45	60.2°	200.4°	0.02
13:46	60.1°	200.9°	0.02
13:47	60.1°	201.3°	0.02
13:48	60.0°	201.8°	0.02
13:49	60.0°	202.2°	0.02
13:50	59.9°	202.7°	0.02
13:51	59.9°	203.1°	0.02
13:52	59.8°	203.5°	0.02
13:53	59.7°	204.0°	0.02
13:54	59.7°	204.4°	0.02
13:55	59.6°	204.8°	0.02
13:56	59.5°	205.3°	0.02
13:57	59.5°	205.7°	0.02
13:58	59.4°	206.1°	0.02
13:59	59.3°	206.6°	0.02
14:00	59.3°	207.0°	0.02
14:01	59.2°	207.4°	0.02
14:02	59.1°	207.8°	0.02
14:03	59.1°	208.3°	0.02
14:04	59.0°	208.7°	0.02
14:05	58.9°	209.1°	0.02
14:06	58.8°	209.5°	0.02
14:07	58.7°	209.9°	0.02
14:08	58.7°	210.4°	0.02
14:09	58.6°	210.8°	0.02
14:10	58.5°	211.2°	0.02
14:11	58.4°	211.6°	0.02
14:12	58.3°	212.0°	0.02
14:13	58.3°	212.4°	0.02
14:14	58.2°	212.8°	0.02
14:15	58.1°	213.2°	0.02
14:16	58.0°	213.6°	0.02
14:17	57.9°	214.0°	0.02
14:18	57.8°	214.4°	0.02
14:19	57.7°	214.8°	0.02
14:20	57.7°	215.2°	0.02
14:21	57.6°	215.6°	0.02
14:22	57.5°	216.0°	0.02
14:23	57.4°	216.4°	0.02
14:24	57.3°	216.8°	0.02
14:25	57.2°	217.1°	0.02
14:26	57.1°	217.5°	0.02
14:27	57.0°	217.9°	0.02
14:28	56.9°	218.3°	0.02
14:29	56.8°	218.7°	0.02
14:30	56.7°	219.0°	0.02
14:31	56.6°	219.4°	0.02
14:32	56.5°	219.8°	0.02
14:33	56.4°	220.2°	0.02
14:34	56.3°	220.5°	0.02
14:35	56.2°	220.9°	0.02
14:36	56.1°	221.3°	0.02
14:37	56.0°	221.6°	0.02
14:38	55.9°	222.0°	0.02
14:39	55.8°	222.3°	0.02
14:40	55.7°	222.7°	0.02
14:41	55.6°	223.1°	0.02
14:42	55.5°	223.4°	0.02
14:43	55.3°	223.8°	0.02
14:44	55.2°	224.1°	0.02
14:45	55.1°	224.5°	0.02
14:46	55.0°	224.8°	0.02
14:47	54.9°	225.2°	0.02
14:48	54.8°	225.5°	0.02
14:49	54.7°	225.9°	0.02
14:50	54.6°	226.2°	0.02
14:51	54.4°	226.5°	0.02
14:52	54.3°	226.9°	0.02
14:53	54.2°	227.2°	0.02
14:54	54.1°	227.6°	0.02
14:55	54.0°	227.9°	0.02
14:56	53.9°	228.2°	0.02
14:57	53.7°	228.6°	0.02
14:58	53.6°	228.9°	0.02
14:59	53.5°	229.2°	0.02
15:00	53.4°	229.5°	0.02
15:01	53.3°	229.9°	0.02
15:02	53.1°	230.2°	0.02
15:03	53.0°	230.5°	0.02
15:04	52.9°	230.8°	0.02
15:05	52.8°	231.1°	0.02
15:06	52.7°	231.5°	0.02
15:07	52.5°	231.8°	0.02
15:08	52.4°	232.1°	0.02
15:09	52.3°	232.4°	0.02
15:10	52.2°	232.7°	0.02
15:11	52.0°	233.0°	0.02
15:12	51.9°	233.3°	0.02
15:13	51.8°	233.6°	0.02
15:14	51.6°	233.9°	0.02
15:15	51.5°	234.2°	0.02
15:16	51.4°	234.6°	0.02
15:17	51.3°	234.9°	0.02
15:18	51.1°	235.2°	0.02
15:19	51.0°	235.4°	0.02
15:20	50.9°	235.7°	0.02
15:21	50.7°	236.0°	0.02
15:22	50.6°	236.3°	0.02
15:23	50.5°	236.6°	0.02
15:24	50.3°	236.9°	0.02
15:25	50.2°	237.2°	0.02
15:26	50.1°	237.5°	0.02
15:27	49.9°	237.8°	0.02
15:28	49.8°	238.1°	0.02
15:29	49.7°	238.4°	0.02
15:30	49.5°	238.6°	0.02
15:31	49.4°	238.9°	0.02
15:32	49.3°	239.2°	0.02
15:33	49.1°	239.5°	0.02
15:34	49.0°	239.8°	0.02
15:35	48.8°	240.0°	0.02
15:36	48.7°	240.3°	0.02
15:37	48.6°	240.6°	0.02
15:38	48.4°	240.9°	0.02
15:39	48.3°	241.1°	0.02
15:40	48.1°	241.4°	0.02
15:41	48.0°	241.7°	0.02
15:42	47.9°	241.9°	0.02
15:43	47.7°	242.2°	0.02
15:44	47.6°	242.5°	0.02
15:45	47.4°	242.7°	0.02
15:46	47.3°	243.0°	0.02
15:47	47.2°	243.3°	0.02
15:48	47.0°	243.5°	0.02
15:49	46.9°	243.8°	0.02
15:50	46.7°	244.0°	0.02
15:51	46.6°	244.3°	0.02
15:52	46.4°	244.6°	0.02
15:53	46.3°	244.8°	0.02
15:54	46.2°	245.1°	0.02
15:55	46.0°	245.3°	0.02
15:56	45.9°	245.6°	0.02
15:57	45.7°	245.8°	0.02
15:58	45.6°	246.1°	0.02
15:59	45.4°	246.3°	0.02
16:00	45.3°	246.6°	0.02
16:01	45.1°	246.8°	0.02
16:02	45.0°	247.1°	0.02
16:03	44.8°	247.3°	0.02
16:04	44.7°	247.6°	0.02
16:05	44.6°	247.8°	0.02
16:06	44.4°	248.0°	0.02
16:07	44.3°	248.3°	0.02
16:08	44.1°	248.5°	0.02
16:09	44.0°	248.8°	0.02
16:10	43.8°	249.0°	0.02
16:11	43.7°	249.2°	0.02
16:12	43.5°	249.5°	0.02
16:13	43.4°	249.7°	0.02
16:14	43.2°	250.0°	0.02
16:15	43.1°	250.2°	0.02
16:16	42.9°	250.4°	0.02
16:17	42.8°	250.7°	0.02
16:18	42.6°	250.9°	0.02
16:19	42.5°	251.1°	0.02
16:20	42.3°	251.4°	0.02
16:21	42.2°	251.6°	0.02
16:22	42.0°	251.8°	0.02
16:23	41.9°	252.0°	0.02
16:24	41.7°	252.3°	0.02
16:25	41.6°	252.5°	0.02
16:26	41.4°	252.7°	0.02
16:27	41.3°	252.9°	0.02
16:28	41.1°	253.2°	0.02
16:29	40.9°	253.4°	0.02
16:30	40.8°	253.6°	0.02
16:31	40.6°	253.8°	0.02
16:32	40.5°	254.1°	0.02
16:33	40.3°	254.3°	0.02
16:34	40.2°	254.5°	0.02
16:35	40.0°	254.7°	0.02
16:36	39.9°	254.9°	0.02
16:37	39.7°	255.2°	0.02
