Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-03-28
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
01:14	27.2°	271.7°	0.74
01:15	27.1°	271.9°	0.74
01:16	26.9°	272.1°	0.74
01:17	26.7°	272.3°	0.74
01:18	26.6°	272.4°	0.74
01:19	26.4°	272.6°	0.74
01:20	26.2°	272.8°	0.74
01:21	26.1°	272.9°	0.74
01:22	25.9°	273.1°	0.74
01:23	25.7°	273.3°	0.74
01:24	25.6°	273.5°	0.74
01:25	25.4°	273.6°	0.74
01:26	25.3°	273.8°	0.74
01:27	25.1°	274.0°	0.74
01:28	24.9°	274.2°	0.74
01:29	24.8°	274.3°	0.74
01:30	24.6°	274.5°	0.74
01:31	24.4°	274.7°	0.74
01:32	24.3°	274.8°	0.74
01:33	24.1°	275.0°	0.74
01:34	24.0°	275.2°	0.74
01:35	23.8°	275.3°	0.74
01:36	23.6°	275.5°	0.74
01:37	23.5°	275.7°	0.74
01:38	23.3°	275.9°	0.74
01:39	23.1°	276.0°	0.74
01:40	23.0°	276.2°	0.74
01:41	22.8°	276.4°	0.74
01:42	22.6°	276.5°	0.74
01:43	22.5°	276.7°	0.74
01:44	22.3°	276.9°	0.74
01:45	22.2°	277.0°	0.74
01:46	22.0°	277.2°	0.74
01:47	21.8°	277.4°	0.74
01:48	21.7°	277.6°	0.74
01:49	21.5°	277.7°	0.74
01:50	21.4°	277.9°	0.74
01:51	21.2°	278.1°	0.74
01:52	21.0°	278.2°	0.74
01:53	20.9°	278.4°	0.74
01:54	20.7°	278.6°	0.74
01:55	20.5°	278.7°	0.74
01:56	20.4°	278.9°	0.74
01:57	20.2°	279.1°	0.74
01:58	20.1°	279.2°	0.74
01:59	19.9°	279.4°	0.74
02:00	19.7°	279.6°	0.74
02:01	19.6°	279.7°	0.74
02:02	19.4°	279.9°	0.74
02:03	19.3°	280.1°	0.74
02:04	19.1°	280.2°	0.74
02:05	18.9°	280.4°	0.74
02:06	18.8°	280.6°	0.74
02:07	18.6°	280.7°	0.74
02:08	18.4°	280.9°	0.74
02:09	18.3°	281.1°	0.74
02:10	18.1°	281.2°	0.74
02:11	18.0°	281.4°	0.74
02:12	17.8°	281.6°	0.74
02:13	17.6°	281.7°	0.74
02:14	17.5°	281.9°	0.74
02:15	17.3°	282.1°	0.74
02:16	17.2°	282.2°	0.74
02:17	17.0°	282.4°	0.74
02:18	16.8°	282.6°	0.74
02:19	16.7°	282.7°	0.74
02:20	16.5°	282.9°	0.74
02:21	16.4°	283.1°	0.74
02:22	16.2°	283.2°	0.74
02:23	16.1°	283.4°	0.74
02:24	15.9°	283.6°	0.74
02:25	15.7°	283.7°	0.74
02:26	15.6°	283.9°	0.74
02:27	15.4°	284.1°	0.74
02:28	15.3°	284.2°	0.74
02:29	15.1°	284.4°	0.74
02:30	14.9°	284.6°	0.74
02:31	14.8°	284.7°	0.74
02:32	14.6°	284.9°	0.74
02:33	14.5°	285.1°	0.74
02:34	14.3°	285.2°	0.74
02:35	14.2°	285.4°	0.74
02:36	14.0°	285.6°	0.74
02:37	13.8°	285.7°	0.74
02:38	13.7°	285.9°	0.74
02:39	13.5°	286.1°	0.74
02:40	13.4°	286.2°	0.74
02:41	13.2°	286.4°	0.74
02:42	13.1°	286.5°	0.74
02:43	12.9°	286.7°	0.74
02:44	12.7°	286.9°	0.74
02:45	12.6°	287.0°	0.74
02:46	12.4°	287.2°	0.74
02:47	12.3°	287.4°	0.74
02:48	12.1°	287.5°	0.74
02:49	12.0°	287.7°	0.74
02:50	11.8°	287.9°	0.74
02:51	11.7°	288.0°	0.75
02:52	11.5°	288.2°	0.75
02:53	11.4°	288.4°	0.75
02:54	11.2°	288.5°	0.75
02:55	11.0°	288.7°	0.75
02:56	10.9°	288.9°	0.75
02:57	10.7°	289.0°	0.75
02:58	10.6°	289.2°	0.75
02:59	10.4°	289.4°	0.75
03:00	10.3°	289.5°	0.75
03:01	10.1°	289.7°	0.75
03:02	10.0°	289.9°	0.75
03:03	9.8°	290.0°	0.75
03:04	9.7°	290.2°	0.75
03:05	9.5°	290.4°	0.75
03:06	9.4°	290.5°	0.75
03:07	9.2°	290.7°	0.75
03:08	9.1°	290.9°	0.75
03:09	8.9°	291.0°	0.75
03:10	8.8°	291.2°	0.75
03:11	8.6°	291.4°	0.75
03:12	8.5°	291.6°	0.75
03:13	8.3°	291.7°	0.75
03:14	8.2°	291.9°	0.75
03:15	8.0°	292.1°	0.75
03:16	7.9°	292.2°	0.75
03:17	7.7°	292.4°	0.75
03:18	7.6°	292.6°	0.75
03:19	7.4°	292.7°	0.75
03:20	7.3°	292.9°	0.75
03:21	7.1°	293.1°	0.75
03:22	7.0°	293.2°	0.75
03:23	6.8°	293.4°	0.75
03:24	6.7°	293.6°	0.75
03:25	6.5°	293.7°	0.75
03:26	6.4°	293.9°	0.75
03:27	6.2°	294.1°	0.75
03:28	6.1°	294.3°	0.75
03:29	5.9°	294.4°	0.75
03:30	5.8°	294.6°	0.75
03:31	5.6°	294.8°	0.75
03:32	5.5°	294.9°	0.75
03:33	5.3°	295.1°	0.75
03:34	5.2°	295.3°	0.75
03:35	5.1°	295.4°	0.75
03:36	4.9°	295.6°	0.75
03:37	4.8°	295.8°	0.75
03:38	4.6°	296.0°	0.75
03:39	4.5°	296.1°	0.75
03:40	4.3°	296.3°	0.75
03:41	4.2°	296.5°	0.75
03:42	4.1°	296.6°	0.75
03:43	3.9°	296.8°	0.75
03:44	3.8°	297.0°	0.75
03:45	3.6°	297.2°	0.75
03:46	3.5°	297.3°	0.75
03:47	3.4°	297.5°	0.75
03:48	3.2°	297.7°	0.75
03:49	3.1°	297.8°	0.75
03:50	2.9°	298.0°	0.75
03:51	2.8°	298.2°	0.75
03:52	2.7°	298.4°	0.75
03:53	2.5°	298.5°	0.75
03:54	2.4°	298.7°	0.75
03:55	2.3°	298.9°	0.75
03:56	2.1°	299.1°	0.75
03:57	2.0°	299.2°	0.75
03:58	1.9°	299.4°	0.75
03:59	1.7°	299.6°	0.75
04:00	1.6°	299.8°	0.75
04:01	1.5°	299.9°	0.75
04:02	1.3°	300.1°	0.75
04:03	1.2°	300.3°	0.75
04:04	1.1°	300.5°	0.75
04:05	1.0°	300.6°	0.75
04:06	0.8°	300.8°	0.75
04:07	0.7°	301.0°	0.75
04:08	0.6°	301.2°	0.75
04:09	0.5°	301.3°	0.75
04:10	0.4°	301.5°	0.75
04:11	0.2°	301.7°	0.75
04:12	0.1°	301.9°	0.75
04:13	0.0°	302.0°	0.75
04:14	-0.1°	302.2°	0.75
04:15	-0.8°	302.4°	0.75
04:16	-1.0°	302.6°	0.75
04:17	-1.1°	302.7°	0.75
04:18	-1.2°	302.9°	0.75
04:19	-1.4°	303.1°	0.75
04:20	-1.5°	303.3°	0.75
04:21	-1.7°	303.5°	0.75
04:22	-1.8°	303.6°	0.75
04:23	-1.9°	303.8°	0.75
04:24	-2.1°	304.0°	0.75
04:25	-2.2°	304.2°	0.75
04:26	-2.3°	304.4°	0.75
04:27	-2.5°	304.5°	0.75
04:28	-2.6°	304.7°	0.75
04:29	-2.7°	304.9°	0.75
04:30	-2.9°	305.1°	0.75
04:31	-3.0°	305.3°	0.75
04:32	-3.1°	305.4°	0.75
04:33	-3.3°	305.6°	0.75
04:34	-3.4°	305.8°	0.75
04:35	-3.5°	306.0°	0.75
04:36	-3.7°	306.2°	0.75
04:37	-3.8°	306.4°	0.75
04:38	-3.9°	306.5°	0.75
04:39	-4.1°	306.7°	0.75
04:40	-4.2°	306.9°	0.75
04:41	-4.3°	307.1°	0.75
04:42	-4.5°	307.3°	0.75
04:43	-4.6°	307.5°	0.75
04:44	-4.7°	307.6°	0.75
04:45	-4.9°	307.8°	0.75
04:46	-5.0°	308.0°	0.75
04:47	-5.1°	308.2°	0.75
04:48	-5.2°	308.4°	0.75
04:49	-5.4°	308.6°	0.75
04:50	-5.5°	308.7°	0.75
04:51	-5.6°	308.9°	0.75
04:52	-5.8°	309.1°	0.75
04:53	-5.9°	309.3°	0.75
04:54	-6.0°	309.5°	0.75
04:55	-6.1°	309.7°	0.75
04:56	-6.3°	309.9°	0.75
04:57	-6.4°	310.1°	0.75
04:58	-6.5°	310.2°	0.75
04:59	-6.6°	310.4°	0.75
05:00	-6.8°	310.6°	0.75
05:01	-6.9°	310.8°	0.75
05:02	-7.0°	311.0°	0.75
05:03	-7.1°	311.2°	0.75
05:04	-7.3°	311.4°	0.75
05:05	-7.4°	311.6°	0.75
05:06	-7.5°	311.8°	0.75
05:07	-7.6°	311.9°	0.75
05:08	-7.7°	312.1°	0.75
05:09	-7.9°	312.3°	0.75
05:10	-8.0°	312.5°	0.75
05:11	-8.1°	312.7°	0.75
05:12	-8.2°	312.9°	0.75
05:13	-8.3°	313.1°	0.75
05:14	-8.5°	313.3°	0.75
05:15	-8.6°	313.5°	0.75
05:16	-8.7°	313.7°	0.75
05:17	-8.8°	313.9°	0.75
05:18	-8.9°	314.1°	0.75
05:19	-9.1°	314.3°	0.75
05:20	-9.2°	314.4°	0.75
05:21	-9.3°	314.6°	0.75
05:22	-9.4°	314.8°	0.76
05:23	-9.5°	315.0°	0.76
05:24	-9.6°	315.2°	0.76
05:25	-9.8°	315.4°	0.76
05:26	-9.9°	315.6°	0.76
05:27	-10.0°	315.8°	0.76
05:28	-10.1°	316.0°	0.76
05:29	-10.2°	316.2°	0.76
05:30	-10.3°	316.4°	0.76
05:31	-10.4°	316.6°	0.76
05:32	-10.6°	316.8°	0.76
05:33	-10.7°	317.0°	0.76
05:34	-10.8°	317.2°	0.76
05:35	-10.9°	317.4°	0.76
05:36	-11.0°	317.6°	0.76
05:37	-11.1°	317.8°	0.76
05:38	-11.2°	318.0°	0.76
05:39	-11.3°	318.2°	0.76
05:40	-11.4°	318.4°	0.76
05:41	-11.6°	318.6°	0.76
05:42	-11.7°	318.8°	0.76
05:43	-11.8°	319.0°	0.76
05:44	-11.9°	319.2°	0.76
05:45	-12.0°	319.4°	0.76
Object has dropped more than 12 degrees below the horizon			
11:52	-12.0°	43.2°	0.78
11:53	-11.9°	43.4°	0.78
11:54	-11.8°	43.6°	0.78
11:55	-11.7°	43.8°	0.78
11:56	-11.6°	44.0°	0.78
11:57	-11.4°	44.2°	0.78
11:58	-11.3°	44.4°	0.78
11:59	-11.2°	44.6°	0.78
12:00	-11.1°	44.8°	0.78
12:01	-11.0°	45.0°	0.78
12:02	-10.9°	45.2°	0.78
12:03	-10.8°	45.4°	0.78
12:04	-10.7°	45.6°	0.78
12:05	-10.6°	45.8°	0.78
12:06	-10.5°	46.0°	0.78
12:07	-10.3°	46.2°	0.78
12:08	-10.2°	46.4°	0.78
12:09	-10.1°	46.6°	0.78
12:10	-10.0°	46.8°	0.78
12:11	-9.9°	47.0°	0.78
12:12	-9.8°	47.2°	0.78
12:13	-9.7°	47.4°	0.78
12:14	-9.5°	47.6°	0.78
12:15	-9.4°	47.8°	0.78
12:16	-9.3°	48.0°	0.78
12:17	-9.2°	48.2°	0.78
12:18	-9.1°	48.4°	0.78
12:19	-9.0°	48.6°	0.78
12:20	-8.8°	48.8°	0.78
12:21	-8.7°	49.0°	0.78
12:22	-8.6°	49.2°	0.78
12:23	-8.5°	49.4°	0.78
12:24	-8.4°	49.6°	0.78
12:25	-8.2°	49.8°	0.78
12:26	-8.1°	50.0°	0.78
12:27	-8.0°	50.2°	0.78
12:28	-7.9°	50.4°	0.78
12:29	-7.8°	50.5°	0.78
12:30	-7.6°	50.7°	0.78
12:31	-7.5°	50.9°	0.78
12:32	-7.4°	51.1°	0.78
12:33	-7.3°	51.3°	0.78
12:34	-7.2°	51.5°	0.78
12:35	-7.0°	51.7°	0.78
12:36	-6.9°	51.9°	0.78
12:37	-6.8°	52.1°	0.78
12:38	-6.7°	52.3°	0.78
12:39	-6.5°	52.5°	0.78
12:40	-6.4°	52.7°	0.78
12:41	-6.3°	52.9°	0.78
12:42	-6.2°	53.0°	0.78
12:43	-6.0°	53.2°	0.78
12:44	-5.9°	53.4°	0.78
12:45	-5.8°	53.6°	0.78
12:46	-5.7°	53.8°	0.78
12:47	-5.5°	54.0°	0.78
12:48	-5.4°	54.2°	0.78
12:49	-5.3°	54.4°	0.78
12:50	-5.1°	54.6°	0.78
12:51	-5.0°	54.8°	0.78
12:52	-4.9°	54.9°	0.78
12:53	-4.8°	55.1°	0.78
12:54	-4.6°	55.3°	0.78
12:55	-4.5°	55.5°	0.78
12:56	-4.4°	55.7°	0.78
12:57	-4.2°	55.9°	0.78
12:58	-4.1°	56.1°	0.78
12:59	-4.0°	56.3°	0.78
13:00	-3.8°	56.4°	0.78
13:01	-3.7°	56.6°	0.78
13:02	-3.6°	56.8°	0.78
13:03	-3.4°	57.0°	0.78
13:04	-3.3°	57.2°	0.78
13:05	-3.2°	57.4°	0.78
13:06	-3.1°	57.6°	0.78
13:07	-2.9°	57.7°	0.78
13:08	-2.8°	57.9°	0.78
13:09	-2.7°	58.1°	0.78
13:10	-2.5°	58.3°	0.78
13:11	-2.4°	58.5°	0.79
13:12	-2.2°	58.7°	0.79
13:13	-2.1°	58.8°	0.79
13:14	-2.0°	59.0°	0.79
13:15	-1.8°	59.2°	0.79
13:16	-1.7°	59.4°	0.79
13:17	-1.6°	59.6°	0.79
13:18	-1.4°	59.8°	0.79
13:19	-1.3°	59.9°	0.79
13:20	-1.2°	60.1°	0.79
13:21	-1.0°	60.3°	0.79
13:22	-0.9°	60.5°	0.79
13:23	-0.7°	60.7°	0.79
13:24	-0.0°	60.9°	0.79
13:25	0.1°	61.0°	0.79
13:26	0.2°	61.2°	0.79
13:27	0.3°	61.4°	0.79
13:28	0.4°	61.6°	0.79
13:29	0.6°	61.8°	0.79
13:30	0.7°	61.9°	0.79
13:31	0.8°	62.1°	0.79
13:32	0.9°	62.3°	0.79
13:33	1.0°	62.5°	0.79
13:34	1.2°	62.7°	0.79
13:35	1.3°	62.8°	0.79
13:36	1.4°	63.0°	0.79
13:37	1.5°	63.2°	0.79
13:38	1.7°	63.4°	0.79
13:39	1.8°	63.6°	0.79
13:40	1.9°	63.7°	0.79
13:41	2.1°	63.9°	0.79
13:42	2.2°	64.1°	0.79
13:43	2.3°	64.3°	0.79
13:44	2.5°	64.4°	0.79
13:45	2.6°	64.6°	0.79
13:46	2.7°	64.8°	0.79
13:47	2.9°	65.0°	0.79
13:48	3.0°	65.2°	0.79
13:49	3.1°	65.3°	0.79
13:50	3.3°	65.5°	0.79
13:51	3.4°	65.7°	0.79
13:52	3.6°	65.9°	0.79
13:53	3.7°	66.0°	0.79
13:54	3.8°	66.2°	0.79
13:55	4.0°	66.4°	0.79
13:56	4.1°	66.6°	0.79
13:57	4.3°	66.8°	0.79
13:58	4.4°	66.9°	0.79
13:59	4.5°	67.1°	0.79
14:00	4.7°	67.3°	0.79
14:01	4.8°	67.5°	0.79
14:02	5.0°	67.6°	0.79
14:03	5.1°	67.8°	0.79
14:04	5.3°	68.0°	0.79
14:05	5.4°	68.2°	0.79
14:06	5.5°	68.3°	0.79
14:07	5.7°	68.5°	0.79
14:08	5.8°	68.7°	0.79
14:09	6.0°	68.9°	0.79
14:10	6.1°	69.0°	0.79
14:11	6.3°	69.2°	0.79
14:12	6.4°	69.4°	0.79
14:13	6.6°	69.6°	0.79
14:14	6.7°	69.7°	0.79
14:15	6.8°	69.9°	0.79
14:16	7.0°	70.1°	0.79
14:17	7.1°	70.3°	0.79
14:18	7.3°	70.4°	0.79
14:19	7.4°	70.6°	0.79
14:20	7.6°	70.8°	0.79
14:21	7.7°	71.0°	0.79
14:22	7.9°	71.1°	0.79
14:23	8.0°	71.3°	0.79
14:24	8.2°	71.5°	0.79
14:25	8.3°	71.7°	0.79
14:26	8.5°	71.8°	0.79
14:27	8.6°	72.0°	0.79
14:28	8.8°	72.2°	0.79
14:29	8.9°	72.4°	0.79
14:30	9.1°	72.5°	0.79
14:31	9.2°	72.7°	0.79
14:32	9.4°	72.9°	0.79
14:33	9.5°	73.0°	0.79
14:34	9.7°	73.2°	0.79
14:35	9.8°	73.4°	0.79
14:36	10.0°	73.6°	0.79
14:37	10.1°	73.7°	0.79
14:38	10.3°	73.9°	0.79
14:39	10.4°	74.1°	0.79
14:40	10.6°	74.3°	0.79
14:41	10.7°	74.4°	0.79
14:42	10.9°	74.6°	0.79
14:43	11.0°	74.8°	0.79
14:44	11.2°	75.0°	0.79
14:45	11.3°	75.1°	0.79
14:46	11.5°	75.3°	0.79
14:47	11.6°	75.5°	0.79
14:48	11.8°	75.6°	0.79
14:49	12.0°	75.8°	0.79
14:50	12.1°	76.0°	0.79
14:51	12.3°	76.2°	0.79
14:52	12.4°	76.3°	0.79
14:53	12.6°	76.5°	0.79
14:54	12.7°	76.7°	0.79
14:55	12.9°	76.9°	0.79
14:56	13.0°	77.0°	0.79
14:57	13.2°	77.2°	0.79
14:58	13.3°	77.4°	0.79
14:59	13.5°	77.6°	0.79
15:00	13.6°	77.7°	0.79
15:01	13.8°	77.9°	0.79
15:02	14.0°	78.1°	0.79
15:03	14.1°	78.2°	0.79
15:04	14.3°	78.4°	0.79
15:05	14.4°	78.6°	0.79
15:06	14.6°	78.8°	0.79
15:07	14.7°	78.9°	0.79
15:08	14.9°	79.1°	0.79
15:09	15.0°	79.3°	0.79
15:10	15.2°	79.5°	0.79
15:11	15.4°	79.6°	0.79
15:12	15.5°	79.8°	0.79
15:13	15.7°	80.0°	0.79
15:14	15.8°	80.2°	0.79
15:15	16.0°	80.3°	0.79
15:16	16.1°	80.5°	0.79
15:17	16.3°	80.7°	0.79
15:18	16.5°	80.9°	0.79
15:19	16.6°	81.0°	0.79
15:20	16.8°	81.2°	0.79
15:21	16.9°	81.4°	0.79
15:22	17.1°	81.6°	0.79
15:23	17.2°	81.7°	0.79
15:24	17.4°	81.9°	0.79
15:25	17.5°	82.1°	0.79
15:26	17.7°	82.3°	0.79
15:27	17.9°	82.4°	0.79
15:28	18.0°	82.6°	0.79
15:29	18.2°	82.8°	0.79
15:30	18.3°	83.0°	0.79
15:31	18.5°	83.1°	0.79
15:32	18.7°	83.3°	0.79
15:33	18.8°	83.5°	0.79
15:34	19.0°	83.7°	0.79
15:35	19.1°	83.8°	0.79
15:36	19.3°	84.0°	0.79
15:37	19.4°	84.2°	0.79
15:38	19.6°	84.4°	0.79
15:39	19.8°	84.5°	0.79
15:40	19.9°	84.7°	0.79
15:41	20.1°	84.9°	0.79
15:42	20.2°	85.1°	0.79
15:43	20.4°	85.3°	0.79
15:44	20.6°	85.4°	0.79
15:45	20.7°	85.6°	0.79
15:46	20.9°	85.8°	0.79
15:47	21.0°	86.0°	0.79
15:48	21.2°	86.1°	0.79
15:49	21.3°	86.3°	0.79
15:50	21.5°	86.5°	0.79
15:51	21.7°	86.7°	0.79
15:52	21.8°	86.9°	0.80
15:53	22.0°	87.0°	0.80
15:54	22.1°	87.2°	0.80
15:55	22.3°	87.4°	0.80
15:56	22.5°	87.6°	0.80
15:57	22.6°	87.8°	0.80
15:58	22.8°	87.9°	0.80
15:59	22.9°	88.1°	0.80
16:00	23.1°	88.3°	0.80
16:01	23.3°	88.5°	0.80
16:02	23.4°	88.7°	0.80
16:03	23.6°	88.8°	0.80
16:04	23.7°	89.0°	0.80
16:05	23.9°	89.2°	0.80
16:06	24.1°	89.4°	0.80
16:07	24.2°	89.6°	0.80
16:08	24.4°	89.7°	0.80
16:09	24.5°	89.9°	0.80
16:10	24.7°	90.1°	0.80
16:11	24.8°	90.3°	0.80
16:12	25.0°	90.5°	0.80
16:13	25.2°	90.7°	0.80
16:14	25.3°	90.8°	0.80
16:15	25.5°	91.0°	0.80
16:16	25.6°	91.2°	0.80
16:17	25.8°	91.4°	0.80
16:18	26.0°	91.6°	0.80
16:19	26.1°	91.8°	0.80
16:20	26.3°	91.9°	0.80
16:21	26.4°	92.1°	0.80
16:22	26.6°	92.3°	0.80
16:23	26.8°	92.5°	0.80
16:24	26.9°	92.7°	0.80
16:25	27.1°	92.9°	0.80
16:26	27.2°	93.1°	0.80
16:27	27.4°	93.3°	0.80
16:28	27.6°	93.4°	0.80
16:29	27.7°	93.6°	0.80
16:30	27.9°	93.8°	0.80
16:31	28.0°	94.0°	0.80
16:32	28.2°	94.2°	0.80
16:33	28.4°	94.4°	0.80
16:34	28.5°	94.6°	0.80
16:35	28.7°	94.8°	0.80
16:36	28.8°	95.0°	0.80
16:37	29.0°	95.1°	0.80
16:38	29.2°	95.3°	0.80
16:39	29.3°	95.5°	0.80
16:40	29.5°	95.7°	0.80
16:41	29.6°	95.9°	0.80
16:42	29.8°	96.1°	0.80
16:43	29.9°	96.3°	0.80
16:44	30.1°	96.5°	0.80
16:45	30.3°	96.7°	0.80
16:46	30.4°	96.9°	0.80
16:47	30.6°	97.1°	0.80
16:48	30.7°	97.3°	0.80
16:49	30.9°	97.5°	0.80
16:50	31.1°	97.7°	0.80
16:51	31.2°	97.9°	0.80
16:52	31.4°	98.1°	0.80
16:53	31.5°	98.3°	0.80
16:54	31.7°	98.5°	0.80
16:55	31.8°	98.6°	0.80
16:56	32.0°	98.8°	0.80
16:57	32.2°	99.0°	0.80
16:58	32.3°	99.2°	0.80
16:59	32.5°	99.4°	0.80
17:00	32.6°	99.6°	0.80
17:01	32.8°	99.8°	0.80
17:02	32.9°	100.0°	0.80
17:03	33.1°	100.3°	0.80
17:04	33.3°	100.5°	0.80
17:05	33.4°	100.7°	0.80
17:06	33.6°	100.9°	0.80
17:07	33.7°	101.1°	0.80
17:08	33.9°	101.3°	0.80
17:09	34.0°	101.5°	0.80
17:10	34.2°	101.7°	0.80
17:11	34.4°	101.9°	0.80
17:12	34.5°	102.1°	0.80
17:13	34.7°	102.3°	0.80
17:14	34.8°	102.5°	0.80
17:15	35.0°	102.7°	0.80
17:16	35.1°	102.9°	0.80
17:17	35.3°	103.1°	0.80
17:18	35.5°	103.3°	0.80
17:19	35.6°	103.6°	0.80
17:20	35.8°	103.8°	0.80
17:21	35.9°	104.0°	0.80
17:22	36.1°	104.2°	0.80
17:23	36.2°	104.4°	0.80
17:24	36.4°	104.6°	0.80
17:25	36.5°	104.8°	0.80
17:26	36.7°	105.0°	0.80
17:27	36.8°	105.3°	0.80
17:28	37.0°	105.5°	0.80
17:29	37.2°	105.7°	0.80
17:30	37.3°	105.9°	0.80
17:31	37.5°	106.1°	0.80
17:32	37.6°	106.3°	0.80
17:33	37.8°	106.6°	0.80
17:34	37.9°	106.8°	0.80
17:35	38.1°	107.0°	0.80
17:36	38.2°	107.2°	0.80
17:37	38.4°	107.4°	0.80
17:38	38.5°	107.7°	0.80
17:39	38.7°	107.9°	0.80
17:40	38.8°	108.1°	0.80
17:41	39.0°	108.3°	0.80
17:42	39.1°	108.6°	0.80
17:43	39.3°	108.8°	0.80
17:44	39.4°	109.0°	0.80
17:45	39.6°	109.2°	0.80
17:46	39.7°	109.5°	0.80
17:47	39.9°	109.7°	0.80
17:48	40.0°	109.9°	0.80
17:49	40.2°	110.2°	0.80
17:50	40.3°	110.4°	0.80
17:51	40.5°	110.6°	0.80
17:52	40.6°	110.9°	0.80
17:53	40.8°	111.1°	0.80
17:54	40.9°	111.3°	0.80
17:55	41.1°	111.6°	0.80
17:56	41.2°	111.8°	0.80
17:57	41.4°	112.0°	0.80
17:58	41.5°	112.3°	0.80
17:59	41.7°	112.5°	0.80
18:00	41.8°	112.8°	0.80
18:01	42.0°	113.0°	0.80
18:02	42.1°	113.2°	0.80
18:03	42.3°	113.5°	0.80
18:04	42.4°	113.7°	0.80
18:05	42.6°	114.0°	0.80
18:06	42.7°	114.2°	0.80
18:07	42.9°	114.5°	0.80
18:08	43.0°	114.7°	0.80
18:09	43.1°	115.0°	0.80
18:10	43.3°	115.2°	0.80
18:11	43.4°	115.5°	0.80
18:12	43.6°	115.7°	0.80
18:13	43.7°	116.0°	0.80
18:14	43.9°	116.2°	0.80
18:15	44.0°	116.5°	0.80
18:16	44.2°	116.7°	0.80
18:17	44.3°	117.0°	0.80
18:18	44.4°	117.2°	0.80
18:19	44.6°	117.5°	0.80
18:20	44.7°	117.7°	0.80
18:21	44.9°	118.0°	0.80
18:22	45.0°	118.3°	0.80
18:23	45.1°	118.5°	0.80
18:24	45.3°	118.8°	0.80
18:25	45.4°	119.1°	0.80
18:26	45.6°	119.3°	0.80
18:27	45.7°	119.6°	0.80
18:28	45.8°	119.9°	0.80
18:29	46.0°	120.1°	0.80
18:30	46.1°	120.4°	0.80
18:31	46.3°	120.7°	0.80
18:32	46.4°	120.9°	0.80
18:33	46.5°	121.2°	0.80
18:34	46.7°	121.5°	0.80
18:35	46.8°	121.8°	0.80
18:36	46.9°	122.0°	0.80
18:37	47.1°	122.3°	0.81
18:38	47.2°	122.6°	0.81
18:39	47.3°	122.9°	0.81
18:40	47.5°	123.1°	0.81
18:41	47.6°	123.4°	0.81
