Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-17
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
06:08	10.7°	84.2°	0.00
06:09	10.9°	84.4°	0.00
06:10	11.1°	84.6°	0.00
06:11	11.2°	84.8°	0.00
06:12	11.4°	84.9°	0.00
06:13	11.6°	85.1°	0.00
06:14	11.7°	85.3°	0.00
06:15	11.9°	85.5°	0.00
06:16	12.0°	85.6°	0.00
06:17	12.2°	85.8°	0.00
06:18	12.4°	86.0°	0.00
06:19	12.5°	86.2°	0.00
06:20	12.7°	86.3°	0.00
06:21	12.9°	86.5°	0.00
06:22	13.0°	86.7°	0.00
06:23	13.2°	86.9°	0.00
06:24	13.4°	87.0°	0.00
06:25	13.5°	87.2°	0.00
06:26	13.7°	87.4°	0.00
06:27	13.8°	87.6°	0.00
06:28	14.0°	87.7°	0.00
06:29	14.2°	87.9°	0.00
06:30	14.3°	88.1°	0.00
06:31	14.5°	88.3°	0.00
06:32	14.7°	88.4°	0.00
06:33	14.8°	88.6°	0.00
06:34	15.0°	88.8°	0.00
06:35	15.2°	89.0°	0.00
06:36	15.3°	89.1°	0.00
06:37	15.5°	89.3°	0.00
06:38	15.7°	89.5°	0.00
06:39	15.8°	89.7°	0.00
06:40	16.0°	89.8°	0.00
06:41	16.1°	90.0°	0.00
06:42	16.3°	90.2°	0.00
06:43	16.5°	90.4°	0.00
06:44	16.6°	90.5°	0.00
06:45	16.8°	90.7°	0.00
06:46	17.0°	90.9°	0.00
06:47	17.1°	91.1°	0.00
06:48	17.3°	91.3°	0.00
06:49	17.5°	91.4°	0.00
06:50	17.6°	91.6°	0.00
06:51	17.8°	91.8°	0.00
06:52	18.0°	92.0°	0.00
06:53	18.1°	92.1°	0.00
06:54	18.3°	92.3°	0.00
06:55	18.4°	92.5°	0.00
06:56	18.6°	92.7°	0.00
06:57	18.8°	92.9°	0.00
06:58	18.9°	93.0°	0.00
06:59	19.1°	93.2°	0.00
07:00	19.3°	93.4°	0.00
07:01	19.4°	93.6°	0.00
07:02	19.6°	93.8°	0.00
07:03	19.8°	93.9°	0.00
07:04	19.9°	94.1°	0.00
07:05	20.1°	94.3°	0.00
07:06	20.3°	94.5°	0.00
07:07	20.4°	94.7°	0.00
07:08	20.6°	94.8°	0.00
07:09	20.7°	95.0°	0.00
07:10	20.9°	95.2°	0.00
07:11	21.1°	95.4°	0.00
07:12	21.2°	95.6°	0.00
07:13	21.4°	95.8°	0.00
07:14	21.6°	95.9°	0.00
07:15	21.7°	96.1°	0.00
07:16	21.9°	96.3°	0.00
07:17	22.1°	96.5°	0.00
07:18	22.2°	96.7°	0.00
07:19	22.4°	96.9°	0.00
07:20	22.5°	97.0°	0.00
07:21	22.7°	97.2°	0.00
07:22	22.9°	97.4°	0.00
07:23	23.0°	97.6°	0.00
07:24	23.2°	97.8°	0.00
07:25	23.4°	98.0°	0.00
07:26	23.5°	98.2°	0.00
07:27	23.7°	98.4°	0.00
07:28	23.9°	98.5°	0.00
07:29	24.0°	98.7°	0.00
07:30	24.2°	98.9°	0.00
07:31	24.3°	99.1°	0.00
07:32	24.5°	99.3°	0.00
07:33	24.7°	99.5°	0.00
07:34	24.8°	99.7°	0.00
07:35	25.0°	99.9°	0.00
07:36	25.2°	100.1°	0.00
07:37	25.3°	100.2°	0.00
07:38	25.5°	100.4°	0.00
07:39	25.6°	100.6°	0.00
07:40	25.8°	100.8°	0.00
07:41	26.0°	101.0°	0.00
07:42	26.1°	101.2°	0.00
07:43	26.3°	101.4°	0.00
07:44	26.5°	101.6°	0.00
07:45	26.6°	101.8°	0.00
07:46	26.8°	102.0°	0.00
07:47	26.9°	102.2°	0.00
07:48	27.1°	102.4°	0.00
07:49	27.3°	102.6°	0.00
07:50	27.4°	102.7°	0.00
07:51	27.6°	102.9°	0.00
07:52	27.7°	103.1°	0.00
07:53	27.9°	103.3°	0.00
07:54	28.1°	103.5°	0.00
07:55	28.2°	103.7°	0.00
07:56	28.4°	103.9°	0.00
07:57	28.6°	104.1°	0.00
07:58	28.7°	104.3°	0.00
07:59	28.9°	104.5°	0.00
08:00	29.0°	104.7°	0.00
08:01	29.2°	104.9°	0.00
08:02	29.4°	105.1°	0.00
08:03	29.5°	105.3°	0.00
08:04	29.7°	105.5°	0.00
08:05	29.8°	105.7°	0.00
08:06	30.0°	105.9°	0.00
08:07	30.1°	106.1°	0.00
08:08	30.3°	106.3°	0.00
08:09	30.5°	106.5°	0.00
08:10	30.6°	106.8°	0.00
08:11	30.8°	107.0°	0.00
08:12	30.9°	107.2°	0.00
08:13	31.1°	107.4°	0.00
08:14	31.3°	107.6°	0.00
08:15	31.4°	107.8°	0.00
08:16	31.6°	108.0°	0.00
08:17	31.7°	108.2°	0.00
08:18	31.9°	108.4°	0.00
08:19	32.0°	108.6°	0.00
08:20	32.2°	108.8°	0.00
08:21	32.4°	109.0°	0.00
08:22	32.5°	109.2°	0.00
08:23	32.7°	109.5°	0.00
08:24	32.8°	109.7°	0.00
08:25	33.0°	109.9°	0.00
08:26	33.1°	110.1°	0.00
08:27	33.3°	110.3°	0.00
08:28	33.5°	110.5°	0.00
08:29	33.6°	110.7°	0.00
08:30	33.8°	111.0°	0.00
08:31	33.9°	111.2°	0.00
08:32	34.1°	111.4°	0.00
08:33	34.2°	111.6°	0.00
08:34	34.4°	111.8°	0.00
08:35	34.5°	112.0°	0.00
08:36	34.7°	112.3°	0.00
08:37	34.8°	112.5°	0.00
08:38	35.0°	112.7°	0.00
08:39	35.1°	112.9°	0.00
08:40	35.3°	113.1°	0.00
08:41	35.5°	113.4°	0.00
08:42	35.6°	113.6°	0.00
08:43	35.8°	113.8°	0.00
08:44	35.9°	114.0°	0.00
08:45	36.1°	114.3°	0.00
08:46	36.2°	114.5°	0.00
08:47	36.4°	114.7°	0.00
08:48	36.5°	114.9°	0.00
08:49	36.7°	115.2°	0.00
08:50	36.8°	115.4°	0.00
08:51	37.0°	115.6°	0.00
08:52	37.1°	115.9°	0.00
08:53	37.3°	116.1°	0.00
08:54	37.4°	116.3°	0.00
08:55	37.6°	116.6°	0.00
08:56	37.7°	116.8°	0.00
08:57	37.9°	117.0°	0.00
08:58	38.0°	117.3°	0.00
08:59	38.2°	117.5°	0.00
09:00	38.3°	117.7°	0.00
09:01	38.5°	118.0°	0.00
09:02	38.6°	118.2°	0.00
09:03	38.7°	118.5°	0.00
09:04	38.9°	118.7°	0.00
09:05	39.0°	118.9°	0.00
09:06	39.2°	119.2°	0.00
09:07	39.3°	119.4°	0.00
09:08	39.5°	119.7°	0.00
09:09	39.6°	119.9°	0.00
09:10	39.8°	120.2°	0.00
09:11	39.9°	120.4°	0.00
09:12	40.0°	120.6°	0.00
09:13	40.2°	120.9°	0.00
09:14	40.3°	121.1°	0.00
09:15	40.5°	121.4°	0.00
09:16	40.6°	121.6°	0.00
09:17	40.8°	121.9°	0.00
09:18	40.9°	122.1°	0.00
09:19	41.0°	122.4°	0.00
09:20	41.2°	122.6°	0.00
09:21	41.3°	122.9°	0.00
09:22	41.5°	123.2°	0.00
09:23	41.6°	123.4°	0.00
09:24	41.7°	123.7°	0.00
09:25	41.9°	123.9°	0.00
09:26	42.0°	124.2°	0.00
09:27	42.2°	124.5°	0.00
09:28	42.3°	124.7°	0.00
09:29	42.4°	125.0°	0.00
09:30	42.6°	125.2°	0.00
09:31	42.7°	125.5°	0.00
09:32	42.8°	125.8°	0.00
09:33	43.0°	126.0°	0.00
09:34	43.1°	126.3°	0.00
09:35	43.2°	126.6°	0.00
09:36	43.4°	126.8°	0.00
09:37	43.5°	127.1°	0.00
09:38	43.6°	127.4°	0.00
09:39	43.8°	127.7°	0.00
09:40	43.9°	127.9°	0.00
09:41	44.0°	128.2°	0.00
09:42	44.2°	128.5°	0.00
09:43	44.3°	128.8°	0.00
09:44	44.4°	129.0°	0.00
09:45	44.6°	129.3°	0.00
09:46	44.7°	129.6°	0.00
09:47	44.8°	129.9°	0.00
09:48	45.0°	130.2°	0.00
09:49	45.1°	130.4°	0.00
09:50	45.2°	130.7°	0.00
09:51	45.3°	131.0°	0.00
09:52	45.5°	131.3°	0.00
09:53	45.6°	131.6°	0.00
09:54	45.7°	131.9°	0.00
09:55	45.8°	132.2°	0.00
09:56	46.0°	132.5°	0.00
09:57	46.1°	132.7°	0.00
09:58	46.2°	133.0°	0.00
09:59	46.3°	133.3°	0.00
10:00	46.5°	133.6°	0.00
10:01	46.6°	133.9°	0.00
10:02	46.7°	134.2°	0.00
10:03	46.8°	134.5°	0.00
10:04	46.9°	134.8°	0.00
10:05	47.1°	135.1°	0.00
10:06	47.2°	135.4°	0.00
10:07	47.3°	135.7°	0.00
10:08	47.4°	136.0°	0.00
10:09	47.5°	136.3°	0.00
10:10	47.6°	136.6°	0.00
10:11	47.8°	137.0°	0.00
10:12	47.9°	137.3°	0.00
10:13	48.0°	137.6°	0.00
10:14	48.1°	137.9°	0.00
10:15	48.2°	138.2°	0.00
10:16	48.3°	138.5°	0.00
10:17	48.4°	138.8°	0.00
10:18	48.5°	139.1°	0.00
10:19	48.7°	139.5°	0.00
10:20	48.8°	139.8°	0.00
10:21	48.9°	140.1°	0.00
10:22	49.0°	140.4°	0.00
10:23	49.1°	140.8°	0.00
10:24	49.2°	141.1°	0.00
10:25	49.3°	141.4°	0.00
10:26	49.4°	141.7°	0.00
10:27	49.5°	142.1°	0.00
10:28	49.6°	142.4°	0.00
10:29	49.7°	142.7°	0.00
10:30	49.8°	143.0°	0.00
10:31	49.9°	143.4°	0.00
10:32	50.0°	143.7°	0.00
10:33	50.1°	144.1°	0.00
10:34	50.2°	144.4°	0.00
10:35	50.3°	144.7°	0.00
10:36	50.4°	145.1°	0.00
10:37	50.5°	145.4°	0.00
10:38	50.6°	145.8°	0.00
10:39	50.7°	146.1°	0.00
10:40	50.8°	146.4°	0.00
10:41	50.9°	146.8°	0.00
10:42	51.0°	147.1°	0.00
10:43	51.1°	147.5°	0.00
10:44	51.2°	147.8°	0.00
10:45	51.3°	148.2°	0.00
10:46	51.4°	148.5°	0.00
10:47	51.4°	148.9°	0.00
10:48	51.5°	149.2°	0.00
10:49	51.6°	149.6°	0.00
10:50	51.7°	150.0°	0.00
10:51	51.8°	150.3°	0.00
10:52	51.9°	150.7°	0.00
10:53	52.0°	151.0°	0.00
10:54	52.0°	151.4°	0.00
10:55	52.1°	151.8°	0.00
10:56	52.2°	152.1°	0.00
10:57	52.3°	152.5°	0.00
10:58	52.4°	152.8°	0.00
10:59	52.4°	153.2°	0.00
11:00	52.5°	153.6°	0.00
11:01	52.6°	154.0°	0.00
11:02	52.7°	154.3°	0.00
11:03	52.7°	154.7°	0.00
11:04	52.8°	155.1°	0.00
11:05	52.9°	155.4°	0.00
11:06	53.0°	155.8°	0.00
11:07	53.0°	156.2°	0.00
11:08	53.1°	156.6°	0.00
11:09	53.2°	157.0°	0.00
11:10	53.2°	157.3°	0.00
11:11	53.3°	157.7°	0.00
11:12	53.4°	158.1°	0.00
11:13	53.4°	158.5°	0.00
11:14	53.5°	158.9°	0.00
11:15	53.6°	159.3°	0.00
11:16	53.6°	159.6°	0.00
11:17	53.7°	160.0°	0.00
11:18	53.7°	160.4°	0.00
11:19	53.8°	160.8°	0.00
11:20	53.9°	161.2°	0.00
11:21	53.9°	161.6°	0.00
11:22	54.0°	162.0°	0.00
11:23	54.0°	162.4°	0.00
11:24	54.1°	162.8°	0.00
11:25	54.1°	163.2°	0.00
11:26	54.2°	163.6°	0.00
11:27	54.2°	164.0°	0.00
11:28	54.3°	164.4°	0.00
11:29	54.3°	164.8°	0.00
11:30	54.4°	165.2°	0.00
11:31	54.4°	165.6°	0.00
11:32	54.5°	166.0°	0.00
11:33	54.5°	166.4°	0.00
11:34	54.5°	166.8°	0.00
11:35	54.6°	167.2°	0.00
11:36	54.6°	167.6°	0.00
11:37	54.7°	168.0°	0.00
11:38	54.7°	168.4°	0.00
11:39	54.7°	168.8°	0.00
11:40	54.8°	169.2°	0.00
11:41	54.8°	169.6°	0.00
11:42	54.8°	170.0°	0.00
11:43	54.9°	170.4°	0.00
11:44	54.9°	170.8°	0.00
11:45	54.9°	171.2°	0.00
11:46	55.0°	171.6°	0.00
11:47	55.0°	172.1°	0.00
11:48	55.0°	172.5°	0.00
11:49	55.0°	172.9°	0.00
11:50	55.1°	173.3°	0.00
11:51	55.1°	173.7°	0.00
11:52	55.1°	174.1°	0.00
11:53	55.1°	174.5°	0.00
11:54	55.1°	174.9°	0.00
11:55	55.2°	175.4°	0.00
11:56	55.2°	175.8°	0.00
11:57	55.2°	176.2°	0.00
11:58	55.2°	176.6°	0.00
11:59	55.2°	177.0°	0.00
12:00	55.2°	177.4°	0.00
12:01	55.2°	177.8°	0.00
12:02	55.3°	178.3°	0.00
12:03	55.3°	178.7°	0.00
12:04	55.3°	179.1°	0.00
12:05	55.3°	179.5°	0.00
12:06	55.3°	179.9°	0.00
12:07	55.3°	180.3°	0.00
12:08	55.3°	180.8°	0.00
12:09	55.3°	181.2°	0.00
12:10	55.3°	181.6°	0.00
12:11	55.3°	182.0°	0.00
12:12	55.3°	182.4°	0.00
12:13	55.3°	182.8°	0.00
12:14	55.3°	183.3°	0.00
12:15	55.3°	183.7°	0.00
12:16	55.3°	184.1°	0.00
12:17	55.3°	184.5°	0.00
12:18	55.3°	184.9°	0.00
12:19	55.2°	185.3°	0.00
12:20	55.2°	185.8°	0.00
12:21	55.2°	186.2°	0.00
12:22	55.2°	186.6°	0.00
12:23	55.2°	187.0°	0.00
12:24	55.2°	187.4°	0.00
12:25	55.2°	187.8°	0.00
12:26	55.1°	188.3°	0.00
12:27	55.1°	188.7°	0.00
12:28	55.1°	189.1°	0.00
12:29	55.1°	189.5°	0.00
12:30	55.1°	189.9°	0.00
12:31	55.0°	190.3°	0.00
12:32	55.0°	190.7°	0.00
12:33	55.0°	191.1°	0.00
12:34	55.0°	191.5°	0.00
12:35	54.9°	192.0°	0.00
12:36	54.9°	192.4°	0.00
12:37	54.9°	192.8°	0.00
12:38	54.8°	193.2°	0.00
12:39	54.8°	193.6°	0.00
12:40	54.8°	194.0°	0.00
12:41	54.7°	194.4°	0.00
12:42	54.7°	194.8°	0.00
12:43	54.6°	195.2°	0.00
12:44	54.6°	195.6°	0.00
12:45	54.6°	196.0°	0.00
12:46	54.5°	196.4°	0.00
12:47	54.5°	196.8°	0.00
12:48	54.4°	197.2°	0.00
12:49	54.4°	197.6°	0.00
12:50	54.4°	198.0°	0.00
12:51	54.3°	198.4°	0.00
12:52	54.3°	198.8°	0.00
12:53	54.2°	199.2°	0.00
12:54	54.2°	199.6°	0.00
12:55	54.1°	200.0°	0.00
12:56	54.1°	200.4°	0.00
12:57	54.0°	200.8°	0.00
12:58	53.9°	201.2°	0.00
12:59	53.9°	201.6°	0.00
13:00	53.8°	202.0°	0.00
13:01	53.8°	202.4°	0.00
13:02	53.7°	202.8°	0.00
13:03	53.7°	203.1°	0.00
13:04	53.6°	203.5°	0.00
13:05	53.5°	203.9°	0.00
13:06	53.5°	204.3°	0.00
13:07	53.4°	204.7°	0.00
13:08	53.3°	205.1°	0.00
13:09	53.3°	205.4°	0.00
13:10	53.2°	205.8°	0.00
13:11	53.2°	206.2°	0.00
13:12	53.1°	206.6°	0.00
13:13	53.0°	207.0°	0.00
13:14	52.9°	207.3°	0.00
13:15	52.9°	207.7°	0.00
13:16	52.8°	208.1°	0.00
13:17	52.7°	208.5°	0.00
13:18	52.7°	208.8°	0.00
13:19	52.6°	209.2°	0.00
13:20	52.5°	209.6°	0.00
13:21	52.4°	209.9°	0.00
13:22	52.3°	210.3°	0.00
13:23	52.3°	210.7°	0.00
13:24	52.2°	211.0°	0.00
13:25	52.1°	211.4°	0.00
13:26	52.0°	211.8°	0.00
13:27	51.9°	212.1°	0.00
13:28	51.9°	212.5°	0.00
13:29	51.8°	212.8°	0.00
13:30	51.7°	213.2°	0.00
13:31	51.6°	213.5°	0.00
13:32	51.5°	213.9°	0.00
13:33	51.4°	214.3°	0.00
13:34	51.3°	214.6°	0.00
13:35	51.3°	215.0°	0.00
13:36	51.2°	215.3°	0.00
13:37	51.1°	215.7°	0.00
13:38	51.0°	216.0°	0.00
13:39	50.9°	216.3°	0.00
13:40	50.8°	216.7°	0.00
13:41	50.7°	217.0°	0.00
13:42	50.6°	217.4°	0.00
13:43	50.5°	217.7°	0.00
13:44	50.4°	218.1°	0.00
13:45	50.3°	218.4°	0.00
13:46	50.2°	218.7°	0.00
13:47	50.1°	219.1°	0.00
13:48	50.0°	219.4°	0.00
13:49	49.9°	219.7°	0.00
13:50	49.8°	220.1°	0.00
13:51	49.7°	220.4°	0.00
13:52	49.6°	220.7°	0.00
13:53	49.5°	221.1°	0.00
13:54	49.4°	221.4°	0.00
13:55	49.3°	221.7°	0.00
13:56	49.2°	222.0°	0.00
13:57	49.1°	222.4°	0.00
13:58	49.0°	222.7°	0.00
13:59	48.9°	223.0°	0.00
14:00	48.8°	223.3°	0.00
14:01	48.7°	223.6°	0.00
14:02	48.6°	224.0°	0.00
14:03	48.5°	224.3°	0.00
14:04	48.3°	224.6°	0.00
14:05	48.2°	224.9°	0.00
14:06	48.1°	225.2°	0.00
14:07	48.0°	225.5°	0.00
14:08	47.9°	225.8°	0.00
14:09	47.8°	226.1°	0.00
14:10	47.7°	226.5°	0.00
14:11	47.6°	226.8°	0.00
14:12	47.4°	227.1°	0.00
14:13	47.3°	227.4°	0.00
14:14	47.2°	227.7°	0.00
14:15	47.1°	228.0°	0.00
14:16	47.0°	228.3°	0.00
14:17	46.9°	228.6°	0.00
14:18	46.7°	228.9°	0.00
14:19	46.6°	229.2°	0.00
14:20	46.5°	229.5°	0.00
14:21	46.4°	229.8°	0.00
14:22	46.3°	230.1°	0.00
14:23	46.1°	230.4°	0.00
14:24	46.0°	230.6°	0.00
14:25	45.9°	230.9°	0.00
14:26	45.8°	231.2°	0.00
14:27	45.6°	231.5°	0.00
14:28	45.5°	231.8°	0.00
14:29	45.4°	232.1°	0.00
14:30	45.3°	232.4°	0.00
14:31	45.1°	232.7°	0.00
14:32	45.0°	232.9°	0.00
14:33	44.9°	233.2°	0.00
14:34	44.8°	233.5°	0.00
14:35	44.6°	233.8°	0.00
14:36	44.5°	234.1°	0.00
14:37	44.4°	234.3°	0.00
14:38	44.3°	234.6°	0.00
14:39	44.1°	234.9°	0.00
14:40	44.0°	235.2°	0.00
14:41	43.9°	235.4°	0.00
14:42	43.7°	235.7°	0.00
14:43	43.6°	236.0°	0.00
14:44	43.5°	236.2°	0.00
14:45	43.3°	236.5°	0.00
14:46	43.2°	236.8°	0.00
14:47	43.1°	237.1°	0.00
14:48	42.9°	237.3°	0.00
14:49	42.8°	237.6°	0.00
14:50	42.7°	237.8°	0.00
14:51	42.5°	238.1°	0.00
14:52	42.4°	238.4°	0.00
14:53	42.3°	238.6°	0.00
14:54	42.1°	238.9°	0.00
14:55	42.0°	239.2°	0.00
14:56	41.9°	239.4°	0.00
14:57	41.7°	239.7°	0.00
14:58	41.6°	239.9°	0.00
14:59	41.4°	240.2°	0.00
15:00	41.3°	240.4°	0.00
15:01	41.2°	240.7°	0.00
15:02	41.0°	240.9°	0.00
15:03	40.9°	241.2°	0.00
15:04	40.8°	241.5°	0.00
15:05	40.6°	241.7°	0.00
15:06	40.5°	242.0°	0.00
15:07	40.3°	242.2°	0.00
15:08	40.2°	242.4°	0.00
15:09	40.1°	242.7°	0.00
15:10	39.9°	242.9°	0.00
15:11	39.8°	243.2°	0.00
15:12	39.6°	243.4°	0.00
15:13	39.5°	243.7°	0.00
15:14	39.3°	243.9°	0.00
15:15	39.2°	244.2°	0.00
15:16	39.1°	244.4°	0.00
15:17	38.9°	244.6°	0.00
15:18	38.8°	244.9°	0.00
15:19	38.6°	245.1°	0.00
15:20	38.5°	245.4°	0.00
15:21	38.3°	245.6°	0.00
15:22	38.2°	245.8°	0.00
15:23	38.1°	246.1°	0.00
15:24	37.9°	246.3°	0.00
15:25	37.8°	246.5°	0.00
15:26	37.6°	246.8°	0.00
15:27	37.5°	247.0°	0.00
15:28	37.3°	247.2°	0.00
15:29	37.2°	247.5°	0.00
15:30	37.0°	247.7°	0.00
15:31	36.9°	247.9°	0.00
15:32	36.7°	248.2°	0.00
15:33	36.6°	248.4°	0.00
15:34	36.4°	248.6°	0.00
15:35	36.3°	248.8°	0.00
15:36	36.1°	249.1°	0.00
15:37	36.0°	249.3°	0.00
15:38	35.8°	249.5°	0.00
15:39	35.7°	249.7°	0.00
15:40	35.5°	250.0°	0.00
15:41	35.4°	250.2°	0.00
15:42	35.2°	250.4°	0.00
15:43	35.1°	250.6°	0.00
15:44	34.9°	250.9°	0.00
15:45	34.8°	251.1°	0.00
15:46	34.6°	251.3°	0.00
15:47	34.5°	251.5°	0.00
15:48	34.3°	251.7°	0.00
15:49	34.2°	252.0°	0.00
15:50	34.0°	252.2°	0.00
15:51	33.9°	252.4°	0.00
15:52	33.7°	252.6°	0.00
15:53	33.6°	252.8°	0.00
15:54	33.4°	253.0°	0.00
15:55	33.3°	253.2°	0.00
15:56	33.1°	253.5°	0.00
15:57	33.0°	253.7°	0.00
15:58	32.8°	253.9°	0.00
15:59	32.7°	254.1°	0.00
16:00	32.5°	254.3°	0.00
16:01	32.4°	254.5°	0.00
16:02	32.2°	254.7°	0.00
16:03	32.1°	254.9°	0.00
16:04	31.9°	255.2°	0.00
16:05	31.8°	255.4°	0.00
16:06	31.6°	255.6°	0.00
16:07	31.5°	255.8°	0.00
16:08	31.3°	256.0°	0.00
16:09	31.1°	256.2°	0.00
16:10	31.0°	256.4°	0.00
16:11	30.8°	256.6°	0.00
16:12	30.7°	256.8°	0.00
16:13	30.5°	257.0°	0.00
16:14	30.4°	257.2°	0.00
16:15	30.2°	257.4°	0.00
16:16	30.1°	257.6°	0.00
16:17	29.9°	257.8°	0.00
16:18	29.7°	258.0°	0.00
16:19	29.6°	258.2°	0.00
16:20	29.4°	258.4°	0.00
16:21	29.3°	258.6°	0.00
16:22	29.1°	258.8°	0.00
16:23	29.0°	259.0°	0.00
16:24	28.8°	259.2°	0.00
