Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-07
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
00:00	-2.3°	131.3°	0.79
00:01	-2.2°	131.5°	0.79
00:02	-2.0°	131.7°	0.79
00:03	-1.9°	131.9°	0.79
00:04	-1.8°	132.1°	0.79
00:05	-1.7°	132.2°	0.79
00:06	-1.6°	132.4°	0.79
00:07	-1.5°	132.6°	0.79
00:08	-1.3°	132.8°	0.79
00:09	-1.2°	133.0°	0.79
00:10	-1.1°	133.1°	0.79
00:11	-1.0°	133.3°	0.79
00:12	-0.9°	133.5°	0.79
00:13	-0.8°	133.7°	0.79
00:14	-0.1°	133.9°	0.79
00:15	0.0°	134.0°	0.79
00:16	0.1°	134.2°	0.79
00:17	0.2°	134.4°	0.79
00:18	0.3°	134.6°	0.79
00:19	0.4°	134.8°	0.79
00:20	0.5°	135.0°	0.79
00:21	0.6°	135.1°	0.79
00:22	0.7°	135.3°	0.79
00:23	0.8°	135.5°	0.79
00:24	0.9°	135.7°	0.79
00:25	1.0°	135.9°	0.79
00:26	1.1°	136.1°	0.79
00:27	1.2°	136.2°	0.79
00:28	1.3°	136.4°	0.79
00:29	1.4°	136.6°	0.79
00:30	1.5°	136.8°	0.79
00:31	1.6°	137.0°	0.79
00:32	1.7°	137.2°	0.79
00:33	1.8°	137.3°	0.79
00:34	1.9°	137.5°	0.79
00:35	2.0°	137.7°	0.79
00:36	2.1°	137.9°	0.79
00:37	2.2°	138.1°	0.79
00:38	2.3°	138.3°	0.79
00:39	2.4°	138.5°	0.79
00:40	2.5°	138.6°	0.79
00:41	2.6°	138.8°	0.79
00:42	2.7°	139.0°	0.79
00:43	2.8°	139.2°	0.79
00:44	2.9°	139.4°	0.79
00:45	3.0°	139.6°	0.79
00:46	3.1°	139.8°	0.79
00:47	3.2°	140.0°	0.79
00:48	3.3°	140.2°	0.79
00:49	3.4°	140.3°	0.79
00:50	3.5°	140.5°	0.79
00:51	3.6°	140.7°	0.79
00:52	3.7°	140.9°	0.79
00:53	3.8°	141.1°	0.79
00:54	3.9°	141.3°	0.79
00:55	4.0°	141.5°	0.79
00:56	4.1°	141.7°	0.79
00:57	4.2°	141.9°	0.79
00:58	4.3°	142.1°	0.79
00:59	4.4°	142.2°	0.79
01:00	4.4°	142.4°	0.79
01:01	4.5°	142.6°	0.79
01:02	4.6°	142.8°	0.79
01:03	4.7°	143.0°	0.79
01:04	4.8°	143.2°	0.79
01:05	4.9°	143.4°	0.79
01:06	5.0°	143.6°	0.79
01:07	5.1°	143.8°	0.79
01:08	5.2°	144.0°	0.79
01:09	5.3°	144.2°	0.79
01:10	5.4°	144.4°	0.79
01:11	5.5°	144.6°	0.79
01:12	5.6°	144.8°	0.79
01:13	5.6°	145.0°	0.79
01:14	5.7°	145.2°	0.79
01:15	5.8°	145.3°	0.79
01:16	5.9°	145.5°	0.79
01:17	6.0°	145.7°	0.79
01:18	6.1°	145.9°	0.79
01:19	6.2°	146.1°	0.79
01:20	6.3°	146.3°	0.79
01:21	6.3°	146.5°	0.79
01:22	6.4°	146.7°	0.79
01:23	6.5°	146.9°	0.79
01:24	6.6°	147.1°	0.79
01:25	6.7°	147.3°	0.79
01:26	6.8°	147.5°	0.79
01:27	6.9°	147.7°	0.79
01:28	6.9°	147.9°	0.79
01:29	7.0°	148.1°	0.79
01:30	7.1°	148.3°	0.79
01:31	7.2°	148.5°	0.79
01:32	7.3°	148.7°	0.79
01:33	7.4°	148.9°	0.78
01:34	7.4°	149.1°	0.78
01:35	7.5°	149.3°	0.78
01:36	7.6°	149.5°	0.78
01:37	7.7°	149.7°	0.78
01:38	7.8°	149.9°	0.78
01:39	7.8°	150.1°	0.78
01:40	7.9°	150.3°	0.78
01:41	8.0°	150.5°	0.78
01:42	8.1°	150.7°	0.78
01:43	8.1°	150.9°	0.78
01:44	8.2°	151.1°	0.78
01:45	8.3°	151.3°	0.78
01:46	8.4°	151.5°	0.78
01:47	8.4°	151.7°	0.78
01:48	8.5°	151.9°	0.78
01:49	8.6°	152.1°	0.78
01:50	8.7°	152.3°	0.78
01:51	8.7°	152.5°	0.78
01:52	8.8°	152.8°	0.78
01:53	8.9°	153.0°	0.78
01:54	9.0°	153.2°	0.78
01:55	9.0°	153.4°	0.78
01:56	9.1°	153.6°	0.78
01:57	9.2°	153.8°	0.78
01:58	9.2°	154.0°	0.78
01:59	9.3°	154.2°	0.78
02:00	9.4°	154.4°	0.78
02:01	9.4°	154.6°	0.78
02:02	9.5°	154.8°	0.78
02:03	9.6°	155.0°	0.78
02:04	9.6°	155.2°	0.78
02:05	9.7°	155.4°	0.78
02:06	9.8°	155.6°	0.78
02:07	9.8°	155.8°	0.78
02:08	9.9°	156.1°	0.78
02:09	10.0°	156.3°	0.78
02:10	10.0°	156.5°	0.78
02:11	10.1°	156.7°	0.78
02:12	10.2°	156.9°	0.78
02:13	10.2°	157.1°	0.78
02:14	10.3°	157.3°	0.78
02:15	10.3°	157.5°	0.78
02:16	10.4°	157.7°	0.78
02:17	10.5°	157.9°	0.78
02:18	10.5°	158.1°	0.78
02:19	10.6°	158.4°	0.78
02:20	10.6°	158.6°	0.78
02:21	10.7°	158.8°	0.78
02:22	10.7°	159.0°	0.78
02:23	10.8°	159.2°	0.78
02:24	10.9°	159.4°	0.78
02:25	10.9°	159.6°	0.78
02:26	11.0°	159.8°	0.78
02:27	11.0°	160.0°	0.78
02:28	11.1°	160.3°	0.78
02:29	11.1°	160.5°	0.78
02:30	11.2°	160.7°	0.78
02:31	11.2°	160.9°	0.78
02:32	11.3°	161.1°	0.78
02:33	11.3°	161.3°	0.78
02:34	11.4°	161.5°	0.78
02:35	11.4°	161.7°	0.78
02:36	11.5°	162.0°	0.78
02:37	11.5°	162.2°	0.78
02:38	11.6°	162.4°	0.78
02:39	11.6°	162.6°	0.78
02:40	11.7°	162.8°	0.78
02:41	11.7°	163.0°	0.78
02:42	11.8°	163.2°	0.78
02:43	11.8°	163.5°	0.78
02:44	11.9°	163.7°	0.78
02:45	11.9°	163.9°	0.78
02:46	11.9°	164.1°	0.78
02:47	12.0°	164.3°	0.78
02:48	12.0°	164.5°	0.78
02:49	12.1°	164.7°	0.78
02:50	12.1°	165.0°	0.78
02:51	12.2°	165.2°	0.78
02:52	12.2°	165.4°	0.78
02:53	12.2°	165.6°	0.78
02:54	12.3°	165.8°	0.78
02:55	12.3°	166.0°	0.78
02:56	12.3°	166.3°	0.78
02:57	12.4°	166.5°	0.78
02:58	12.4°	166.7°	0.78
02:59	12.5°	166.9°	0.78
03:00	12.5°	167.1°	0.78
03:01	12.5°	167.3°	0.78
03:02	12.6°	167.6°	0.78
03:03	12.6°	167.8°	0.78
03:04	12.6°	168.0°	0.78
03:05	12.7°	168.2°	0.78
03:06	12.7°	168.4°	0.78
03:07	12.7°	168.7°	0.78
03:08	12.7°	168.9°	0.78
03:09	12.8°	169.1°	0.78
03:10	12.8°	169.3°	0.78
03:11	12.8°	169.5°	0.78
03:12	12.9°	169.7°	0.78
03:13	12.9°	170.0°	0.78
03:14	12.9°	170.2°	0.78
03:15	12.9°	170.4°	0.78
03:16	13.0°	170.6°	0.78
03:17	13.0°	170.8°	0.78
03:18	13.0°	171.1°	0.78
03:19	13.0°	171.3°	0.78
03:20	13.1°	171.5°	0.78
03:21	13.1°	171.7°	0.78
03:22	13.1°	171.9°	0.78
03:23	13.1°	172.2°	0.78
03:24	13.2°	172.4°	0.78
03:25	13.2°	172.6°	0.78
03:26	13.2°	172.8°	0.78
03:27	13.2°	173.0°	0.78
03:28	13.2°	173.3°	0.78
03:29	13.2°	173.5°	0.78
03:30	13.3°	173.7°	0.78
03:31	13.3°	173.9°	0.78
03:32	13.3°	174.1°	0.78
03:33	13.3°	174.4°	0.78
03:34	13.3°	174.6°	0.78
03:35	13.3°	174.8°	0.78
03:36	13.4°	175.0°	0.78
03:37	13.4°	175.2°	0.78
03:38	13.4°	175.5°	0.78
03:39	13.4°	175.7°	0.78
03:40	13.4°	175.9°	0.78
03:41	13.4°	176.1°	0.78
03:42	13.4°	176.3°	0.78
03:43	13.4°	176.6°	0.78
