Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-05-11
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
04:11	17.1°	128.8°	0.37
04:12	17.2°	129.0°	0.37
04:13	17.3°	129.2°	0.37
04:14	17.5°	129.5°	0.37
04:15	17.6°	129.7°	0.37
04:16	17.7°	129.9°	0.37
04:17	17.8°	130.1°	0.37
04:18	18.0°	130.3°	0.37
04:19	18.1°	130.5°	0.37
04:20	18.2°	130.7°	0.37
04:21	18.3°	131.0°	0.37
04:22	18.5°	131.2°	0.37
04:23	18.6°	131.4°	0.37
04:24	18.7°	131.6°	0.37
04:25	18.8°	131.8°	0.37
04:26	19.0°	132.0°	0.37
04:27	19.1°	132.3°	0.37
04:28	19.2°	132.5°	0.37
04:29	19.3°	132.7°	0.37
04:30	19.5°	132.9°	0.37
04:31	19.6°	133.1°	0.37
04:32	19.7°	133.3°	0.37
04:33	19.8°	133.6°	0.37
04:34	19.9°	133.8°	0.37
04:35	20.1°	134.0°	0.37
04:36	20.2°	134.2°	0.37
04:37	20.3°	134.5°	0.37
04:38	20.4°	134.7°	0.37
04:39	20.5°	134.9°	0.37
04:40	20.7°	135.1°	0.37
04:41	20.8°	135.3°	0.37
04:42	20.9°	135.6°	0.37
04:43	21.0°	135.8°	0.37
04:44	21.1°	136.0°	0.37
04:45	21.2°	136.2°	0.37
04:46	21.4°	136.5°	0.37
04:47	21.5°	136.7°	0.37
04:48	21.6°	136.9°	0.37
04:49	21.7°	137.2°	0.37
04:50	21.8°	137.4°	0.37
04:51	21.9°	137.6°	0.37
04:52	22.0°	137.8°	0.37
04:53	22.2°	138.1°	0.37
04:54	22.3°	138.3°	0.37
04:55	22.4°	138.5°	0.37
04:56	22.5°	138.8°	0.37
04:57	22.6°	139.0°	0.37
04:58	22.7°	139.2°	0.37
04:59	22.8°	139.5°	0.37
05:00	22.9°	139.7°	0.37
05:01	23.0°	139.9°	0.37
05:02	23.2°	140.2°	0.37
05:03	23.3°	140.4°	0.37
05:04	23.4°	140.6°	0.37
05:05	23.5°	140.9°	0.37
05:06	23.6°	141.1°	0.37
05:07	23.7°	141.3°	0.37
05:08	23.8°	141.6°	0.37
05:09	23.9°	141.8°	0.37
05:10	24.0°	142.0°	0.37
05:11	24.1°	142.3°	0.37
05:12	24.2°	142.5°	0.37
05:13	24.3°	142.8°	0.37
05:14	24.4°	143.0°	0.37
05:15	24.5°	143.2°	0.37
05:16	24.6°	143.5°	0.37
05:17	24.7°	143.7°	0.37
05:18	24.8°	144.0°	0.37
05:19	24.9°	144.2°	0.37
05:20	25.0°	144.4°	0.37
05:21	25.1°	144.7°	0.37
05:22	25.2°	144.9°	0.37
05:23	25.3°	145.2°	0.37
05:24	25.4°	145.4°	0.37
05:25	25.5°	145.7°	0.37
05:26	25.6°	145.9°	0.37
05:27	25.7°	146.2°	0.37
05:28	25.8°	146.4°	0.37
05:29	25.9°	146.7°	0.37
05:30	26.0°	146.9°	0.37
05:31	26.1°	147.1°	0.37
05:32	26.1°	147.4°	0.37
05:33	26.2°	147.6°	0.37
05:34	26.3°	147.9°	0.37
05:35	26.4°	148.1°	0.37
05:36	26.5°	148.4°	0.37
05:37	26.6°	148.6°	0.37
05:38	26.7°	148.9°	0.37
05:39	26.8°	149.1°	0.37
05:40	26.9°	149.4°	0.37
05:41	26.9°	149.6°	0.37
05:42	27.0°	149.9°	0.37
05:43	27.1°	150.2°	0.37
05:44	27.2°	150.4°	0.37
05:45	27.3°	150.7°	0.37
05:46	27.4°	150.9°	0.37
05:47	27.4°	151.2°	0.37
05:48	27.5°	151.4°	0.37
05:49	27.6°	151.7°	0.37
05:50	27.7°	151.9°	0.37
05:51	27.8°	152.2°	0.37
05:52	27.9°	152.5°	0.37
05:53	27.9°	152.7°	0.37
05:54	28.0°	153.0°	0.37
05:55	28.1°	153.2°	0.37
05:56	28.2°	153.5°	0.37
05:57	28.2°	153.8°	0.37
05:58	28.3°	154.0°	0.37
05:59	28.4°	154.3°	0.37
06:00	28.5°	154.5°	0.37
06:01	28.5°	154.8°	0.37
06:02	28.6°	155.1°	0.37
06:03	28.7°	155.3°	0.37
06:04	28.8°	155.6°	0.37
06:05	28.8°	155.8°	0.37
06:06	28.9°	156.1°	0.37
06:07	29.0°	156.4°	0.37
06:08	29.0°	156.6°	0.37
06:09	29.1°	156.9°	0.37
06:10	29.2°	157.2°	0.37
06:11	29.2°	157.4°	0.37
06:12	29.3°	157.7°	0.37
06:13	29.4°	158.0°	0.37
06:14	29.4°	158.2°	0.37
06:15	29.5°	158.5°	0.37
06:16	29.6°	158.8°	0.37
06:17	29.6°	159.0°	0.37
06:18	29.7°	159.3°	0.37
06:19	29.7°	159.6°	0.37
06:20	29.8°	159.8°	0.37
06:21	29.9°	160.1°	0.37
06:22	29.9°	160.4°	0.37
06:23	30.0°	160.6°	0.37
06:24	30.0°	160.9°	0.37
06:25	30.1°	161.2°	0.37
06:26	30.2°	161.5°	0.37
06:27	30.2°	161.7°	0.37
06:28	30.3°	162.0°	0.37
06:29	30.3°	162.3°	0.37
06:30	30.4°	162.6°	0.37
06:31	30.4°	162.8°	0.37
06:32	30.5°	163.1°	0.36
06:33	30.5°	163.4°	0.36
06:34	30.6°	163.6°	0.36
06:35	30.6°	163.9°	0.36
06:36	30.7°	164.2°	0.36
06:37	30.7°	164.5°	0.36
06:38	30.8°	164.7°	0.36
06:39	30.8°	165.0°	0.36
06:40	30.9°	165.3°	0.36
06:41	30.9°	165.6°	0.36
06:42	31.0°	165.9°	0.36
06:43	31.0°	166.1°	0.36
06:44	31.0°	166.4°	0.36
06:45	31.1°	166.7°	0.36
06:46	31.1°	167.0°	0.36
06:47	31.2°	167.2°	0.36
06:48	31.2°	167.5°	0.36
06:49	31.2°	167.8°	0.36
06:50	31.3°	168.1°	0.36
06:51	31.3°	168.4°	0.36
06:52	31.4°	168.6°	0.36
06:53	31.4°	168.9°	0.36
06:54	31.4°	169.2°	0.36
06:55	31.5°	169.5°	0.36
06:56	31.5°	169.8°	0.36
06:57	31.5°	170.0°	0.36
06:58	31.6°	170.3°	0.36
06:59	31.6°	170.6°	0.36
07:00	31.6°	170.9°	0.36
07:01	31.6°	171.2°	0.36
07:02	31.7°	171.4°	0.36
07:03	31.7°	171.7°	0.36
07:04	31.7°	172.0°	0.36
07:05	31.8°	172.3°	0.36
07:06	31.8°	172.6°	0.36
07:07	31.8°	172.9°	0.36
07:08	31.8°	173.1°	0.36
07:09	31.9°	173.4°	0.36
07:10	31.9°	173.7°	0.36
07:11	31.9°	174.0°	0.36
07:12	31.9°	174.3°	0.36
07:13	31.9°	174.6°	0.36
07:14	32.0°	174.8°	0.36
07:15	32.0°	175.1°	0.36
07:16	32.0°	175.4°	0.36
07:17	32.0°	175.7°	0.36
07:18	32.0°	176.0°	0.36
07:19	32.0°	176.3°	0.36
07:20	32.1°	176.5°	0.36
07:21	32.1°	176.8°	0.36
07:22	32.1°	177.1°	0.36
07:23	32.1°	177.4°	0.36
07:24	32.1°	177.7°	0.36
07:25	32.1°	178.0°	0.36
07:26	32.1°	178.3°	0.36
07:27	32.1°	178.5°	0.36
07:28	32.1°	178.8°	0.36
07:29	32.1°	179.1°	0.36
07:30	32.2°	179.4°	0.36
07:31	32.2°	179.7°	0.36
07:32	32.2°	180.0°	0.36
07:33	32.2°	180.3°	0.36
07:34	32.2°	180.5°	0.36
07:35	32.2°	180.8°	0.36
07:36	32.2°	181.1°	0.36
07:37	32.2°	181.4°	0.36
07:38	32.2°	181.7°	0.36
07:39	32.2°	182.0°	0.36
07:40	32.2°	182.3°	0.36
07:41	32.2°	182.5°	0.36
07:42	32.2°	182.8°	0.36
07:43	32.2°	183.1°	0.36
07:44	32.2°	183.4°	0.36
07:45	32.2°	183.7°	0.36
07:46	32.1°	184.0°	0.36
07:47	32.1°	184.3°	0.36
07:48	32.1°	184.5°	0.36
07:49	32.1°	184.8°	0.36
07:50	32.1°	185.1°	0.36
07:51	32.1°	185.4°	0.36
07:52	32.1°	185.7°	0.36
07:53	32.1°	186.0°	0.36
07:54	32.1°	186.2°	0.36
07:55	32.0°	186.5°	0.36
07:56	32.0°	186.8°	0.36
07:57	32.0°	187.1°	0.36
07:58	32.0°	187.4°	0.36
07:59	32.0°	187.7°	0.36
08:00	32.0°	188.0°	0.36
08:01	31.9°	188.2°	0.36
08:02	31.9°	188.5°	0.36
08:03	31.9°	188.8°	0.36
08:04	31.9°	189.1°	0.36
08:05	31.9°	189.4°	0.36
08:06	31.8°	189.7°	0.36
08:07	31.8°	189.9°	0.36
08:08	31.8°	190.2°	0.36
08:09	31.8°	190.5°	0.36
08:10	31.7°	190.8°	0.36
08:11	31.7°	191.1°	0.36
08:12	31.7°	191.4°	0.36
08:13	31.7°	191.6°	0.36
08:14	31.6°	191.9°	0.36
08:15	31.6°	192.2°	0.36
08:16	31.6°	192.5°	0.36
08:17	31.5°	192.8°	0.36
08:18	31.5°	193.0°	0.36
08:19	31.5°	193.3°	0.36
08:20	31.4°	193.6°	0.36
08:21	31.4°	193.9°	0.36
08:22	31.4°	194.2°	0.36
08:23	31.3°	194.4°	0.36
08:24	31.3°	194.7°	0.36
08:25	31.3°	195.0°	0.36
08:26	31.2°	195.3°	0.36
08:27	31.2°	195.6°	0.36
08:28	31.1°	195.8°	0.36
08:29	31.1°	196.1°	0.36
08:30	31.1°	196.4°	0.36
08:31	31.0°	196.7°	0.36
08:32	31.0°	197.0°	0.36
08:33	30.9°	197.2°	0.36
08:34	30.9°	197.5°	0.36
08:35	30.8°	197.8°	0.36
08:36	30.8°	198.1°	0.36
08:37	30.7°	198.3°	0.36
08:38	30.7°	198.6°	0.36
08:39	30.6°	198.9°	0.36
08:40	30.6°	199.2°	0.36
08:41	30.5°	199.4°	0.36
08:42	30.5°	199.7°	0.36
08:43	30.4°	200.0°	0.36
08:44	30.4°	200.3°	0.36
08:45	30.3°	200.5°	0.36
08:46	30.3°	200.8°	0.36
08:47	30.2°	201.1°	0.36
08:48	30.2°	201.4°	0.36
08:49	30.1°	201.6°	0.36
08:50	30.1°	201.9°	0.36
08:51	30.0°	202.2°	0.36
08:52	30.0°	202.4°	0.36
08:53	29.9°	202.7°	0.36
08:54	29.8°	203.0°	0.36
08:55	29.8°	203.3°	0.36
08:56	29.7°	203.5°	0.35
08:57	29.7°	203.8°	0.35
08:58	29.6°	204.1°	0.35
08:59	29.5°	204.3°	0.35
09:00	29.5°	204.6°	0.35
09:01	29.4°	204.9°	0.35
09:02	29.3°	205.1°	0.35
09:03	29.3°	205.4°	0.35
09:04	29.2°	205.7°	0.35
09:05	29.1°	205.9°	0.35
09:06	29.1°	206.2°	0.35
09:07	29.0°	206.5°	0.35
09:08	28.9°	206.7°	0.35
09:09	28.9°	207.0°	0.35
09:10	28.8°	207.3°	0.35
09:11	28.7°	207.5°	0.35
09:12	28.6°	207.8°	0.35
09:13	28.6°	208.0°	0.35
09:14	28.5°	208.3°	0.35
09:15	28.4°	208.6°	0.35
09:16	28.4°	208.8°	0.35
09:17	28.3°	209.1°	0.35
09:18	28.2°	209.4°	0.35
09:19	28.1°	209.6°	0.35
09:20	28.0°	209.9°	0.35
09:21	28.0°	210.1°	0.35
09:22	27.9°	210.4°	0.35
09:23	27.8°	210.6°	0.35
09:24	27.7°	210.9°	0.35
09:25	27.7°	211.2°	0.35
09:26	27.6°	211.4°	0.35
09:27	27.5°	211.7°	0.35
09:28	27.4°	211.9°	0.35
09:29	27.3°	212.2°	0.35
09:30	27.2°	212.4°	0.35
09:31	27.2°	212.7°	0.35
09:32	27.1°	213.0°	0.35
09:33	27.0°	213.2°	0.35
09:34	26.9°	213.5°	0.35
09:35	26.8°	213.7°	0.35
09:36	26.7°	214.0°	0.35
09:37	26.6°	214.2°	0.35
09:38	26.6°	214.5°	0.35
09:39	26.5°	214.7°	0.35
09:40	26.4°	215.0°	0.35
09:41	26.3°	215.2°	0.35
09:42	26.2°	215.5°	0.35
09:43	26.1°	215.7°	0.35
09:44	26.0°	216.0°	0.35
09:45	25.9°	216.2°	0.35
09:46	25.8°	216.5°	0.35
09:47	25.7°	216.7°	0.35
09:48	25.6°	217.0°	0.35
09:49	25.6°	217.2°	0.35
09:50	25.5°	217.5°	0.35
09:51	25.4°	217.7°	0.35
09:52	25.3°	217.9°	0.35
09:53	25.2°	218.2°	0.35
09:54	25.1°	218.4°	0.35
09:55	25.0°	218.7°	0.35
09:56	24.9°	218.9°	0.35
09:57	24.8°	219.2°	0.35
09:58	24.7°	219.4°	0.35
09:59	24.6°	219.7°	0.35
10:00	24.5°	219.9°	0.35
10:01	24.4°	220.1°	0.35
10:02	24.3°	220.4°	0.35
10:03	24.2°	220.6°	0.35
10:04	24.1°	220.9°	0.35
10:05	24.0°	221.1°	0.35
10:06	23.9°	221.3°	0.35
10:07	23.8°	221.6°	0.35
10:08	23.7°	221.8°	0.35
10:09	23.6°	222.0°	0.35
10:10	23.4°	222.3°	0.35
10:11	23.3°	222.5°	0.35
10:12	23.2°	222.8°	0.35
10:13	23.1°	223.0°	0.35
10:14	23.0°	223.2°	0.35
10:15	22.9°	223.5°	0.35
10:16	22.8°	223.7°	0.35
10:17	22.7°	223.9°	0.35
10:18	22.6°	224.2°	0.35
10:19	22.5°	224.4°	0.35
10:20	22.4°	224.6°	0.35
10:21	22.3°	224.9°	0.35
10:22	22.1°	225.1°	0.35
10:23	22.0°	225.3°	0.35
10:24	21.9°	225.6°	0.35
10:25	21.8°	225.8°	0.35
10:26	21.7°	226.0°	0.35
10:27	21.6°	226.2°	0.35
10:28	21.5°	226.5°	0.35
10:29	21.4°	226.7°	0.35
10:30	21.2°	226.9°	0.35
10:31	21.1°	227.2°	0.35
10:32	21.0°	227.4°	0.35
10:33	20.9°	227.6°	0.35
10:34	20.8°	227.8°	0.35
10:35	20.7°	228.1°	0.35
10:36	20.5°	228.3°	0.35
10:37	20.4°	228.5°	0.35
10:38	20.3°	228.7°	0.35
10:39	20.2°	229.0°	0.35
10:40	20.1°	229.2°	0.35
10:41	19.9°	229.4°	0.35
10:42	19.8°	229.6°	0.35
10:43	19.7°	229.8°	0.35
10:44	19.6°	230.1°	0.35
10:45	19.5°	230.3°	0.35
10:46	19.3°	230.5°	0.35
10:47	19.2°	230.7°	0.35
10:48	19.1°	231.0°	0.35
10:49	19.0°	231.2°	0.35
10:50	18.9°	231.4°	0.35
10:51	18.7°	231.6°	0.35
10:52	18.6°	231.8°	0.35
10:53	18.5°	232.0°	0.35
10:54	18.4°	232.3°	0.35
10:55	18.2°	232.5°	0.35
10:56	18.1°	232.7°	0.35
10:57	18.0°	232.9°	0.35
10:58	17.9°	233.1°	0.35
10:59	17.7°	233.4°	0.35
11:00	17.6°	233.6°	0.35
11:01	17.5°	233.8°	0.35
11:02	17.3°	234.0°	0.35
11:03	17.2°	234.2°	0.35
11:04	17.1°	234.4°	0.35
11:05	17.0°	234.6°	0.35
11:06	16.8°	234.8°	0.35
11:07	16.7°	235.1°	0.35
11:08	16.6°	235.3°	0.35
11:09	16.4°	235.5°	0.35
11:10	16.3°	235.7°	0.35
11:11	16.2°	235.9°	0.35
11:12	16.1°	236.1°	0.35
11:13	15.9°	236.3°	0.35
11:14	15.8°	236.5°	0.35
11:15	15.7°	236.7°	0.35
11:16	15.5°	237.0°	0.35
11:17	15.4°	237.2°	0.35
11:18	15.3°	237.4°	0.35
11:19	15.1°	237.6°	0.34
11:20	15.0°	237.8°	0.34
11:21	14.9°	238.0°	0.34
11:22	14.7°	238.2°	0.34
11:23	14.6°	238.4°	0.34
11:24	14.5°	238.6°	0.34
11:25	14.3°	238.8°	0.34
11:26	14.2°	239.0°	0.34
11:27	14.1°	239.2°	0.34
11:28	13.9°	239.4°	0.34
11:29	13.8°	239.6°	0.34
11:30	13.6°	239.9°	0.34
11:31	13.5°	240.1°	0.34
11:32	13.4°	240.3°	0.34
11:33	13.2°	240.5°	0.34
11:34	13.1°	240.7°	0.34
11:35	13.0°	240.9°	0.34
11:36	12.8°	241.1°	0.34
11:37	12.7°	241.3°	0.34
11:38	12.5°	241.5°	0.34
11:39	12.4°	241.7°	0.34
11:40	12.3°	241.9°	0.34
11:41	12.1°	242.1°	0.34
11:42	12.0°	242.3°	0.34
11:43	11.9°	242.5°	0.34
11:44	11.7°	242.7°	0.34
11:45	11.6°	242.9°	0.34
11:46	11.4°	243.1°	0.34
11:47	11.3°	243.3°	0.34
11:48	11.2°	243.5°	0.34
11:49	11.0°	243.7°	0.34
11:50	10.9°	243.9°	0.34
11:51	10.7°	244.1°	0.34
11:52	10.6°	244.3°	0.34
11:53	10.4°	244.5°	0.34
11:54	10.3°	244.7°	0.34
11:55	10.2°	244.9°	0.34
11:56	10.0°	245.1°	0.34
11:57	9.9°	245.3°	0.34
11:58	9.7°	245.4°	0.34
11:59	9.6°	245.6°	0.34
12:00	9.4°	245.8°	0.34
12:01	9.3°	246.0°	0.34
12:02	9.2°	246.2°	0.34
12:03	9.0°	246.4°	0.34
12:04	8.9°	246.6°	0.34
12:05	8.7°	246.8°	0.34
12:06	8.6°	247.0°	0.34
12:07	8.4°	247.2°	0.34
12:08	8.3°	247.4°	0.34
12:09	8.1°	247.6°	0.34
12:10	8.0°	247.8°	0.34
12:11	7.9°	248.0°	0.34
12:12	7.7°	248.2°	0.34
12:13	7.6°	248.4°	0.34
12:14	7.4°	248.5°	0.34
12:15	7.3°	248.7°	0.34
12:16	7.1°	248.9°	0.34
12:17	7.0°	249.1°	0.34
12:18	6.8°	249.3°	0.34
12:19	6.7°	249.5°	0.34
12:20	6.5°	249.7°	0.34
12:21	6.4°	249.9°	0.34
12:22	6.3°	250.1°	0.34
12:23	6.1°	250.3°	0.34
12:24	6.0°	250.5°	0.34
12:25	5.8°	250.6°	0.34
12:26	5.7°	250.8°	0.34
12:27	5.5°	251.0°	0.34
12:28	5.4°	251.2°	0.34
12:29	5.2°	251.4°	0.34
12:30	5.1°	251.6°	0.34
12:31	4.9°	251.8°	0.34
12:32	4.8°	252.0°	0.34
12:33	4.6°	252.2°	0.34
12:34	4.5°	252.3°	0.34
12:35	4.3°	252.5°	0.34
12:36	4.2°	252.7°	0.34
12:37	4.1°	252.9°	0.34
12:38	3.9°	253.1°	0.34
12:39	3.8°	253.3°	0.34
12:40	3.6°	253.5°	0.34
12:41	3.5°	253.7°	0.34
12:42	3.3°	253.8°	0.34
12:43	3.2°	254.0°	0.34
12:44	3.0°	254.2°	0.34
12:45	2.9°	254.4°	0.34
12:46	2.7°	254.6°	0.34
12:47	2.6°	254.8°	0.34
12:48	2.5°	255.0°	0.34
12:49	2.3°	255.1°	0.34
12:50	2.2°	255.3°	0.34
12:51	2.0°	255.5°	0.34
12:52	1.9°	255.7°	0.34
12:53	1.7°	255.9°	0.34
12:54	1.6°	256.1°	0.34
12:55	1.5°	256.3°	0.34
12:56	1.3°	256.4°	0.34
12:57	1.2°	256.6°	0.34
12:58	1.0°	256.8°	0.34
12:59	0.9°	257.0°	0.34
13:00	0.8°	257.2°	0.34
13:01	0.6°	257.4°	0.34
13:02	0.5°	257.5°	0.34
13:03	0.4°	257.7°	0.34
13:04	0.2°	257.9°	0.34
13:05	0.1°	258.1°	0.34
13:06	-0.0°	258.3°	0.34
13:07	-0.7°	258.5°	0.34
13:08	-0.9°	258.6°	0.34
13:09	-1.1°	258.8°	0.34
13:10	-1.2°	259.0°	0.34
13:11	-1.4°	259.2°	0.34
13:12	-1.5°	259.4°	0.34
13:13	-1.7°	259.6°	0.34
13:14	-1.8°	259.7°	0.34
13:15	-2.0°	259.9°	0.34
13:16	-2.1°	260.1°	0.34
13:17	-2.3°	260.3°	0.34
13:18	-2.5°	260.5°	0.34
13:19	-2.6°	260.7°	0.34
13:20	-2.8°	260.8°	0.34
13:21	-2.9°	261.0°	0.34
13:22	-3.1°	261.2°	0.34
13:23	-3.2°	261.4°	0.34
13:24	-3.4°	261.6°	0.34
13:25	-3.6°	261.8°	0.34
13:26	-3.7°	261.9°	0.34
13:27	-3.9°	262.1°	0.34
13:28	-4.0°	262.3°	0.34
13:29	-4.2°	262.5°	0.34
13:30	-4.3°	262.7°	0.34
13:31	-4.5°	262.9°	0.34
13:32	-4.7°	263.0°	0.34
13:33	-4.8°	263.2°	0.34
13:34	-5.0°	263.4°	0.34
13:35	-5.1°	263.6°	0.34
13:36	-5.3°	263.8°	0.34
13:37	-5.4°	263.9°	0.34
13:38	-5.6°	264.1°	0.34
13:39	-5.8°	264.3°	0.34
13:40	-5.9°	264.5°	0.34
13:41	-6.1°	264.7°	0.34
13:42	-6.2°	264.9°	0.34
