Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-03-30
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
02:13	25.8°	255.8°	0.90
02:14	25.6°	256.0°	0.90
02:15	25.5°	256.2°	0.90
02:16	25.3°	256.4°	0.90
02:17	25.2°	256.6°	0.90
02:18	25.0°	256.8°	0.90
02:19	24.8°	257.0°	0.90
02:20	24.7°	257.2°	0.90
02:21	24.5°	257.4°	0.90
02:22	24.4°	257.6°	0.90
02:23	24.2°	257.8°	0.90
02:24	24.0°	258.0°	0.90
02:25	23.9°	258.2°	0.90
02:26	23.7°	258.4°	0.90
02:27	23.5°	258.6°	0.90
02:28	23.4°	258.8°	0.90
02:29	23.2°	259.0°	0.90
02:30	23.1°	259.1°	0.90
02:31	22.9°	259.3°	0.90
02:32	22.7°	259.5°	0.90
02:33	22.6°	259.7°	0.90
02:34	22.4°	259.9°	0.90
02:35	22.2°	260.1°	0.90
02:36	22.1°	260.3°	0.90
02:37	21.9°	260.5°	0.90
02:38	21.8°	260.7°	0.90
02:39	21.6°	260.8°	0.90
02:40	21.4°	261.0°	0.90
02:41	21.3°	261.2°	0.90
02:42	21.1°	261.4°	0.91
02:43	20.9°	261.6°	0.91
02:44	20.8°	261.8°	0.91
02:45	20.6°	262.0°	0.91
02:46	20.4°	262.2°	0.91
02:47	20.3°	262.3°	0.91
02:48	20.1°	262.5°	0.91
02:49	20.0°	262.7°	0.91
02:50	19.8°	262.9°	0.91
02:51	19.6°	263.1°	0.91
02:52	19.5°	263.3°	0.91
02:53	19.3°	263.5°	0.91
02:54	19.1°	263.6°	0.91
02:55	19.0°	263.8°	0.91
02:56	18.8°	264.0°	0.91
02:57	18.6°	264.2°	0.91
02:58	18.5°	264.4°	0.91
02:59	18.3°	264.6°	0.91
03:00	18.2°	264.7°	0.91
03:01	18.0°	264.9°	0.91
03:02	17.8°	265.1°	0.91
03:03	17.7°	265.3°	0.91
03:04	17.5°	265.5°	0.91
03:05	17.3°	265.7°	0.91
03:06	17.2°	265.8°	0.91
03:07	17.0°	266.0°	0.91
03:08	16.8°	266.2°	0.91
03:09	16.7°	266.4°	0.91
03:10	16.5°	266.6°	0.91
03:11	16.3°	266.7°	0.91
03:12	16.2°	266.9°	0.91
03:13	16.0°	267.1°	0.91
03:14	15.8°	267.3°	0.91
03:15	15.7°	267.5°	0.91
03:16	15.5°	267.6°	0.91
03:17	15.4°	267.8°	0.91
03:18	15.2°	268.0°	0.91
03:19	15.0°	268.2°	0.91
03:20	14.9°	268.4°	0.91
03:21	14.7°	268.5°	0.91
03:22	14.5°	268.7°	0.91
03:23	14.4°	268.9°	0.91
03:24	14.2°	269.1°	0.91
03:25	14.0°	269.2°	0.91
03:26	13.9°	269.4°	0.91
03:27	13.7°	269.6°	0.91
03:28	13.5°	269.8°	0.91
03:29	13.4°	270.0°	0.91
03:30	13.2°	270.1°	0.91
03:31	13.1°	270.3°	0.91
03:32	12.9°	270.5°	0.91
03:33	12.7°	270.7°	0.91
03:34	12.6°	270.8°	0.91
03:35	12.4°	271.0°	0.91
03:36	12.2°	271.2°	0.91
03:37	12.1°	271.4°	0.91
03:38	11.9°	271.6°	0.91
03:39	11.7°	271.7°	0.91
03:40	11.6°	271.9°	0.91
03:41	11.4°	272.1°	0.91
03:42	11.2°	272.3°	0.91
03:43	11.1°	272.4°	0.91
03:44	10.9°	272.6°	0.91
03:45	10.8°	272.8°	0.91
03:46	10.6°	273.0°	0.91
03:47	10.4°	273.1°	0.91
03:48	10.3°	273.3°	0.91
03:49	10.1°	273.5°	0.91
03:50	9.9°	273.7°	0.91
03:51	9.8°	273.8°	0.91
03:52	9.6°	274.0°	0.91
03:53	9.4°	274.2°	0.91
03:54	9.3°	274.4°	0.91
03:55	9.1°	274.5°	0.91
03:56	9.0°	274.7°	0.91
03:57	8.8°	274.9°	0.91
03:58	8.6°	275.1°	0.91
03:59	8.5°	275.2°	0.91
04:00	8.3°	275.4°	0.91
04:01	8.1°	275.6°	0.91
04:02	8.0°	275.8°	0.91
04:03	7.8°	275.9°	0.91
04:04	7.7°	276.1°	0.91
04:05	7.5°	276.3°	0.91
04:06	7.3°	276.5°	0.91
04:07	7.2°	276.6°	0.91
04:08	7.0°	276.8°	0.91
04:09	6.9°	277.0°	0.91
04:10	6.7°	277.2°	0.91
04:11	6.5°	277.3°	0.91
04:12	6.4°	277.5°	0.91
04:13	6.2°	277.7°	0.91
04:14	6.0°	277.9°	0.91
04:15	5.9°	278.0°	0.91
04:16	5.7°	278.2°	0.91
04:17	5.6°	278.4°	0.91
04:18	5.4°	278.6°	0.91
04:19	5.2°	278.8°	0.91
04:20	5.1°	278.9°	0.91
04:21	4.9°	279.1°	0.91
04:22	4.8°	279.3°	0.91
04:23	4.6°	279.5°	0.91
04:24	4.5°	279.6°	0.91
04:25	4.3°	279.8°	0.91
04:26	4.1°	280.0°	0.91
04:27	4.0°	280.2°	0.91
04:28	3.8°	280.3°	0.91
04:29	3.7°	280.5°	0.91
04:30	3.5°	280.7°	0.91
04:31	3.4°	280.9°	0.91
04:32	3.2°	281.0°	0.91
04:33	3.1°	281.2°	0.91
04:34	2.9°	281.4°	0.91
04:35	2.7°	281.6°	0.91
04:36	2.6°	281.7°	0.91
04:37	2.4°	281.9°	0.91
04:38	2.3°	282.1°	0.91
04:39	2.1°	282.3°	0.91
04:40	2.0°	282.4°	0.91
04:41	1.8°	282.6°	0.91
04:42	1.7°	282.8°	0.91
04:43	1.5°	283.0°	0.91
04:44	1.4°	283.1°	0.91
04:45	1.3°	283.3°	0.91
04:46	1.1°	283.5°	0.91
04:47	1.0°	283.7°	0.91
04:48	0.8°	283.9°	0.91
04:49	0.7°	284.0°	0.91
04:50	0.6°	284.2°	0.91
04:51	0.4°	284.4°	0.91
04:52	0.3°	284.6°	0.91
04:53	0.1°	284.7°	0.91
04:54	0.0°	284.9°	0.91
04:55	-0.1°	285.1°	0.91
04:56	-0.9°	285.3°	0.91
04:57	-1.0°	285.4°	0.91
04:58	-1.2°	285.6°	0.91
04:59	-1.4°	285.8°	0.91
05:00	-1.5°	286.0°	0.91
05:01	-1.7°	286.2°	0.91
05:02	-1.8°	286.3°	0.91
05:03	-2.0°	286.5°	0.91
05:04	-2.1°	286.7°	0.91
05:05	-2.3°	286.9°	0.91
05:06	-2.5°	287.1°	0.91
05:07	-2.6°	287.2°	0.91
05:08	-2.8°	287.4°	0.91
05:09	-2.9°	287.6°	0.91
05:10	-3.1°	287.8°	0.91
05:11	-3.2°	288.0°	0.91
05:12	-3.4°	288.1°	0.91
05:13	-3.6°	288.3°	0.91
05:14	-3.7°	288.5°	0.91
05:15	-3.9°	288.7°	0.91
05:16	-4.0°	288.9°	0.91
05:17	-4.2°	289.0°	0.91
05:18	-4.3°	289.2°	0.91
05:19	-4.5°	289.4°	0.91
05:20	-4.6°	289.6°	0.91
05:21	-4.8°	289.8°	0.91
05:22	-5.0°	289.9°	0.91
05:23	-5.1°	290.1°	0.91
05:24	-5.3°	290.3°	0.91
05:25	-5.4°	290.5°	0.91
05:26	-5.6°	290.7°	0.91
05:27	-5.7°	290.9°	0.91
05:28	-5.9°	291.0°	0.91
05:29	-6.0°	291.2°	0.91
05:30	-6.2°	291.4°	0.91
05:31	-6.3°	291.6°	0.91
05:32	-6.5°	291.8°	0.91
05:33	-6.6°	292.0°	0.91
05:34	-6.8°	292.1°	0.91
05:35	-7.0°	292.3°	0.91
05:36	-7.1°	292.5°	0.91
05:37	-7.3°	292.7°	0.91
05:38	-7.4°	292.9°	0.91
05:39	-7.6°	293.1°	0.91
05:40	-7.7°	293.2°	0.91
05:41	-7.9°	293.4°	0.91
05:42	-8.0°	293.6°	0.91
05:43	-8.2°	293.8°	0.91
05:44	-8.3°	294.0°	0.91
05:45	-8.5°	294.2°	0.91
05:46	-8.6°	294.4°	0.91
05:47	-8.8°	294.6°	0.91
05:48	-8.9°	294.7°	0.91
05:49	-9.1°	294.9°	0.91
05:50	-9.2°	295.1°	0.91
05:51	-9.4°	295.3°	0.91
05:52	-9.5°	295.5°	0.91
05:53	-9.7°	295.7°	0.91
05:54	-9.8°	295.9°	0.91
05:55	-10.0°	296.1°	0.91
05:56	-10.1°	296.2°	0.91
05:57	-10.3°	296.4°	0.91
05:58	-10.4°	296.6°	0.91
05:59	-10.6°	296.8°	0.91
06:00	-10.7°	297.0°	0.91
06:01	-10.8°	297.2°	0.91
06:02	-11.0°	297.4°	0.91
06:03	-11.1°	297.6°	0.91
06:04	-11.3°	297.8°	0.91
06:05	-11.4°	298.0°	0.91
06:06	-11.6°	298.2°	0.91
06:07	-11.7°	298.3°	0.91
06:08	-11.9°	298.5°	0.91
Object has dropped more than 12 degrees below the horizon			
14:44	-11.9°	65.1°	0.93
14:45	-11.7°	65.3°	0.93
14:46	-11.6°	65.5°	0.93
14:47	-11.4°	65.7°	0.93
14:48	-11.3°	65.9°	0.93
14:49	-11.1°	66.1°	0.93
14:50	-11.0°	66.3°	0.93
14:51	-10.9°	66.5°	0.93
14:52	-10.7°	66.7°	0.93
14:53	-10.6°	66.8°	0.93
14:54	-10.4°	67.0°	0.93
14:55	-10.3°	67.2°	0.93
14:56	-10.1°	67.4°	0.93
14:57	-10.0°	67.6°	0.93
14:58	-9.8°	67.8°	0.93
14:59	-9.7°	68.0°	0.93
15:00	-9.5°	68.2°	0.93
15:01	-9.4°	68.4°	0.93
15:02	-9.3°	68.6°	0.93
15:03	-9.1°	68.8°	0.93
15:04	-9.0°	69.0°	0.93
15:05	-8.8°	69.2°	0.93
15:06	-8.7°	69.4°	0.93
15:07	-8.5°	69.5°	0.93
15:08	-8.4°	69.7°	0.93
15:09	-8.2°	69.9°	0.93
15:10	-8.1°	70.1°	0.93
15:11	-7.9°	70.3°	0.93
15:12	-7.8°	70.5°	0.93
15:13	-7.6°	70.7°	0.93
15:14	-7.5°	70.9°	0.93
15:15	-7.3°	71.1°	0.93
15:16	-7.2°	71.3°	0.93
15:17	-7.0°	71.4°	0.94
15:18	-6.9°	71.6°	0.94
15:19	-6.7°	71.8°	0.94
15:20	-6.6°	72.0°	0.94
15:21	-6.4°	72.2°	0.94
15:22	-6.3°	72.4°	0.94
15:23	-6.1°	72.6°	0.94
15:24	-6.0°	72.8°	0.94
15:25	-5.8°	72.9°	0.94
15:26	-5.7°	73.1°	0.94
15:27	-5.5°	73.3°	0.94
15:28	-5.4°	73.5°	0.94
15:29	-5.2°	73.7°	0.94
15:30	-5.1°	73.9°	0.94
15:31	-4.9°	74.1°	0.94
15:32	-4.8°	74.3°	0.94
15:33	-4.6°	74.4°	0.94
15:34	-4.5°	74.6°	0.94
15:35	-4.3°	74.8°	0.94
15:36	-4.2°	75.0°	0.94
15:37	-4.0°	75.2°	0.94
15:38	-3.8°	75.4°	0.94
15:39	-3.7°	75.6°	0.94
15:40	-3.5°	75.7°	0.94
15:41	-3.4°	75.9°	0.94
15:42	-3.2°	76.1°	0.94
15:43	-3.1°	76.3°	0.94
15:44	-2.9°	76.5°	0.94
15:45	-2.8°	76.7°	0.94
15:46	-2.6°	76.9°	0.94
15:47	-2.5°	77.0°	0.94
15:48	-2.3°	77.2°	0.94
15:49	-2.2°	77.4°	0.94
15:50	-2.0°	77.6°	0.94
15:51	-1.8°	77.8°	0.94
15:52	-1.7°	78.0°	0.94
15:53	-1.5°	78.1°	0.94
15:54	-1.4°	78.3°	0.94
15:55	-1.2°	78.5°	0.94
15:56	-1.1°	78.7°	0.94
15:57	-0.9°	78.9°	0.94
15:58	-0.8°	79.1°	0.94
15:59	-0.0°	79.2°	0.94
16:00	0.1°	79.4°	0.94
16:01	0.2°	79.6°	0.94
16:02	0.4°	79.8°	0.94
16:03	0.5°	80.0°	0.94
16:04	0.6°	80.2°	0.94
16:05	0.8°	80.3°	0.94
16:06	0.9°	80.5°	0.94
16:07	1.0°	80.7°	0.94
16:08	1.2°	80.9°	0.94
16:09	1.3°	81.1°	0.94
16:10	1.5°	81.3°	0.94
16:11	1.6°	81.4°	0.94
16:12	1.8°	81.6°	0.94
16:13	1.9°	81.8°	0.94
16:14	2.0°	82.0°	0.94
16:15	2.2°	82.2°	0.94
16:16	2.3°	82.3°	0.94
16:17	2.5°	82.5°	0.94
16:18	2.6°	82.7°	0.94
16:19	2.8°	82.9°	0.94
16:20	2.9°	83.1°	0.94
16:21	3.1°	83.3°	0.94
16:22	3.2°	83.4°	0.94
16:23	3.4°	83.6°	0.94
16:24	3.5°	83.8°	0.94
16:25	3.7°	84.0°	0.94
16:26	3.8°	84.2°	0.94
16:27	4.0°	84.4°	0.94
16:28	4.1°	84.5°	0.94
16:29	4.3°	84.7°	0.94
16:30	4.5°	84.9°	0.94
16:31	4.6°	85.1°	0.94
16:32	4.8°	85.3°	0.94
16:33	4.9°	85.4°	0.94
16:34	5.1°	85.6°	0.94
16:35	5.2°	85.8°	0.94
16:36	5.4°	86.0°	0.94
16:37	5.5°	86.2°	0.94
16:38	5.7°	86.4°	0.94
16:39	5.8°	86.5°	0.94
16:40	6.0°	86.7°	0.94
16:41	6.2°	86.9°	0.94
16:42	6.3°	87.1°	0.94
16:43	6.5°	87.3°	0.94
16:44	6.6°	87.5°	0.94
16:45	6.8°	87.6°	0.94
16:46	6.9°	87.8°	0.94
16:47	7.1°	88.0°	0.94
16:48	7.2°	88.2°	0.94
16:49	7.4°	88.4°	0.94
16:50	7.6°	88.6°	0.94
16:51	7.7°	88.7°	0.94
16:52	7.9°	88.9°	0.94
16:53	8.0°	89.1°	0.94
16:54	8.2°	89.3°	0.94
16:55	8.3°	89.5°	0.94
16:56	8.5°	89.6°	0.94
16:57	8.7°	89.8°	0.94
16:58	8.8°	90.0°	0.94
16:59	9.0°	90.2°	0.94
17:00	9.1°	90.4°	0.94
17:01	9.3°	90.6°	0.94
17:02	9.4°	90.8°	0.94
17:03	9.6°	90.9°	0.94
17:04	9.8°	91.1°	0.94
17:05	9.9°	91.3°	0.94
17:06	10.1°	91.5°	0.94
17:07	10.2°	91.7°	0.94
17:08	10.4°	91.9°	0.94
17:09	10.5°	92.0°	0.94
17:10	10.7°	92.2°	0.94
17:11	10.9°	92.4°	0.94
17:12	11.0°	92.6°	0.94
17:13	11.2°	92.8°	0.94
17:14	11.3°	93.0°	0.94
17:15	11.5°	93.2°	0.94
17:16	11.7°	93.3°	0.94
17:17	11.8°	93.5°	0.94
17:18	12.0°	93.7°	0.94
17:19	12.1°	93.9°	0.94
17:20	12.3°	94.1°	0.94
17:21	12.4°	94.3°	0.94
17:22	12.6°	94.5°	0.94
17:23	12.8°	94.6°	0.94
17:24	12.9°	94.8°	0.94
17:25	13.1°	95.0°	0.94
17:26	13.2°	95.2°	0.94
17:27	13.4°	95.4°	0.94
17:28	13.5°	95.6°	0.94
17:29	13.7°	95.8°	0.94
17:30	13.9°	96.0°	0.94
17:31	14.0°	96.1°	0.94
17:32	14.2°	96.3°	0.94
17:33	14.3°	96.5°	0.94
17:34	14.5°	96.7°	0.94
17:35	14.7°	96.9°	0.94
17:36	14.8°	97.1°	0.94
17:37	15.0°	97.3°	0.94
17:38	15.1°	97.5°	0.94
17:39	15.3°	97.7°	0.94
17:40	15.4°	97.8°	0.94
17:41	15.6°	98.0°	0.94
17:42	15.8°	98.2°	0.94
17:43	15.9°	98.4°	0.94
17:44	16.1°	98.6°	0.94
17:45	16.2°	98.8°	0.94
17:46	16.4°	99.0°	0.94
17:47	16.5°	99.2°	0.94
17:48	16.7°	99.4°	0.94
17:49	16.8°	99.6°	0.94
17:50	17.0°	99.8°	0.94
17:51	17.2°	100.0°	0.94
17:52	17.3°	100.1°	0.94
17:53	17.5°	100.3°	0.94
17:54	17.6°	100.5°	0.94
17:55	17.8°	100.7°	0.94
17:56	17.9°	100.9°	0.94
17:57	18.1°	101.1°	0.94
17:58	18.3°	101.3°	0.94
17:59	18.4°	101.5°	0.94
18:00	18.6°	101.7°	0.94
18:01	18.7°	101.9°	0.94
18:02	18.9°	102.1°	0.94
18:03	19.0°	102.3°	0.94
18:04	19.2°	102.5°	0.94
18:05	19.3°	102.7°	0.94
18:06	19.5°	102.9°	0.94
18:07	19.7°	103.1°	0.94
18:08	19.8°	103.3°	0.94
18:09	20.0°	103.5°	0.94
18:10	20.1°	103.7°	0.94
18:11	20.3°	103.9°	0.94
18:12	20.4°	104.1°	0.94
18:13	20.6°	104.3°	0.94
18:14	20.7°	104.5°	0.94
18:15	20.9°	104.7°	0.94
18:16	21.0°	104.9°	0.94
18:17	21.2°	105.1°	0.94
18:18	21.3°	105.3°	0.94
18:19	21.5°	105.5°	0.94
18:20	21.7°	105.7°	0.94
18:21	21.8°	105.9°	0.94
18:22	22.0°	106.1°	0.94
18:23	22.1°	106.3°	0.94
18:24	22.3°	106.5°	0.94
18:25	22.4°	106.7°	0.94
18:26	22.6°	106.9°	0.94
18:27	22.7°	107.1°	0.94
18:28	22.9°	107.3°	0.94
18:29	23.0°	107.5°	0.94
18:30	23.2°	107.7°	0.94
18:31	23.3°	107.9°	0.94
18:32	23.5°	108.1°	0.94
18:33	23.6°	108.3°	0.94
18:34	23.8°	108.5°	0.94
18:35	23.9°	108.7°	0.94
18:36	24.1°	108.9°	0.94
18:37	24.2°	109.1°	0.94
18:38	24.4°	109.4°	0.94
18:39	24.5°	109.6°	0.94
18:40	24.7°	109.8°	0.94
18:41	24.8°	110.0°	0.94
18:42	25.0°	110.2°	0.94
18:43	25.1°	110.4°	0.94
18:44	25.3°	110.6°	0.94
18:45	25.4°	110.8°	0.94
18:46	25.6°	111.0°	0.94
18:47	25.7°	111.3°	0.94
18:48	25.9°	111.5°	0.94
18:49	26.0°	111.7°	0.94
18:50	26.2°	111.9°	0.94
18:51	26.3°	112.1°	0.94
18:52	26.5°	112.3°	0.94
18:53	26.6°	112.5°	0.94
18:54	26.8°	112.8°	0.94
18:55	26.9°	113.0°	0.94
18:56	27.1°	113.2°	0.94
18:57	27.2°	113.4°	0.94
18:58	27.3°	113.6°	0.94
18:59	27.5°	113.8°	0.94
19:00	27.6°	114.1°	0.94
19:01	27.8°	114.3°	0.94
19:02	27.9°	114.5°	0.94
19:03	28.1°	114.7°	0.94
19:04	28.2°	114.9°	0.94
19:05	28.4°	115.2°	0.94
19:06	28.5°	115.4°	0.94
19:07	28.7°	115.6°	0.94
19:08	28.8°	115.8°	0.94
19:09	28.9°	116.1°	0.94
19:10	29.1°	116.3°	0.94
19:11	29.2°	116.5°	0.94
19:12	29.4°	116.7°	0.94
19:13	29.5°	117.0°	0.94
19:14	29.6°	117.2°	0.94
19:15	29.8°	117.4°	0.94
19:16	29.9°	117.6°	0.94
19:17	30.1°	117.9°	0.94
19:18	30.2°	118.1°	0.94
19:19	30.4°	118.3°	0.94
19:20	30.5°	118.6°	0.94
19:21	30.6°	118.8°	0.94
19:22	30.8°	119.0°	0.94
19:23	30.9°	119.3°	0.94
19:24	31.0°	119.5°	0.94
19:25	31.2°	119.7°	0.94
19:26	31.3°	120.0°	0.94
19:27	31.5°	120.2°	0.94
19:28	31.6°	120.4°	0.94
19:29	31.7°	120.7°	0.94
19:30	31.9°	120.9°	0.94
19:31	32.0°	121.1°	0.94
19:32	32.1°	121.4°	0.94
19:33	32.3°	121.6°	0.94
19:34	32.4°	121.9°	0.94
19:35	32.5°	122.1°	0.94
19:36	32.7°	122.3°	0.94
19:37	32.8°	122.6°	0.94
19:38	33.0°	122.8°	0.94
19:39	33.1°	123.1°	0.94
19:40	33.2°	123.3°	0.94
19:41	33.4°	123.5°	0.94
19:42	33.5°	123.8°	0.94
19:43	33.6°	124.0°	0.94
19:44	33.7°	124.3°	0.94
19:45	33.9°	124.5°	0.94
19:46	34.0°	124.8°	0.94
19:47	34.1°	125.0°	0.94
19:48	34.3°	125.3°	0.94
19:49	34.4°	125.5°	0.94
19:50	34.5°	125.8°	0.94
19:51	34.7°	126.0°	0.94
19:52	34.8°	126.3°	0.94
19:53	34.9°	126.5°	0.94
19:54	35.0°	126.8°	0.94
19:55	35.2°	127.0°	0.94
19:56	35.3°	127.3°	0.94
19:57	35.4°	127.5°	0.94
19:58	35.5°	127.8°	0.94
19:59	35.7°	128.1°	0.94
20:00	35.8°	128.3°	0.94
20:01	35.9°	128.6°	0.94
20:02	36.0°	128.8°	0.94
20:03	36.2°	129.1°	0.94
20:04	36.3°	129.4°	0.94
20:05	36.4°	129.6°	0.95
20:06	36.5°	129.9°	0.95
20:07	36.7°	130.1°	0.95
20:08	36.8°	130.4°	0.95
20:09	36.9°	130.7°	0.95
20:10	37.0°	130.9°	0.95
20:11	37.1°	131.2°	0.95
20:12	37.3°	131.5°	0.95
20:13	37.4°	131.7°	0.95
20:14	37.5°	132.0°	0.95
20:15	37.6°	132.3°	0.95
20:16	37.7°	132.5°	0.95
20:17	37.8°	132.8°	0.95
20:18	38.0°	133.1°	0.95
20:19	38.1°	133.4°	0.95
20:20	38.2°	133.6°	0.95
20:21	38.3°	133.9°	0.95
20:22	38.4°	134.2°	0.95
20:23	38.5°	134.4°	0.95
20:24	38.6°	134.7°	0.95
20:25	38.8°	135.0°	0.95
20:26	38.9°	135.3°	0.95
20:27	39.0°	135.6°	0.95
20:28	39.1°	135.8°	0.95
20:29	39.2°	136.1°	0.95
20:30	39.3°	136.4°	0.95
20:31	39.4°	136.7°	0.95
20:32	39.5°	137.0°	0.95
20:33	39.6°	137.2°	0.95
20:34	39.7°	137.5°	0.95
20:35	39.8°	137.8°	0.95
20:36	39.9°	138.1°	0.95
20:37	40.1°	138.4°	0.95
20:38	40.2°	138.7°	0.95
20:39	40.3°	139.0°	0.95
20:40	40.4°	139.3°	0.95
20:41	40.5°	139.5°	0.95
20:42	40.6°	139.8°	0.95
20:43	40.7°	140.1°	0.95
20:44	40.8°	140.4°	0.95
20:45	40.9°	140.7°	0.95
20:46	41.0°	141.0°	0.95
20:47	41.1°	141.3°	0.95
20:48	41.2°	141.6°	0.95
20:49	41.3°	141.9°	0.95
20:50	41.4°	142.2°	0.95
20:51	41.5°	142.5°	0.95
20:52	41.5°	142.8°	0.95
20:53	41.6°	143.1°	0.95
20:54	41.7°	143.4°	0.95
20:55	41.8°	143.7°	0.95
20:56	41.9°	144.0°	0.95
20:57	42.0°	144.3°	0.95
20:58	42.1°	144.6°	0.95
20:59	42.2°	144.9°	0.95
21:00	42.3°	145.2°	0.95
21:01	42.4°	145.5°	0.95
21:02	42.5°	145.8°	0.95
21:03	42.6°	146.2°	0.95
21:04	42.6°	146.5°	0.95
21:05	42.7°	146.8°	0.95
21:06	42.8°	147.1°	0.95
21:07	42.9°	147.4°	0.95
21:08	43.0°	147.7°	0.95
21:09	43.1°	148.0°	0.95
21:10	43.1°	148.3°	0.95
21:11	43.2°	148.7°	0.95
21:12	43.3°	149.0°	0.95
