Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-03-29
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
14:04	-6.2°	62.5°	0.87
14:05	-6.1°	62.7°	0.87
14:06	-6.0°	62.9°	0.87
14:07	-5.8°	63.1°	0.87
14:08	-5.7°	63.3°	0.87
14:09	-5.5°	63.4°	0.87
14:10	-5.4°	63.6°	0.87
14:11	-5.3°	63.8°	0.87
14:12	-5.1°	64.0°	0.87
14:13	-5.0°	64.2°	0.87
14:14	-4.8°	64.4°	0.87
14:15	-4.7°	64.6°	0.87
14:16	-4.5°	64.8°	0.87
14:17	-4.4°	64.9°	0.87
14:18	-4.3°	65.1°	0.87
14:19	-4.1°	65.3°	0.87
14:20	-4.0°	65.5°	0.87
14:21	-3.8°	65.7°	0.87
14:22	-3.7°	65.9°	0.87
14:23	-3.5°	66.1°	0.87
14:24	-3.4°	66.2°	0.87
14:25	-3.2°	66.4°	0.87
14:26	-3.1°	66.6°	0.87
14:27	-3.0°	66.8°	0.87
14:28	-2.8°	67.0°	0.87
14:29	-2.7°	67.2°	0.87
14:30	-2.5°	67.4°	0.87
14:31	-2.4°	67.5°	0.87
14:32	-2.2°	67.7°	0.87
14:33	-2.1°	67.9°	0.87
14:34	-1.9°	68.1°	0.87
14:35	-1.8°	68.3°	0.87
14:36	-1.6°	68.5°	0.87
14:37	-1.5°	68.6°	0.87
14:38	-1.4°	68.8°	0.87
14:39	-1.2°	69.0°	0.87
14:40	-1.1°	69.2°	0.87
14:41	-0.9°	69.4°	0.87
14:42	-0.8°	69.6°	0.87
14:43	-0.0°	69.7°	0.87
14:44	0.1°	69.9°	0.87
14:45	0.2°	70.1°	0.87
14:46	0.3°	70.3°	0.87
14:47	0.5°	70.5°	0.87
14:48	0.6°	70.7°	0.87
14:49	0.7°	70.8°	0.87
14:50	0.9°	71.0°	0.87
14:51	1.0°	71.2°	0.87
14:52	1.1°	71.4°	0.87
14:53	1.3°	71.6°	0.87
14:54	1.4°	71.7°	0.87
14:55	1.5°	71.9°	0.87
14:56	1.7°	72.1°	0.87
14:57	1.8°	72.3°	0.87
14:58	1.9°	72.5°	0.87
14:59	2.1°	72.6°	0.87
15:00	2.2°	72.8°	0.87
15:01	2.4°	73.0°	0.87
15:02	2.5°	73.2°	0.87
15:03	2.7°	73.4°	0.87
15:04	2.8°	73.5°	0.87
15:05	2.9°	73.7°	0.87
15:06	3.1°	73.9°	0.87
15:07	3.2°	74.1°	0.87
15:08	3.4°	74.3°	0.87
15:09	3.5°	74.4°	0.87
15:10	3.7°	74.6°	0.87
15:11	3.8°	74.8°	0.87
15:12	4.0°	75.0°	0.87
15:13	4.1°	75.2°	0.87
15:14	4.3°	75.3°	0.87
15:15	4.4°	75.5°	0.87
15:16	4.6°	75.7°	0.87
15:17	4.7°	75.9°	0.87
15:18	4.9°	76.1°	0.87
15:19	5.0°	76.2°	0.87
15:20	5.2°	76.4°	0.87
15:21	5.3°	76.6°	0.87
15:22	5.5°	76.8°	0.87
15:23	5.6°	77.0°	0.87
15:24	5.8°	77.1°	0.87
15:25	5.9°	77.3°	0.87
15:26	6.1°	77.5°	0.87
15:27	6.2°	77.7°	0.87
15:28	6.4°	77.9°	0.87
15:29	6.5°	78.0°	0.87
15:30	6.7°	78.2°	0.87
15:31	6.8°	78.4°	0.87
15:32	7.0°	78.6°	0.87
15:33	7.1°	78.7°	0.87
15:34	7.3°	78.9°	0.87
15:35	7.4°	79.1°	0.87
15:36	7.6°	79.3°	0.87
15:37	7.7°	79.5°	0.87
15:38	7.9°	79.6°	0.87
15:39	8.1°	79.8°	0.87
15:40	8.2°	80.0°	0.87
15:41	8.4°	80.2°	0.87
15:42	8.5°	80.4°	0.87
15:43	8.7°	80.5°	0.87
15:44	8.8°	80.7°	0.87
15:45	9.0°	80.9°	0.87
15:46	9.1°	81.1°	0.87
15:47	9.3°	81.2°	0.87
15:48	9.5°	81.4°	0.87
15:49	9.6°	81.6°	0.87
15:50	9.8°	81.8°	0.87
15:51	9.9°	82.0°	0.87
15:52	10.1°	82.1°	0.87
15:53	10.2°	82.3°	0.87
15:54	10.4°	82.5°	0.87
15:55	10.5°	82.7°	0.88
15:56	10.7°	82.9°	0.88
15:57	10.9°	83.0°	0.88
15:58	11.0°	83.2°	0.88
15:59	11.2°	83.4°	0.88
16:00	11.3°	83.6°	0.88
16:01	11.5°	83.8°	0.88
16:02	11.6°	83.9°	0.88
16:03	11.8°	84.1°	0.88
16:04	12.0°	84.3°	0.88
16:05	12.1°	84.5°	0.88
16:06	12.3°	84.6°	0.88
16:07	12.4°	84.8°	0.88
16:08	12.6°	85.0°	0.88
16:09	12.7°	85.2°	0.88
16:10	12.9°	85.4°	0.88
16:11	13.1°	85.5°	0.88
16:12	13.2°	85.7°	0.88
16:13	13.4°	85.9°	0.88
16:14	13.5°	86.1°	0.88
16:15	13.7°	86.3°	0.88
16:16	13.9°	86.4°	0.88
16:17	14.0°	86.6°	0.88
16:18	14.2°	86.8°	0.88
16:19	14.3°	87.0°	0.88
16:20	14.5°	87.2°	0.88
16:21	14.6°	87.4°	0.88
16:22	14.8°	87.5°	0.88
16:23	15.0°	87.7°	0.88
16:24	15.1°	87.9°	0.88
16:25	15.3°	88.1°	0.88
16:26	15.4°	88.3°	0.88
16:27	15.6°	88.4°	0.88
16:28	15.8°	88.6°	0.88
16:29	15.9°	88.8°	0.88
16:30	16.1°	89.0°	0.88
16:31	16.2°	89.2°	0.88
16:32	16.4°	89.4°	0.88
16:33	16.5°	89.5°	0.88
16:34	16.7°	89.7°	0.88
16:35	16.9°	89.9°	0.88
16:36	17.0°	90.1°	0.88
16:37	17.2°	90.3°	0.88
16:38	17.3°	90.5°	0.88
16:39	17.5°	90.6°	0.88
16:40	17.7°	90.8°	0.88
16:41	17.8°	91.0°	0.88
16:42	18.0°	91.2°	0.88
16:43	18.1°	91.4°	0.88
16:44	18.3°	91.6°	0.88
16:45	18.5°	91.7°	0.88
16:46	18.6°	91.9°	0.88
16:47	18.8°	92.1°	0.88
16:48	18.9°	92.3°	0.88
16:49	19.1°	92.5°	0.88
16:50	19.2°	92.7°	0.88
16:51	19.4°	92.9°	0.88
16:52	19.6°	93.0°	0.88
16:53	19.7°	93.2°	0.88
16:54	19.9°	93.4°	0.88
16:55	20.0°	93.6°	0.88
16:56	20.2°	93.8°	0.88
16:57	20.4°	94.0°	0.88
16:58	20.5°	94.2°	0.88
16:59	20.7°	94.4°	0.88
17:00	20.8°	94.5°	0.88
17:01	21.0°	94.7°	0.88
17:02	21.2°	94.9°	0.88
17:03	21.3°	95.1°	0.88
17:04	21.5°	95.3°	0.88
17:05	21.6°	95.5°	0.88
17:06	21.8°	95.7°	0.88
17:07	21.9°	95.9°	0.88
17:08	22.1°	96.1°	0.88
17:09	22.3°	96.2°	0.88
17:10	22.4°	96.4°	0.88
17:11	22.6°	96.6°	0.88
17:12	22.7°	96.8°	0.88
17:13	22.9°	97.0°	0.88
17:14	23.1°	97.2°	0.88
17:15	23.2°	97.4°	0.88
17:16	23.4°	97.6°	0.88
17:17	23.5°	97.8°	0.88
17:18	23.7°	98.0°	0.88
17:19	23.8°	98.2°	0.88
17:20	24.0°	98.4°	0.88
17:21	24.2°	98.6°	0.88
17:22	24.3°	98.8°	0.88
17:23	24.5°	99.0°	0.88
17:24	24.6°	99.1°	0.88
17:25	24.8°	99.3°	0.88
17:26	24.9°	99.5°	0.88
17:27	25.1°	99.7°	0.88
17:28	25.3°	99.9°	0.88
17:29	25.4°	100.1°	0.88
17:30	25.6°	100.3°	0.88
17:31	25.7°	100.5°	0.88
17:32	25.9°	100.7°	0.88
17:33	26.0°	100.9°	0.88
17:34	26.2°	101.1°	0.88
17:35	26.4°	101.3°	0.88
17:36	26.5°	101.5°	0.88
17:37	26.7°	101.7°	0.88
17:38	26.8°	101.9°	0.88
17:39	27.0°	102.1°	0.88
17:40	27.1°	102.3°	0.88
17:41	27.3°	102.5°	0.88
17:42	27.4°	102.7°	0.88
17:43	27.6°	102.9°	0.88
17:44	27.8°	103.1°	0.88
17:45	27.9°	103.3°	0.88
17:46	28.1°	103.5°	0.88
17:47	28.2°	103.7°	0.88
17:48	28.4°	104.0°	0.88
17:49	28.5°	104.2°	0.88
17:50	28.7°	104.4°	0.88
17:51	28.8°	104.6°	0.88
17:52	29.0°	104.8°	0.88
17:53	29.1°	105.0°	0.88
17:54	29.3°	105.2°	0.88
17:55	29.5°	105.4°	0.88
17:56	29.6°	105.6°	0.88
17:57	29.8°	105.8°	0.88
17:58	29.9°	106.0°	0.88
17:59	30.1°	106.2°	0.88
18:00	30.2°	106.4°	0.88
18:01	30.4°	106.7°	0.88
18:02	30.5°	106.9°	0.88
18:03	30.7°	107.1°	0.88
18:04	30.8°	107.3°	0.88
18:05	31.0°	107.5°	0.88
18:06	31.1°	107.7°	0.88
18:07	31.3°	107.9°	0.88
18:08	31.4°	108.2°	0.88
18:09	31.6°	108.4°	0.88
18:10	31.7°	108.6°	0.88
18:11	31.9°	108.8°	0.88
18:12	32.0°	109.0°	0.88
18:13	32.2°	109.2°	0.88
18:14	32.3°	109.5°	0.88
18:15	32.5°	109.7°	0.88
18:16	32.6°	109.9°	0.88
18:17	32.8°	110.1°	0.88
18:18	32.9°	110.3°	0.88
18:19	33.1°	110.6°	0.88
18:20	33.2°	110.8°	0.88
18:21	33.4°	111.0°	0.88
18:22	33.5°	111.2°	0.88
18:23	33.7°	111.4°	0.88
18:24	33.8°	111.7°	0.88
18:25	34.0°	111.9°	0.88
18:26	34.1°	112.1°	0.88
18:27	34.3°	112.3°	0.88
18:28	34.4°	112.6°	0.88
18:29	34.6°	112.8°	0.88
18:30	34.7°	113.0°	0.88
18:31	34.9°	113.3°	0.88
18:32	35.0°	113.5°	0.88
18:33	35.2°	113.7°	0.88
18:34	35.3°	113.9°	0.88
18:35	35.5°	114.2°	0.88
18:36	35.6°	114.4°	0.88
18:37	35.7°	114.6°	0.88
18:38	35.9°	114.9°	0.88
18:39	36.0°	115.1°	0.88
18:40	36.2°	115.3°	0.88
18:41	36.3°	115.6°	0.88
18:42	36.5°	115.8°	0.88
18:43	36.6°	116.1°	0.88
18:44	36.8°	116.3°	0.88
18:45	36.9°	116.5°	0.88
18:46	37.0°	116.8°	0.88
18:47	37.2°	117.0°	0.88
18:48	37.3°	117.3°	0.88
18:49	37.5°	117.5°	0.88
18:50	37.6°	117.7°	0.88
18:51	37.7°	118.0°	0.88
18:52	37.9°	118.2°	0.88
18:53	38.0°	118.5°	0.88
18:54	38.2°	118.7°	0.88
18:55	38.3°	119.0°	0.88
18:56	38.4°	119.2°	0.88
18:57	38.6°	119.5°	0.88
18:58	38.7°	119.7°	0.88
18:59	38.9°	120.0°	0.88
19:00	39.0°	120.2°	0.88
19:01	39.1°	120.5°	0.88
19:02	39.3°	120.7°	0.88
19:03	39.4°	121.0°	0.88
19:04	39.5°	121.2°	0.88
19:05	39.7°	121.5°	0.88
19:06	39.8°	121.7°	0.88
19:07	40.0°	122.0°	0.88
19:08	40.1°	122.2°	0.88
19:09	40.2°	122.5°	0.88
19:10	40.4°	122.8°	0.88
19:11	40.5°	123.0°	0.88
19:12	40.6°	123.3°	0.88
19:13	40.8°	123.5°	0.88
19:14	40.9°	123.8°	0.88
19:15	41.0°	124.1°	0.88
19:16	41.2°	124.3°	0.88
19:17	41.3°	124.6°	0.88
19:18	41.4°	124.9°	0.88
19:19	41.5°	125.1°	0.88
19:20	41.7°	125.4°	0.88
19:21	41.8°	125.7°	0.88
19:22	41.9°	125.9°	0.89
19:23	42.1°	126.2°	0.89
19:24	42.2°	126.5°	0.89
19:25	42.3°	126.8°	0.89
19:26	42.4°	127.0°	0.89
19:27	42.6°	127.3°	0.89
19:28	42.7°	127.6°	0.89
19:29	42.8°	127.9°	0.89
19:30	42.9°	128.1°	0.89
19:31	43.1°	128.4°	0.89
19:32	43.2°	128.7°	0.89
19:33	43.3°	129.0°	0.89
19:34	43.4°	129.3°	0.89
19:35	43.6°	129.5°	0.89
19:36	43.7°	129.8°	0.89
19:37	43.8°	130.1°	0.89
19:38	43.9°	130.4°	0.89
19:39	44.1°	130.7°	0.89
19:40	44.2°	131.0°	0.89
19:41	44.3°	131.3°	0.89
19:42	44.4°	131.6°	0.89
19:43	44.5°	131.8°	0.89
19:44	44.6°	132.1°	0.89
19:45	44.8°	132.4°	0.89
19:46	44.9°	132.7°	0.89
19:47	45.0°	133.0°	0.89
19:48	45.1°	133.3°	0.89
19:49	45.2°	133.6°	0.89
19:50	45.3°	133.9°	0.89
19:51	45.5°	134.2°	0.89
19:52	45.6°	134.5°	0.89
19:53	45.7°	134.8°	0.89
19:54	45.8°	135.1°	0.89
19:55	45.9°	135.4°	0.89
19:56	46.0°	135.7°	0.89
19:57	46.1°	136.0°	0.89
19:58	46.2°	136.3°	0.89
19:59	46.3°	136.7°	0.89
