Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-05-30
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
03:40	-4.9°	238.1°	0.98
03:41	-5.0°	238.3°	0.98
03:42	-5.2°	238.5°	0.98
03:43	-5.3°	238.7°	0.98
03:44	-5.5°	238.8°	0.98
03:45	-5.6°	239.0°	0.98
03:46	-5.7°	239.2°	0.98
03:47	-5.9°	239.3°	0.98
03:48	-6.0°	239.5°	0.98
03:49	-6.2°	239.7°	0.98
03:50	-6.3°	239.9°	0.98
03:51	-6.5°	240.0°	0.98
03:52	-6.6°	240.2°	0.98
03:53	-6.7°	240.4°	0.98
03:54	-6.9°	240.5°	0.98
03:55	-7.0°	240.7°	0.98
03:56	-7.2°	240.9°	0.98
03:57	-7.3°	241.0°	0.98
03:58	-7.4°	241.2°	0.98
03:59	-7.6°	241.4°	0.98
04:00	-7.7°	241.6°	0.98
04:01	-7.9°	241.7°	0.98
04:02	-8.0°	241.9°	0.98
04:03	-8.2°	242.1°	0.98
04:04	-8.3°	242.2°	0.98
04:05	-8.4°	242.4°	0.98
04:06	-8.6°	242.6°	0.98
04:07	-8.7°	242.7°	0.98
04:08	-8.9°	242.9°	0.98
04:09	-9.0°	243.1°	0.98
04:10	-9.2°	243.2°	0.98
04:11	-9.3°	243.4°	0.98
04:12	-9.5°	243.6°	0.98
04:13	-9.6°	243.8°	0.98
04:14	-9.8°	243.9°	0.98
04:15	-9.9°	244.1°	0.98
04:16	-10.0°	244.3°	0.98
04:17	-10.2°	244.4°	0.98
04:18	-10.3°	244.6°	0.98
04:19	-10.5°	244.8°	0.98
04:20	-10.6°	244.9°	0.98
04:21	-10.8°	245.1°	0.98
04:22	-10.9°	245.3°	0.98
04:23	-11.1°	245.4°	0.98
04:24	-11.2°	245.6°	0.98
04:25	-11.4°	245.8°	0.98
04:26	-11.5°	245.9°	0.98
04:27	-11.7°	246.1°	0.98
04:28	-11.8°	246.3°	0.98
04:29	-12.0°	246.4°	0.98
Object has dropped more than 12 degrees below the horizon			
18:27	-12.0°	116.0°	0.99
18:28	-11.8°	116.2°	0.99
18:29	-11.7°	116.4°	0.99
18:30	-11.6°	116.5°	0.99
18:31	-11.4°	116.7°	0.99
18:32	-11.3°	116.9°	0.99
18:33	-11.1°	117.0°	0.99
18:34	-11.0°	117.2°	0.99
18:35	-10.8°	117.4°	0.99
18:36	-10.7°	117.5°	0.99
18:37	-10.6°	117.7°	0.99
18:38	-10.4°	117.9°	0.99
18:39	-10.3°	118.1°	0.99
18:40	-10.1°	118.2°	0.99
18:41	-10.0°	118.4°	0.99
18:42	-9.9°	118.6°	0.99
18:43	-9.7°	118.7°	0.99
18:44	-9.6°	118.9°	0.99
18:45	-9.4°	119.1°	0.99
18:46	-9.3°	119.2°	0.99
18:47	-9.2°	119.4°	0.99
18:48	-9.0°	119.6°	0.99
18:49	-8.9°	119.7°	0.99
18:50	-8.7°	119.9°	0.99
18:51	-8.6°	120.1°	0.99
18:52	-8.5°	120.3°	0.99
18:53	-8.3°	120.4°	0.99
18:54	-8.2°	120.6°	0.99
18:55	-8.1°	120.8°	0.99
18:56	-7.9°	120.9°	0.99
18:57	-7.8°	121.1°	0.99
18:58	-7.6°	121.3°	0.99
18:59	-7.5°	121.5°	0.99
19:00	-7.4°	121.6°	0.99
19:01	-7.2°	121.8°	0.99
19:02	-7.1°	122.0°	0.99
19:03	-7.0°	122.1°	0.99
19:04	-6.8°	122.3°	0.99
19:05	-6.7°	122.5°	0.99
19:06	-6.6°	122.7°	0.99
19:07	-6.4°	122.8°	0.99
19:08	-6.3°	123.0°	0.99
19:09	-6.2°	123.2°	0.99
19:10	-6.0°	123.3°	0.99
19:11	-5.9°	123.5°	0.99
19:12	-5.8°	123.7°	0.99
19:13	-5.6°	123.9°	0.99
19:14	-5.5°	124.0°	0.99
19:15	-5.4°	124.2°	0.99
19:16	-5.2°	124.4°	0.99
19:17	-5.1°	124.6°	0.99
19:18	-5.0°	124.7°	0.99
19:19	-4.8°	124.9°	0.99
19:20	-4.7°	125.1°	0.99
19:21	-4.6°	125.3°	0.99
19:22	-4.5°	125.4°	0.99
19:23	-4.3°	125.6°	0.99
19:24	-4.2°	125.8°	0.99
19:25	-4.1°	126.0°	0.99
19:26	-3.9°	126.1°	0.99
19:27	-3.8°	126.3°	0.99
19:28	-3.7°	126.5°	0.99
19:29	-3.6°	126.7°	0.99
19:30	-3.4°	126.8°	0.99
19:31	-3.3°	127.0°	0.99
19:32	-3.2°	127.2°	0.99
19:33	-3.0°	127.4°	0.99
19:34	-2.9°	127.6°	0.99
19:35	-2.8°	127.7°	0.99
19:36	-2.7°	127.9°	0.99
19:37	-2.5°	128.1°	0.99
19:38	-2.4°	128.3°	0.99
19:39	-2.3°	128.4°	0.99
19:40	-2.2°	128.6°	1.00
19:41	-2.0°	128.8°	1.00
19:42	-1.9°	129.0°	1.00
19:43	-1.8°	129.2°	1.00
19:44	-1.7°	129.3°	1.00
19:45	-1.5°	129.5°	1.00
19:46	-1.4°	129.7°	1.00
19:47	-1.3°	129.9°	1.00
19:48	-1.2°	130.1°	1.00
19:49	-1.1°	130.2°	1.00
19:50	-0.9°	130.4°	1.00
19:51	-0.8°	130.6°	1.00
19:52	-0.1°	130.8°	1.00
19:53	0.0°	131.0°	1.00
19:54	0.1°	131.1°	1.00
19:55	0.2°	131.3°	1.00
19:56	0.3°	131.5°	1.00
19:57	0.4°	131.7°	1.00
19:58	0.5°	131.9°	1.00
19:59	0.6°	132.1°	1.00
20:00	0.7°	132.2°	1.00
20:01	0.8°	132.4°	1.00
20:02	0.9°	132.6°	1.00
20:03	1.0°	132.8°	1.00
20:04	1.1°	133.0°	1.00
20:05	1.2°	133.2°	1.00
20:06	1.3°	133.3°	1.00
20:07	1.4°	133.5°	1.00
20:08	1.5°	133.7°	1.00
20:09	1.6°	133.9°	1.00
20:10	1.7°	134.1°	1.00
20:11	1.9°	134.3°	1.00
20:12	2.0°	134.5°	1.00
20:13	2.1°	134.6°	1.00
20:14	2.2°	134.8°	1.00
20:15	2.3°	135.0°	1.00
20:16	2.4°	135.2°	1.00
20:17	2.5°	135.4°	1.00
20:18	2.6°	135.6°	1.00
20:19	2.7°	135.8°	1.00
20:20	2.8°	136.0°	1.00
20:21	2.9°	136.1°	1.00
20:22	3.0°	136.3°	1.00
20:23	3.1°	136.5°	1.00
20:24	3.2°	136.7°	1.00
20:25	3.3°	136.9°	1.00
20:26	3.4°	137.1°	1.00
20:27	3.5°	137.3°	1.00
20:28	3.6°	137.5°	1.00
20:29	3.7°	137.7°	1.00
20:30	3.8°	137.8°	1.00
20:31	3.9°	138.0°	1.00
20:32	4.0°	138.2°	1.00
20:33	4.1°	138.4°	1.00
20:34	4.2°	138.6°	1.00
20:35	4.4°	138.8°	1.00
20:36	4.5°	139.0°	1.00
20:37	4.6°	139.2°	1.00
20:38	4.7°	139.4°	1.00
20:39	4.8°	139.6°	1.00
20:40	4.9°	139.8°	1.00
20:41	5.0°	140.0°	1.00
20:42	5.1°	140.2°	1.00
20:43	5.2°	140.3°	1.00
20:44	5.3°	140.5°	1.00
20:45	5.4°	140.7°	1.00
20:46	5.5°	140.9°	1.00
20:47	5.5°	141.1°	1.00
20:48	5.6°	141.3°	1.00
20:49	5.7°	141.5°	1.00
20:50	5.8°	141.7°	1.00
20:51	5.9°	141.9°	1.00
20:52	6.0°	142.1°	1.00
20:53	6.1°	142.3°	1.00
20:54	6.2°	142.5°	1.00
20:55	6.3°	142.7°	1.00
20:56	6.4°	142.9°	1.00
20:57	6.5°	143.1°	1.00
20:58	6.6°	143.3°	1.00
20:59	6.7°	143.5°	1.00
21:00	6.8°	143.7°	1.00
21:01	6.9°	143.9°	1.00
21:02	7.0°	144.1°	1.00
21:03	7.1°	144.3°	1.00
21:04	7.2°	144.5°	1.00
21:05	7.2°	144.7°	1.00
21:06	7.3°	144.9°	1.00
21:07	7.4°	145.1°	1.00
21:08	7.5°	145.3°	1.00
21:09	7.6°	145.5°	1.00
21:10	7.7°	145.7°	1.00
21:11	7.8°	145.9°	1.00
21:12	7.9°	146.1°	1.00
21:13	8.0°	146.3°	1.00
21:14	8.0°	146.5°	1.00
21:15	8.1°	146.7°	1.00
21:16	8.2°	146.9°	1.00
21:17	8.3°	147.1°	1.00
21:18	8.4°	147.3°	1.00
21:19	8.5°	147.5°	1.00
21:20	8.6°	147.7°	1.00
21:21	8.6°	147.9°	1.00
21:22	8.7°	148.1°	1.00
21:23	8.8°	148.3°	1.00
21:24	8.9°	148.5°	1.00
21:25	9.0°	148.7°	1.00
21:26	9.1°	148.9°	1.00
21:27	9.1°	149.1°	1.00
21:28	9.2°	149.3°	1.00
21:29	9.3°	149.5°	1.00
21:30	9.4°	149.7°	1.00
21:31	9.5°	149.9°	1.00
21:32	9.5°	150.1°	1.00
21:33	9.6°	150.3°	1.00
21:34	9.7°	150.6°	1.00
21:35	9.8°	150.8°	1.00
21:36	9.8°	151.0°	1.00
21:37	9.9°	151.2°	1.00
21:38	10.0°	151.4°	1.00
21:39	10.1°	151.6°	1.00
21:40	10.1°	151.8°	1.00
21:41	10.2°	152.0°	1.00
21:42	10.3°	152.2°	1.00
21:43	10.4°	152.4°	1.00
21:44	10.4°	152.6°	1.00
21:45	10.5°	152.8°	1.00
21:46	10.6°	153.1°	1.00
21:47	10.6°	153.3°	1.00
21:48	10.7°	153.5°	1.00
21:49	10.8°	153.7°	1.00
21:50	10.9°	153.9°	1.00
21:51	10.9°	154.1°	1.00
21:52	11.0°	154.3°	1.00
21:53	11.1°	154.5°	1.00
21:54	11.1°	154.7°	1.00
21:55	11.2°	154.9°	1.00
21:56	11.3°	155.2°	1.00
21:57	11.3°	155.4°	1.00
21:58	11.4°	155.6°	1.00
21:59	11.5°	155.8°	1.00
22:00	11.5°	156.0°	1.00
22:01	11.6°	156.2°	1.00
22:02	11.6°	156.4°	1.00
22:03	11.7°	156.6°	1.00
22:04	11.8°	156.9°	1.00
22:05	11.8°	157.1°	1.00
22:06	11.9°	157.3°	1.00
22:07	12.0°	157.5°	1.00
22:08	12.0°	157.7°	1.00
22:09	12.1°	157.9°	1.00
22:10	12.1°	158.1°	1.00
22:11	12.2°	158.4°	1.00
22:12	12.2°	158.6°	1.00
22:13	12.3°	158.8°	1.00
22:14	12.4°	159.0°	1.00
22:15	12.4°	159.2°	1.00
22:16	12.5°	159.4°	1.00
22:17	12.5°	159.7°	1.00
22:18	12.6°	159.9°	1.00
22:19	12.6°	160.1°	1.00
22:20	12.7°	160.3°	1.00
22:21	12.7°	160.5°	1.00
22:22	12.8°	160.7°	1.00
22:23	12.8°	161.0°	1.00
22:24	12.9°	161.2°	1.00
22:25	12.9°	161.4°	1.00
22:26	13.0°	161.6°	1.00
22:27	13.0°	161.8°	1.00
22:28	13.1°	162.0°	1.00
22:29	13.1°	162.3°	1.00
22:30	13.2°	162.5°	1.00
22:31	13.2°	162.7°	1.00
22:32	13.3°	162.9°	1.00
22:33	13.3°	163.1°	1.00
22:34	13.4°	163.4°	1.00
22:35	13.4°	163.6°	1.00
22:36	13.5°	163.8°	1.00
22:37	13.5°	164.0°	1.00
22:38	13.5°	164.2°	1.00
22:39	13.6°	164.5°	1.00
22:40	13.6°	164.7°	1.00
22:41	13.7°	164.9°	1.00
22:42	13.7°	165.1°	1.00
22:43	13.7°	165.3°	1.00
22:44	13.8°	165.6°	1.00
22:45	13.8°	165.8°	1.00
22:46	13.9°	166.0°	1.00
22:47	13.9°	166.2°	1.00
22:48	13.9°	166.4°	1.00
22:49	14.0°	166.7°	1.00
22:50	14.0°	166.9°	1.00
22:51	14.0°	167.1°	1.00
22:52	14.1°	167.3°	1.00
22:53	14.1°	167.6°	1.00
22:54	14.1°	167.8°	1.00
22:55	14.2°	168.0°	1.00
22:56	14.2°	168.2°	1.00
22:57	14.2°	168.4°	1.00
22:58	14.3°	168.7°	1.00
22:59	14.3°	168.9°	1.00
23:00	14.3°	169.1°	1.00
23:01	14.4°	169.3°	1.00
23:02	14.4°	169.6°	1.00
23:03	14.4°	169.8°	1.00
23:04	14.4°	170.0°	1.00
23:05	14.5°	170.2°	1.00
23:06	14.5°	170.5°	1.00
23:07	14.5°	170.7°	1.00
23:08	14.5°	170.9°	1.00
23:09	14.6°	171.1°	1.00
23:10	14.6°	171.4°	1.00
23:11	14.6°	171.6°	1.00
23:12	14.6°	171.8°	1.00
23:13	14.6°	172.0°	1.00
23:14	14.7°	172.3°	1.00
23:15	14.7°	172.5°	1.00
23:16	14.7°	172.7°	1.00
23:17	14.7°	172.9°	1.00
23:18	14.7°	173.2°	1.00
23:19	14.8°	173.4°	1.00
23:20	14.8°	173.6°	1.00
23:21	14.8°	173.8°	1.00
23:22	14.8°	174.1°	1.00
23:23	14.8°	174.3°	1.00
23:24	14.8°	174.5°	1.00
23:25	14.9°	174.7°	1.00
23:26	14.9°	175.0°	1.00
23:27	14.9°	175.2°	1.00
23:28	14.9°	175.4°	1.00
23:29	14.9°	175.6°	1.00
23:30	14.9°	175.9°	1.00
23:31	14.9°	176.1°	1.00
23:32	14.9°	176.3°	1.00
23:33	14.9°	176.5°	1.00
23:34	14.9°	176.8°	1.00
23:35	15.0°	177.0°	1.00
23:36	15.0°	177.2°	1.00
23:37	15.0°	177.4°	1.00
23:38	15.0°	177.7°	1.00
23:39	15.0°	177.9°	1.00
23:40	15.0°	178.1°	1.00
23:41	15.0°	178.3°	1.00
23:42	15.0°	178.6°	1.00
23:43	15.0°	178.8°	1.00
23:44	15.0°	179.0°	1.00
23:45	15.0°	179.2°	1.00
23:46	15.0°	179.5°	1.00
23:47	15.0°	179.7°	1.00
23:48	15.0°	179.9°	1.00
23:49	15.0°	180.1°	1.00
23:50	15.0°	180.4°	1.00
23:51	15.0°	180.6°	1.00
23:52	15.0°	180.8°	1.00
23:53	15.0°	181.0°	1.00
23:54	15.0°	181.3°	1.00
23:55	15.0°	181.5°	1.00
23:56	15.0°	181.7°	1.00
23:57	15.0°	181.9°	1.00
23:58	14.9°	182.2°	1.00
23:59	14.9°	182.4°	1.00
