Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-03-15
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
05:20	1.4°	125.6°	0.16
05:21	1.5°	125.8°	0.16
05:22	1.6°	125.9°	0.16
05:23	1.7°	126.1°	0.16
05:24	1.8°	126.3°	0.16
05:25	2.0°	126.5°	0.16
05:26	2.1°	126.7°	0.16
05:27	2.2°	126.9°	0.16
05:28	2.3°	127.0°	0.16
05:29	2.5°	127.2°	0.16
05:30	2.6°	127.4°	0.16
05:31	2.7°	127.6°	0.16
05:32	2.8°	127.8°	0.16
05:33	3.0°	128.0°	0.16
05:34	3.1°	128.1°	0.16
05:35	3.2°	128.3°	0.16
05:36	3.3°	128.5°	0.16
05:37	3.4°	128.7°	0.16
05:38	3.6°	128.9°	0.16
05:39	3.7°	129.1°	0.16
05:40	3.8°	129.3°	0.16
05:41	3.9°	129.5°	0.16
05:42	4.1°	129.6°	0.16
05:43	4.2°	129.8°	0.16
05:44	4.3°	130.0°	0.16
05:45	4.4°	130.2°	0.16
05:46	4.5°	130.4°	0.16
05:47	4.7°	130.6°	0.16
05:48	4.8°	130.8°	0.16
05:49	4.9°	131.0°	0.16
05:50	5.0°	131.1°	0.16
05:51	5.2°	131.3°	0.16
05:52	5.3°	131.5°	0.16
05:53	5.4°	131.7°	0.16
05:54	5.5°	131.9°	0.16
05:55	5.6°	132.1°	0.16
05:56	5.8°	132.3°	0.16
05:57	5.9°	132.5°	0.16
05:58	6.0°	132.7°	0.16
05:59	6.1°	132.9°	0.16
06:00	6.2°	133.1°	0.16
06:01	6.3°	133.2°	0.16
06:02	6.5°	133.4°	0.16
06:03	6.6°	133.6°	0.16
06:04	6.7°	133.8°	0.16
06:05	6.8°	134.0°	0.16
06:06	6.9°	134.2°	0.16
06:07	7.1°	134.4°	0.16
06:08	7.2°	134.6°	0.16
06:09	7.3°	134.8°	0.16
06:10	7.4°	135.0°	0.16
06:11	7.5°	135.2°	0.16
06:12	7.6°	135.4°	0.16
06:13	7.7°	135.6°	0.16
06:14	7.9°	135.8°	0.16
06:15	8.0°	136.0°	0.16
06:16	8.1°	136.2°	0.16
06:17	8.2°	136.4°	0.16
06:18	8.3°	136.6°	0.16
06:19	8.4°	136.8°	0.16
06:20	8.5°	137.0°	0.16
06:21	8.6°	137.2°	0.16
06:22	8.8°	137.4°	0.16
06:23	8.9°	137.5°	0.16
06:24	9.0°	137.7°	0.16
06:25	9.1°	137.9°	0.16
06:26	9.2°	138.1°	0.16
06:27	9.3°	138.3°	0.16
06:28	9.4°	138.5°	0.16
06:29	9.5°	138.7°	0.16
06:30	9.6°	139.0°	0.16
06:31	9.7°	139.2°	0.16
06:32	9.8°	139.4°	0.16
06:33	10.0°	139.6°	0.16
06:34	10.1°	139.8°	0.16
06:35	10.2°	140.0°	0.16
06:36	10.3°	140.2°	0.16
06:37	10.4°	140.4°	0.16
06:38	10.5°	140.6°	0.16
06:39	10.6°	140.8°	0.16
06:40	10.7°	141.0°	0.16
06:41	10.8°	141.2°	0.16
06:42	10.9°	141.4°	0.16
06:43	11.0°	141.6°	0.16
06:44	11.1°	141.8°	0.16
06:45	11.2°	142.0°	0.16
06:46	11.3°	142.2°	0.16
06:47	11.4°	142.4°	0.16
06:48	11.5°	142.6°	0.16
06:49	11.6°	142.8°	0.16
06:50	11.7°	143.0°	0.16
06:51	11.8°	143.2°	0.16
06:52	11.9°	143.5°	0.16
06:53	12.0°	143.7°	0.16
06:54	12.1°	143.9°	0.16
06:55	12.2°	144.1°	0.16
06:56	12.3°	144.3°	0.16
06:57	12.4°	144.5°	0.16
06:58	12.5°	144.7°	0.16
06:59	12.6°	144.9°	0.16
07:00	12.7°	145.1°	0.16
07:01	12.8°	145.3°	0.16
07:02	12.9°	145.6°	0.16
07:03	13.0°	145.8°	0.16
07:04	13.0°	146.0°	0.16
07:05	13.1°	146.2°	0.16
07:06	13.2°	146.4°	0.16
07:07	13.3°	146.6°	0.16
07:08	13.4°	146.8°	0.16
07:09	13.5°	147.0°	0.16
07:10	13.6°	147.3°	0.16
07:11	13.7°	147.5°	0.16
07:12	13.8°	147.7°	0.16
07:13	13.9°	147.9°	0.16
07:14	14.0°	148.1°	0.16
07:15	14.0°	148.3°	0.16
07:16	14.1°	148.5°	0.16
07:17	14.2°	148.8°	0.16
07:18	14.3°	149.0°	0.16
07:19	14.4°	149.2°	0.16
07:20	14.5°	149.4°	0.16
07:21	14.6°	149.6°	0.16
07:22	14.6°	149.8°	0.16
07:23	14.7°	150.1°	0.16
07:24	14.8°	150.3°	0.16
07:25	14.9°	150.5°	0.16
07:26	15.0°	150.7°	0.16
07:27	15.1°	150.9°	0.16
07:28	15.1°	151.2°	0.16
07:29	15.2°	151.4°	0.16
07:30	15.3°	151.6°	0.16
07:31	15.4°	151.8°	0.16
07:32	15.4°	152.0°	0.16
07:33	15.5°	152.3°	0.16
07:34	15.6°	152.5°	0.16
07:35	15.7°	152.7°	0.16
07:36	15.8°	152.9°	0.16
07:37	15.8°	153.1°	0.16
07:38	15.9°	153.4°	0.16
07:39	16.0°	153.6°	0.16
07:40	16.1°	153.8°	0.16
07:41	16.1°	154.0°	0.16
07:42	16.2°	154.3°	0.16
07:43	16.3°	154.5°	0.16
07:44	16.4°	154.7°	0.16
07:45	16.4°	154.9°	0.16
07:46	16.5°	155.2°	0.16
07:47	16.6°	155.4°	0.16
07:48	16.6°	155.6°	0.16
07:49	16.7°	155.8°	0.16
07:50	16.8°	156.1°	0.16
07:51	16.8°	156.3°	0.16
07:52	16.9°	156.5°	0.16
07:53	17.0°	156.7°	0.16
07:54	17.0°	157.0°	0.16
07:55	17.1°	157.2°	0.16
07:56	17.2°	157.4°	0.16
07:57	17.2°	157.6°	0.16
07:58	17.3°	157.9°	0.16
07:59	17.4°	158.1°	0.16
08:00	17.4°	158.3°	0.16
08:01	17.5°	158.6°	0.16
08:02	17.6°	158.8°	0.16
08:03	17.6°	159.0°	0.16
08:04	17.7°	159.2°	0.16
08:05	17.7°	159.5°	0.16
08:06	17.8°	159.7°	0.16
08:07	17.8°	159.9°	0.16
08:08	17.9°	160.2°	0.16
08:09	18.0°	160.4°	0.16
08:10	18.0°	160.6°	0.16
08:11	18.1°	160.9°	0.16
08:12	18.1°	161.1°	0.16
08:13	18.2°	161.3°	0.16
08:14	18.2°	161.6°	0.16
08:15	18.3°	161.8°	0.16
08:16	18.3°	162.0°	0.16
08:17	18.4°	162.3°	0.16
08:18	18.5°	162.5°	0.16
08:19	18.5°	162.7°	0.16
08:20	18.6°	163.0°	0.16
08:21	18.6°	163.2°	0.16
08:22	18.7°	163.4°	0.16
08:23	18.7°	163.7°	0.16
08:24	18.8°	163.9°	0.16
08:25	18.8°	164.1°	0.16
08:26	18.8°	164.4°	0.16
08:27	18.9°	164.6°	0.16
08:28	18.9°	164.8°	0.16
08:29	19.0°	165.1°	0.16
08:30	19.0°	165.3°	0.15
08:31	19.1°	165.5°	0.15
08:32	19.1°	165.8°	0.15
08:33	19.2°	166.0°	0.15
08:34	19.2°	166.3°	0.15
08:35	19.2°	166.5°	0.15
08:36	19.3°	166.7°	0.15
08:37	19.3°	167.0°	0.15
08:38	19.4°	167.2°	0.15
08:39	19.4°	167.4°	0.15
08:40	19.4°	167.7°	0.15
08:41	19.5°	167.9°	0.15
08:42	19.5°	168.2°	0.15
08:43	19.5°	168.4°	0.15
08:44	19.6°	168.6°	0.15
08:45	19.6°	168.9°	0.15
08:46	19.6°	169.1°	0.15
08:47	19.7°	169.3°	0.15
08:48	19.7°	169.6°	0.15
08:49	19.7°	169.8°	0.15
08:50	19.8°	170.1°	0.15
08:51	19.8°	170.3°	0.15
08:52	19.8°	170.5°	0.15
08:53	19.9°	170.8°	0.15
08:54	19.9°	171.0°	0.15
08:55	19.9°	171.3°	0.15
08:56	20.0°	171.5°	0.15
08:57	20.0°	171.7°	0.15
08:58	20.0°	172.0°	0.15
08:59	20.0°	172.2°	0.15
09:00	20.1°	172.5°	0.15
09:01	20.1°	172.7°	0.15
09:02	20.1°	172.9°	0.15
09:03	20.1°	173.2°	0.15
09:04	20.1°	173.4°	0.15
09:05	20.2°	173.7°	0.15
09:06	20.2°	173.9°	0.15
09:07	20.2°	174.2°	0.15
09:08	20.2°	174.4°	0.15
09:09	20.2°	174.6°	0.15
09:10	20.3°	174.9°	0.15
09:11	20.3°	175.1°	0.15
09:12	20.3°	175.4°	0.15
09:13	20.3°	175.6°	0.15
09:14	20.3°	175.8°	0.15
09:15	20.3°	176.1°	0.15
09:16	20.4°	176.3°	0.15
09:17	20.4°	176.6°	0.15
09:18	20.4°	176.8°	0.15
09:19	20.4°	177.1°	0.15
09:20	20.4°	177.3°	0.15
09:21	20.4°	177.5°	0.15
09:22	20.4°	177.8°	0.15
09:23	20.4°	178.0°	0.15
09:24	20.4°	178.3°	0.15
09:25	20.4°	178.5°	0.15
09:26	20.5°	178.8°	0.15
09:27	20.5°	179.0°	0.15
09:28	20.5°	179.2°	0.15
09:29	20.5°	179.5°	0.15
09:30	20.5°	179.7°	0.15
09:31	20.5°	180.0°	0.15
09:32	20.5°	180.2°	0.15
09:33	20.5°	180.5°	0.15
09:34	20.5°	180.7°	0.15
09:35	20.5°	180.9°	0.15
09:36	20.5°	181.2°	0.15
09:37	20.5°	181.4°	0.15
09:38	20.5°	181.7°	0.15
09:39	20.5°	181.9°	0.15
09:40	20.5°	182.2°	0.15
09:41	20.5°	182.4°	0.15
09:42	20.5°	182.7°	0.15
09:43	20.5°	182.9°	0.15
09:44	20.5°	183.1°	0.15
09:45	20.5°	183.4°	0.15
09:46	20.4°	183.6°	0.15
09:47	20.4°	183.9°	0.15
09:48	20.4°	184.1°	0.15
09:49	20.4°	184.4°	0.15
09:50	20.4°	184.6°	0.15
09:51	20.4°	184.8°	0.15
09:52	20.4°	185.1°	0.15
09:53	20.4°	185.3°	0.15
09:54	20.4°	185.6°	0.15
09:55	20.4°	185.8°	0.15
09:56	20.3°	186.1°	0.15
09:57	20.3°	186.3°	0.15
09:58	20.3°	186.5°	0.15
09:59	20.3°	186.8°	0.15
10:00	20.3°	187.0°	0.15
10:01	20.3°	187.3°	0.15
10:02	20.2°	187.5°	0.15
10:03	20.2°	187.7°	0.15
10:04	20.2°	188.0°	0.15
10:05	20.2°	188.2°	0.15
10:06	20.2°	188.5°	0.15
10:07	20.1°	188.7°	0.15
10:08	20.1°	189.0°	0.15
10:09	20.1°	189.2°	0.15
10:10	20.1°	189.4°	0.15
10:11	20.1°	189.7°	0.15
10:12	20.0°	189.9°	0.15
10:13	20.0°	190.2°	0.15
10:14	20.0°	190.4°	0.15
10:15	20.0°	190.6°	0.15
10:16	19.9°	190.9°	0.15
10:17	19.9°	191.1°	0.15
10:18	19.9°	191.4°	0.15
10:19	19.8°	191.6°	0.15
10:20	19.8°	191.8°	0.15
10:21	19.8°	192.1°	0.15
10:22	19.7°	192.3°	0.15
10:23	19.7°	192.6°	0.15
10:24	19.7°	192.8°	0.15
10:25	19.7°	193.0°	0.15
10:26	19.6°	193.3°	0.15
10:27	19.6°	193.5°	0.15
10:28	19.5°	193.8°	0.15
10:29	19.5°	194.0°	0.15
10:30	19.5°	194.2°	0.15
10:31	19.4°	194.5°	0.15
10:32	19.4°	194.7°	0.15
10:33	19.4°	195.0°	0.15
10:34	19.3°	195.2°	0.15
10:35	19.3°	195.4°	0.15
10:36	19.2°	195.7°	0.15
10:37	19.2°	195.9°	0.15
10:38	19.2°	196.1°	0.15
10:39	19.1°	196.4°	0.15
10:40	19.1°	196.6°	0.15
10:41	19.0°	196.9°	0.15
10:42	19.0°	197.1°	0.15
10:43	18.9°	197.3°	0.15
10:44	18.9°	197.6°	0.15
10:45	18.8°	197.8°	0.15
10:46	18.8°	198.0°	0.15
10:47	18.8°	198.3°	0.15
10:48	18.7°	198.5°	0.15
10:49	18.7°	198.7°	0.15
10:50	18.6°	199.0°	0.15
10:51	18.6°	199.2°	0.15
10:52	18.5°	199.4°	0.15
10:53	18.5°	199.7°	0.15
10:54	18.4°	199.9°	0.15
10:55	18.4°	200.1°	0.15
10:56	18.3°	200.4°	0.15
10:57	18.2°	200.6°	0.15
10:58	18.2°	200.8°	0.15
10:59	18.1°	201.1°	0.15
11:00	18.1°	201.3°	0.15
11:01	18.0°	201.5°	0.15
11:02	18.0°	201.8°	0.15
11:03	17.9°	202.0°	0.15
11:04	17.9°	202.2°	0.15
11:05	17.8°	202.5°	0.15
11:06	17.7°	202.7°	0.15
11:07	17.7°	202.9°	0.15
11:08	17.6°	203.2°	0.15
11:09	17.6°	203.4°	0.15
11:10	17.5°	203.6°	0.15
11:11	17.4°	203.9°	0.15
11:12	17.4°	204.1°	0.15
11:13	17.3°	204.3°	0.15
11:14	17.2°	204.5°	0.15
11:15	17.2°	204.8°	0.15
11:16	17.1°	205.0°	0.15
11:17	17.0°	205.2°	0.15
11:18	17.0°	205.5°	0.15
11:19	16.9°	205.7°	0.15
11:20	16.8°	205.9°	0.15
11:21	16.8°	206.1°	0.15
11:22	16.7°	206.4°	0.15
11:23	16.6°	206.6°	0.15
11:24	16.6°	206.8°	0.15
11:25	16.5°	207.1°	0.15
11:26	16.4°	207.3°	0.15
11:27	16.4°	207.5°	0.15
11:28	16.3°	207.7°	0.15
11:29	16.2°	208.0°	0.15
11:30	16.1°	208.2°	0.15
11:31	16.1°	208.4°	0.15
11:32	16.0°	208.6°	0.15
11:33	15.9°	208.9°	0.15
11:34	15.8°	209.1°	0.15
11:35	15.8°	209.3°	0.15
11:36	15.7°	209.5°	0.15
11:37	15.6°	209.7°	0.15
11:38	15.5°	210.0°	0.15
11:39	15.5°	210.2°	0.15
11:40	15.4°	210.4°	0.15
11:41	15.3°	210.6°	0.15
11:42	15.2°	210.9°	0.15
11:43	15.1°	211.1°	0.15
11:44	15.1°	211.3°	0.15
11:45	15.0°	211.5°	0.15
11:46	14.9°	211.7°	0.14
11:47	14.8°	212.0°	0.14
11:48	14.7°	212.2°	0.14
11:49	14.7°	212.4°	0.14
11:50	14.6°	212.6°	0.14
11:51	14.5°	212.8°	0.14
11:52	14.4°	213.1°	0.14
11:53	14.3°	213.3°	0.14
11:54	14.2°	213.5°	0.14
11:55	14.1°	213.7°	0.14
11:56	14.1°	213.9°	0.14
11:57	14.0°	214.1°	0.14
11:58	13.9°	214.4°	0.14
11:59	13.8°	214.6°	0.14
12:00	13.7°	214.8°	0.14
12:01	13.6°	215.0°	0.14
12:02	13.5°	215.2°	0.14
12:03	13.4°	215.4°	0.14
12:04	13.3°	215.6°	0.14
12:05	13.2°	215.9°	0.14
12:06	13.2°	216.1°	0.14
12:07	13.1°	216.3°	0.14
12:08	13.0°	216.5°	0.14
12:09	12.9°	216.7°	0.14
12:10	12.8°	216.9°	0.14
12:11	12.7°	217.1°	0.14
12:12	12.6°	217.4°	0.14
12:13	12.5°	217.6°	0.14
12:14	12.4°	217.8°	0.14
12:15	12.3°	218.0°	0.14
12:16	12.2°	218.2°	0.14
12:17	12.1°	218.4°	0.14
12:18	12.0°	218.6°	0.14
12:19	11.9°	218.8°	0.14
12:20	11.8°	219.0°	0.14
12:21	11.7°	219.3°	0.14
12:22	11.6°	219.5°	0.14
12:23	11.5°	219.7°	0.14
12:24	11.4°	219.9°	0.14
12:25	11.3°	220.1°	0.14
12:26	11.2°	220.3°	0.14
12:27	11.1°	220.5°	0.14
12:28	11.0°	220.7°	0.14
12:29	10.9°	220.9°	0.14
12:30	10.8°	221.1°	0.14
12:31	10.7°	221.3°	0.14
12:32	10.6°	221.5°	0.14
12:33	10.5°	221.7°	0.14
12:34	10.4°	222.0°	0.14
12:35	10.3°	222.2°	0.14
12:36	10.2°	222.4°	0.14
12:37	10.1°	222.6°	0.14
12:38	10.0°	222.8°	0.14
12:39	9.9°	223.0°	0.14
12:40	9.8°	223.2°	0.14
12:41	9.7°	223.4°	0.14
12:42	9.6°	223.6°	0.14
12:43	9.4°	223.8°	0.14
12:44	9.3°	224.0°	0.14
12:45	9.2°	224.2°	0.14
12:46	9.1°	224.4°	0.14
12:47	9.0°	224.6°	0.14
12:48	8.9°	224.8°	0.14
12:49	8.8°	225.0°	0.14
12:50	8.7°	225.2°	0.14
12:51	8.6°	225.4°	0.14
12:52	8.5°	225.6°	0.14
12:53	8.3°	225.8°	0.14
12:54	8.2°	226.0°	0.14
12:55	8.1°	226.2°	0.14
12:56	8.0°	226.4°	0.14
12:57	7.9°	226.6°	0.14
12:58	7.8°	226.8°	0.14
12:59	7.7°	227.0°	0.14
13:00	7.5°	227.2°	0.14
13:01	7.4°	227.4°	0.14
13:02	7.3°	227.6°	0.14
13:03	7.2°	227.8°	0.14
13:04	7.1°	228.0°	0.14
13:05	7.0°	228.2°	0.14
13:06	6.9°	228.4°	0.14
13:07	6.7°	228.6°	0.14
13:08	6.6°	228.8°	0.14
13:09	6.5°	229.0°	0.14
13:10	6.4°	229.2°	0.14
13:11	6.3°	229.4°	0.14
13:12	6.2°	229.6°	0.14
13:13	6.0°	229.7°	0.14
13:14	5.9°	229.9°	0.14
13:15	5.8°	230.1°	0.14
13:16	5.7°	230.3°	0.14
13:17	5.6°	230.5°	0.14
13:18	5.4°	230.7°	0.14
13:19	5.3°	230.9°	0.14
13:20	5.2°	231.1°	0.14
13:21	5.1°	231.3°	0.14
13:22	5.0°	231.5°	0.14
13:23	4.8°	231.7°	0.14
13:24	4.7°	231.9°	0.14
13:25	4.6°	232.1°	0.14
13:26	4.5°	232.3°	0.14
13:27	4.4°	232.4°	0.14
13:28	4.2°	232.6°	0.14
13:29	4.1°	232.8°	0.14
13:30	4.0°	233.0°	0.14
13:31	3.9°	233.2°	0.14
13:32	3.7°	233.4°	0.14
13:33	3.6°	233.6°	0.14
13:34	3.5°	233.8°	0.14
13:35	3.4°	234.0°	0.14
13:36	3.3°	234.2°	0.14
13:37	3.1°	234.3°	0.14
13:38	3.0°	234.5°	0.14
13:39	2.9°	234.7°	0.14
13:40	2.8°	234.9°	0.14
13:41	2.6°	235.1°	0.14
13:42	2.5°	235.3°	0.14
13:43	2.4°	235.5°	0.14
13:44	2.3°	235.7°	0.14
13:45	2.2°	235.8°	0.14
13:46	2.0°	236.0°	0.14
13:47	1.9°	236.2°	0.14
13:48	1.8°	236.4°	0.14
13:49	1.7°	236.6°	0.14
13:50	1.5°	236.8°	0.14
13:51	1.4°	237.0°	0.14
13:52	1.3°	237.1°	0.14
13:53	1.2°	237.3°	0.14
13:54	1.1°	237.5°	0.14
13:55	1.0°	237.7°	0.14
13:56	0.8°	237.9°	0.14
13:57	0.7°	238.1°	0.14
13:58	0.6°	238.2°	0.14
13:59	0.5°	238.4°	0.14
14:00	0.4°	238.6°	0.14
14:01	0.3°	238.8°	0.14
14:02	0.1°	239.0°	0.14
14:03	0.0°	239.2°	0.14
14:04	-0.1°	239.3°	0.14
14:05	-0.8°	239.5°	0.14
14:06	-1.0°	239.7°	0.14
14:07	-1.1°	239.9°	0.14
14:08	-1.2°	240.1°	0.14
14:09	-1.4°	240.3°	0.14
14:10	-1.5°	240.4°	0.14
14:11	-1.6°	240.6°	0.14
14:12	-1.8°	240.8°	0.14
14:13	-1.9°	241.0°	0.14
14:14	-2.1°	241.2°	0.14
14:15	-2.2°	241.3°	0.14
14:16	-2.3°	241.5°	0.14
14:17	-2.5°	241.7°	0.14
14:18	-2.6°	241.9°	0.14
14:19	-2.7°	242.1°	0.14
14:20	-2.9°	242.2°	0.14
14:21	-3.0°	242.4°	0.14
14:22	-3.2°	242.6°	0.14
14:23	-3.3°	242.8°	0.14
14:24	-3.5°	243.0°	0.14
14:25	-3.6°	243.1°	0.14
14:26	-3.7°	243.3°	0.14
14:27	-3.9°	243.5°	0.14
14:28	-4.0°	243.7°	0.14
14:29	-4.2°	243.9°	0.14
14:30	-4.3°	244.0°	0.14
14:31	-4.4°	244.2°	0.14
14:32	-4.6°	244.4°	0.14
14:33	-4.7°	244.6°	0.14
14:34	-4.9°	244.7°	0.14
14:35	-5.0°	244.9°	0.14
14:36	-5.2°	245.1°	0.14
14:37	-5.3°	245.3°	0.14
14:38	-5.4°	245.5°	0.14
14:39	-5.6°	245.6°	0.14
14:40	-5.7°	245.8°	0.14
14:41	-5.9°	246.0°	0.14
14:42	-6.0°	246.2°	0.14
14:43	-6.2°	246.3°	0.14
14:44	-6.3°	246.5°	0.14
14:45	-6.5°	246.7°	0.14
14:46	-6.6°	246.9°	0.14
14:47	-6.8°	247.0°	0.14
14:48	-6.9°	247.2°	0.14
14:49	-7.0°	247.4°	0.14
14:50	-7.2°	247.6°	0.14
14:51	-7.3°	247.7°	0.14
14:52	-7.5°	247.9°	0.14
14:53	-7.6°	248.1°	0.14
14:54	-7.8°	248.3°	0.14
14:55	-7.9°	248.4°	0.14
14:56	-8.1°	248.6°	0.14
14:57	-8.2°	248.8°	0.14
14:58	-8.4°	249.0°	0.14
14:59	-8.5°	249.1°	0.14
15:00	-8.7°	249.3°	0.14
15:01	-8.8°	249.5°	0.14
15:02	-9.0°	249.7°	0.14
15:03	-9.1°	249.8°	0.14
15:04	-9.3°	250.0°	0.14
15:05	-9.4°	250.2°	0.14
15:06	-9.6°	250.4°	0.14
15:07	-9.7°	250.5°	0.14
15:08	-9.9°	250.7°	0.13
15:09	-10.0°	250.9°	0.13
15:10	-10.2°	251.1°	0.13
15:11	-10.3°	251.2°	0.13
15:12	-10.5°	251.4°	0.13
15:13	-10.6°	251.6°	0.13
15:14	-10.8°	251.8°	0.13
15:15	-10.9°	251.9°	0.13
15:16	-11.1°	252.1°	0.13
15:17	-11.2°	252.3°	0.13
15:18	-11.4°	252.4°	0.13
15:19	-11.5°	252.6°	0.13
15:20	-11.7°	252.8°	0.13
15:21	-11.8°	253.0°	0.13
15:22	-12.0°	253.1°	0.13
