Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-03-12
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
04:08	4.3°	144.5°	0.43
04:09	4.4°	144.6°	0.43
04:10	4.5°	144.8°	0.43
04:11	4.6°	145.0°	0.43
04:12	4.7°	145.2°	0.43
04:13	4.8°	145.4°	0.43
04:14	4.9°	145.6°	0.43
04:15	4.9°	145.8°	0.43
04:16	5.0°	146.0°	0.43
04:17	5.1°	146.2°	0.43
04:18	5.2°	146.4°	0.43
04:19	5.3°	146.6°	0.43
04:20	5.4°	146.8°	0.43
04:21	5.5°	147.0°	0.43
04:22	5.6°	147.2°	0.43
04:23	5.6°	147.3°	0.43
04:24	5.7°	147.5°	0.43
04:25	5.8°	147.7°	0.43
04:26	5.9°	147.9°	0.43
04:27	6.0°	148.1°	0.43
04:28	6.1°	148.3°	0.43
04:29	6.1°	148.5°	0.43
04:30	6.2°	148.7°	0.43
04:31	6.3°	148.9°	0.43
04:32	6.4°	149.1°	0.43
04:33	6.5°	149.3°	0.43
04:34	6.6°	149.5°	0.43
04:35	6.6°	149.7°	0.43
04:36	6.7°	149.9°	0.43
04:37	6.8°	150.1°	0.43
04:38	6.9°	150.3°	0.43
04:39	6.9°	150.5°	0.43
04:40	7.0°	150.7°	0.43
04:41	7.1°	150.9°	0.43
04:42	7.2°	151.1°	0.43
04:43	7.3°	151.3°	0.43
04:44	7.3°	151.5°	0.43
04:45	7.4°	151.7°	0.43
04:46	7.5°	151.9°	0.43
04:47	7.6°	152.1°	0.43
04:48	7.6°	152.3°	0.43
04:49	7.7°	152.5°	0.43
04:50	7.8°	152.7°	0.43
04:51	7.9°	152.9°	0.43
04:52	7.9°	153.1°	0.43
04:53	8.0°	153.3°	0.43
04:54	8.1°	153.5°	0.43
04:55	8.1°	153.7°	0.43
04:56	8.2°	153.9°	0.43
04:57	8.3°	154.1°	0.43
04:58	8.4°	154.3°	0.43
04:59	8.4°	154.5°	0.43
05:00	8.5°	154.7°	0.43
05:01	8.6°	154.9°	0.43
05:02	8.6°	155.1°	0.43
05:03	8.7°	155.3°	0.43
05:04	8.8°	155.5°	0.43
05:05	8.8°	155.7°	0.43
05:06	8.9°	155.9°	0.43
05:07	9.0°	156.2°	0.43
05:08	9.0°	156.4°	0.43
05:09	9.1°	156.6°	0.43
05:10	9.1°	156.8°	0.43
05:11	9.2°	157.0°	0.43
05:12	9.3°	157.2°	0.43
05:13	9.3°	157.4°	0.43
05:14	9.4°	157.6°	0.43
05:15	9.5°	157.8°	0.43
05:16	9.5°	158.0°	0.43
05:17	9.6°	158.2°	0.43
05:18	9.6°	158.4°	0.43
05:19	9.7°	158.6°	0.43
05:20	9.8°	158.8°	0.43
05:21	9.8°	159.0°	0.43
05:22	9.9°	159.2°	0.43
05:23	9.9°	159.5°	0.43
05:24	10.0°	159.7°	0.43
05:25	10.0°	159.9°	0.43
05:26	10.1°	160.1°	0.43
05:27	10.1°	160.3°	0.43
05:28	10.2°	160.5°	0.43
05:29	10.3°	160.7°	0.43
05:30	10.3°	160.9°	0.43
05:31	10.4°	161.1°	0.43
05:32	10.4°	161.3°	0.43
05:33	10.5°	161.5°	0.43
05:34	10.5°	161.8°	0.43
05:35	10.6°	162.0°	0.43
05:36	10.6°	162.2°	0.43
05:37	10.7°	162.4°	0.43
05:38	10.7°	162.6°	0.43
05:39	10.8°	162.8°	0.43
05:40	10.8°	163.0°	0.43
05:41	10.9°	163.2°	0.43
05:42	10.9°	163.4°	0.43
05:43	10.9°	163.7°	0.43
05:44	11.0°	163.9°	0.43
05:45	11.0°	164.1°	0.43
05:46	11.1°	164.3°	0.43
05:47	11.1°	164.5°	0.43
05:48	11.2°	164.7°	0.43
05:49	11.2°	164.9°	0.43
05:50	11.2°	165.1°	0.43
05:51	11.3°	165.4°	0.43
05:52	11.3°	165.6°	0.43
05:53	11.4°	165.8°	0.43
05:54	11.4°	166.0°	0.43
05:55	11.4°	166.2°	0.43
05:56	11.5°	166.4°	0.43
05:57	11.5°	166.6°	0.43
05:58	11.6°	166.9°	0.43
05:59	11.6°	167.1°	0.43
06:00	11.6°	167.3°	0.42
06:01	11.7°	167.5°	0.42
06:02	11.7°	167.7°	0.42
06:03	11.7°	167.9°	0.42
06:04	11.8°	168.1°	0.42
06:05	11.8°	168.4°	0.42
06:06	11.8°	168.6°	0.42
06:07	11.9°	168.8°	0.42
06:08	11.9°	169.0°	0.42
06:09	11.9°	169.2°	0.42
06:10	12.0°	169.4°	0.42
06:11	12.0°	169.6°	0.42
06:12	12.0°	169.9°	0.42
06:13	12.0°	170.1°	0.42
06:14	12.1°	170.3°	0.42
06:15	12.1°	170.5°	0.42
06:16	12.1°	170.7°	0.42
06:17	12.2°	170.9°	0.42
06:18	12.2°	171.2°	0.42
06:19	12.2°	171.4°	0.42
06:20	12.2°	171.6°	0.42
06:21	12.3°	171.8°	0.42
06:22	12.3°	172.0°	0.42
06:23	12.3°	172.2°	0.42
06:24	12.3°	172.5°	0.42
06:25	12.3°	172.7°	0.42
06:26	12.4°	172.9°	0.42
06:27	12.4°	173.1°	0.42
06:28	12.4°	173.3°	0.42
06:29	12.4°	173.5°	0.42
06:30	12.4°	173.8°	0.42
06:31	12.5°	174.0°	0.42
06:32	12.5°	174.2°	0.42
06:33	12.5°	174.4°	0.42
06:34	12.5°	174.6°	0.42
06:35	12.5°	174.9°	0.42
06:36	12.5°	175.1°	0.42
06:37	12.5°	175.3°	0.42
06:38	12.6°	175.5°	0.42
06:39	12.6°	175.7°	0.42
06:40	12.6°	175.9°	0.42
06:41	12.6°	176.2°	0.42
06:42	12.6°	176.4°	0.42
06:43	12.6°	176.6°	0.42
06:44	12.6°	176.8°	0.42
06:45	12.6°	177.0°	0.42
06:46	12.6°	177.3°	0.42
06:47	12.7°	177.5°	0.42
06:48	12.7°	177.7°	0.42
06:49	12.7°	177.9°	0.42
06:50	12.7°	178.1°	0.42
06:51	12.7°	178.3°	0.42
06:52	12.7°	178.6°	0.42
06:53	12.7°	178.8°	0.42
06:54	12.7°	179.0°	0.42
06:55	12.7°	179.2°	0.42
06:56	12.7°	179.4°	0.42
06:57	12.7°	179.7°	0.42
06:58	12.7°	179.9°	0.42
06:59	12.7°	180.1°	0.42
07:00	12.7°	180.3°	0.42
07:01	12.7°	180.5°	0.42
07:02	12.7°	180.7°	0.42
07:03	12.7°	181.0°	0.42
07:04	12.7°	181.2°	0.42
07:05	12.7°	181.4°	0.42
07:06	12.7°	181.6°	0.42
07:07	12.7°	181.8°	0.42
07:08	12.7°	182.1°	0.42
07:09	12.7°	182.3°	0.42
07:10	12.7°	182.5°	0.42
07:11	12.7°	182.7°	0.42
07:12	12.6°	182.9°	0.42
07:13	12.6°	183.1°	0.42
07:14	12.6°	183.4°	0.42
07:15	12.6°	183.6°	0.42
07:16	12.6°	183.8°	0.42
07:17	12.6°	184.0°	0.42
07:18	12.6°	184.2°	0.42
07:19	12.6°	184.5°	0.42
07:20	12.6°	184.7°	0.42
07:21	12.5°	184.9°	0.42
07:22	12.5°	185.1°	0.42
07:23	12.5°	185.3°	0.42
07:24	12.5°	185.5°	0.42
07:25	12.5°	185.8°	0.42
07:26	12.5°	186.0°	0.42
07:27	12.5°	186.2°	0.42
07:28	12.4°	186.4°	0.42
07:29	12.4°	186.6°	0.42
07:30	12.4°	186.9°	0.42
07:31	12.4°	187.1°	0.42
07:32	12.4°	187.3°	0.42
07:33	12.3°	187.5°	0.42
07:34	12.3°	187.7°	0.42
07:35	12.3°	187.9°	0.42
07:36	12.3°	188.2°	0.42
07:37	12.3°	188.4°	0.42
07:38	12.2°	188.6°	0.42
07:39	12.2°	188.8°	0.42
07:40	12.2°	189.0°	0.42
07:41	12.2°	189.2°	0.42
07:42	12.1°	189.5°	0.42
07:43	12.1°	189.7°	0.42
07:44	12.1°	189.9°	0.42
07:45	12.1°	190.1°	0.42
07:46	12.0°	190.3°	0.42
07:47	12.0°	190.5°	0.42
07:48	12.0°	190.7°	0.42
07:49	11.9°	191.0°	0.42
07:50	11.9°	191.2°	0.42
07:51	11.9°	191.4°	0.42
07:52	11.8°	191.6°	0.42
07:53	11.8°	191.8°	0.42
07:54	11.8°	192.0°	0.42
07:55	11.7°	192.3°	0.42
07:56	11.7°	192.5°	0.42
07:57	11.7°	192.7°	0.42
07:58	11.6°	192.9°	0.42
07:59	11.6°	193.1°	0.42
08:00	11.6°	193.3°	0.42
08:01	11.5°	193.5°	0.42
08:02	11.5°	193.8°	0.42
08:03	11.5°	194.0°	0.42
08:04	11.4°	194.2°	0.42
08:05	11.4°	194.4°	0.42
08:06	11.3°	194.6°	0.42
08:07	11.3°	194.8°	0.42
08:08	11.3°	195.0°	0.42
08:09	11.2°	195.3°	0.42
08:10	11.2°	195.5°	0.42
08:11	11.1°	195.7°	0.42
08:12	11.1°	195.9°	0.42
08:13	11.0°	196.1°	0.42
08:14	11.0°	196.3°	0.42
08:15	11.0°	196.5°	0.42
08:16	10.9°	196.7°	0.42
08:17	10.9°	197.0°	0.42
08:18	10.8°	197.2°	0.42
08:19	10.8°	197.4°	0.42
08:20	10.7°	197.6°	0.42
08:21	10.7°	197.8°	0.42
08:22	10.6°	198.0°	0.42
08:23	10.6°	198.2°	0.42
08:24	10.5°	198.4°	0.42
08:25	10.5°	198.6°	0.42
08:26	10.4°	198.8°	0.42
08:27	10.4°	199.1°	0.42
08:28	10.3°	199.3°	0.42
08:29	10.3°	199.5°	0.42
08:30	10.2°	199.7°	0.42
08:31	10.2°	199.9°	0.42
08:32	10.1°	200.1°	0.42
08:33	10.1°	200.3°	0.41
08:34	10.0°	200.5°	0.41
08:35	9.9°	200.7°	0.41
08:36	9.9°	200.9°	0.41
08:37	9.8°	201.1°	0.41
08:38	9.8°	201.4°	0.41
08:39	9.7°	201.6°	0.41
08:40	9.7°	201.8°	0.41
08:41	9.6°	202.0°	0.41
08:42	9.5°	202.2°	0.41
08:43	9.5°	202.4°	0.41
08:44	9.4°	202.6°	0.41
08:45	9.4°	202.8°	0.41
08:46	9.3°	203.0°	0.41
08:47	9.2°	203.2°	0.41
08:48	9.2°	203.4°	0.41
08:49	9.1°	203.6°	0.41
08:50	9.0°	203.8°	0.41
08:51	9.0°	204.0°	0.41
08:52	8.9°	204.2°	0.41
08:53	8.8°	204.5°	0.41
08:54	8.8°	204.7°	0.41
08:55	8.7°	204.9°	0.41
08:56	8.6°	205.1°	0.41
08:57	8.6°	205.3°	0.41
08:58	8.5°	205.5°	0.41
08:59	8.4°	205.7°	0.41
09:00	8.4°	205.9°	0.41
09:01	8.3°	206.1°	0.41
09:02	8.2°	206.3°	0.41
09:03	8.2°	206.5°	0.41
09:04	8.1°	206.7°	0.41
09:05	8.0°	206.9°	0.41
09:06	7.9°	207.1°	0.41
09:07	7.9°	207.3°	0.41
09:08	7.8°	207.5°	0.41
09:09	7.7°	207.7°	0.41
09:10	7.7°	207.9°	0.41
09:11	7.6°	208.1°	0.41
09:12	7.5°	208.3°	0.41
09:13	7.4°	208.5°	0.41
09:14	7.4°	208.7°	0.41
09:15	7.3°	208.9°	0.41
09:16	7.2°	209.1°	0.41
09:17	7.1°	209.3°	0.41
09:18	7.0°	209.5°	0.41
09:19	7.0°	209.7°	0.41
09:20	6.9°	209.9°	0.41
09:21	6.8°	210.1°	0.41
09:22	6.7°	210.3°	0.41
09:23	6.7°	210.5°	0.41
09:24	6.6°	210.7°	0.41
09:25	6.5°	210.9°	0.41
09:26	6.4°	211.1°	0.41
09:27	6.3°	211.3°	0.41
09:28	6.2°	211.5°	0.41
09:29	6.2°	211.7°	0.41
09:30	6.1°	211.9°	0.41
09:31	6.0°	212.1°	0.41
09:32	5.9°	212.3°	0.41
09:33	5.8°	212.5°	0.41
09:34	5.7°	212.7°	0.41
09:35	5.7°	212.9°	0.41
09:36	5.6°	213.1°	0.41
09:37	5.5°	213.2°	0.41
09:38	5.4°	213.4°	0.41
09:39	5.3°	213.6°	0.41
09:40	5.2°	213.8°	0.41
09:41	5.1°	214.0°	0.41
09:42	5.1°	214.2°	0.41
09:43	5.0°	214.4°	0.41
09:44	4.9°	214.6°	0.41
09:45	4.8°	214.8°	0.41
09:46	4.7°	215.0°	0.41
09:47	4.6°	215.2°	0.41
09:48	4.5°	215.4°	0.41
09:49	4.4°	215.6°	0.41
09:50	4.3°	215.8°	0.41
09:51	4.2°	215.9°	0.41
09:52	4.2°	216.1°	0.41
09:53	4.1°	216.3°	0.41
09:54	4.0°	216.5°	0.41
09:55	3.9°	216.7°	0.41
09:56	3.8°	216.9°	0.41
09:57	3.7°	217.1°	0.41
09:58	3.6°	217.3°	0.41
09:59	3.5°	217.5°	0.41
10:00	3.4°	217.7°	0.41
10:01	3.3°	217.8°	0.41
10:02	3.2°	218.0°	0.41
10:03	3.1°	218.2°	0.41
10:04	3.0°	218.4°	0.41
10:05	2.9°	218.6°	0.41
10:06	2.8°	218.8°	0.41
10:07	2.8°	219.0°	0.41
10:08	2.7°	219.2°	0.41
10:09	2.6°	219.4°	0.41
10:10	2.5°	219.5°	0.41
10:11	2.4°	219.7°	0.41
10:12	2.3°	219.9°	0.41
10:13	2.2°	220.1°	0.41
10:14	2.1°	220.3°	0.41
10:15	2.0°	220.5°	0.41
10:16	1.9°	220.7°	0.41
10:17	1.8°	220.8°	0.41
10:18	1.7°	221.0°	0.41
10:19	1.6°	221.2°	0.41
10:20	1.5°	221.4°	0.41
10:21	1.4°	221.6°	0.41
10:22	1.3°	221.8°	0.41
10:23	1.2°	221.9°	0.41
10:24	1.1°	222.1°	0.41
10:25	1.0°	222.3°	0.41
10:26	0.9°	222.5°	0.41
10:27	0.8°	222.7°	0.41
10:28	0.7°	222.9°	0.41
10:29	0.6°	223.0°	0.41
10:30	0.5°	223.2°	0.41
10:31	0.5°	223.4°	0.41
10:32	0.4°	223.6°	0.41
10:33	0.3°	223.8°	0.41
10:34	0.2°	224.0°	0.41
10:35	0.1°	224.1°	0.41
10:36	-0.0°	224.3°	0.41
10:37	-0.1°	224.5°	0.41
10:38	-0.8°	224.7°	0.41
10:39	-0.9°	224.9°	0.41
10:40	-1.0°	225.0°	0.41
10:41	-1.2°	225.2°	0.41
10:42	-1.3°	225.4°	0.41
10:43	-1.4°	225.6°	0.41
10:44	-1.5°	225.8°	0.41
10:45	-1.6°	225.9°	0.41
10:46	-1.7°	226.1°	0.41
10:47	-1.8°	226.3°	0.41
10:48	-2.0°	226.5°	0.41
10:49	-2.1°	226.6°	0.41
10:50	-2.2°	226.8°	0.41
10:51	-2.3°	227.0°	0.41
10:52	-2.4°	227.2°	0.41
10:53	-2.5°	227.4°	0.41
10:54	-2.7°	227.5°	0.41
10:55	-2.8°	227.7°	0.41
10:56	-2.9°	227.9°	0.41
10:57	-3.0°	228.1°	0.41
10:58	-3.1°	228.2°	0.41
10:59	-3.3°	228.4°	0.41
11:00	-3.4°	228.6°	0.41
11:01	-3.5°	228.8°	0.41
11:02	-3.6°	228.9°	0.41
11:03	-3.7°	229.1°	0.41
11:04	-3.9°	229.3°	0.41
11:05	-4.0°	229.5°	0.41
11:06	-4.1°	229.6°	0.40
11:07	-4.2°	229.8°	0.40
11:08	-4.3°	230.0°	0.40
11:09	-4.5°	230.2°	0.40
11:10	-4.6°	230.3°	0.40
11:11	-4.7°	230.5°	0.40
11:12	-4.8°	230.7°	0.40
11:13	-5.0°	230.9°	0.40
11:14	-5.1°	231.0°	0.40
11:15	-5.2°	231.2°	0.40
11:16	-5.3°	231.4°	0.40
11:17	-5.5°	231.5°	0.40
11:18	-5.6°	231.7°	0.40
11:19	-5.7°	231.9°	0.40
11:20	-5.8°	232.1°	0.40
11:21	-6.0°	232.2°	0.40
11:22	-6.1°	232.4°	0.40
11:23	-6.2°	232.6°	0.40
11:24	-6.3°	232.7°	0.40
11:25	-6.5°	232.9°	0.40
11:26	-6.6°	233.1°	0.40
11:27	-6.7°	233.3°	0.40
11:28	-6.9°	233.4°	0.40
11:29	-7.0°	233.6°	0.40
11:30	-7.1°	233.8°	0.40
11:31	-7.2°	233.9°	0.40
11:32	-7.4°	234.1°	0.40
11:33	-7.5°	234.3°	0.40
11:34	-7.6°	234.4°	0.40
11:35	-7.8°	234.6°	0.40
11:36	-7.9°	234.8°	0.40
11:37	-8.0°	234.9°	0.40
11:38	-8.2°	235.1°	0.40
11:39	-8.3°	235.3°	0.40
11:40	-8.4°	235.5°	0.40
11:41	-8.6°	235.6°	0.40
11:42	-8.7°	235.8°	0.40
11:43	-8.8°	236.0°	0.40
11:44	-9.0°	236.1°	0.40
11:45	-9.1°	236.3°	0.40
11:46	-9.2°	236.5°	0.40
11:47	-9.4°	236.6°	0.40
11:48	-9.5°	236.8°	0.40
11:49	-9.6°	237.0°	0.40
11:50	-9.8°	237.1°	0.40
11:51	-9.9°	237.3°	0.40
11:52	-10.0°	237.5°	0.40
11:53	-10.2°	237.6°	0.40
11:54	-10.3°	237.8°	0.40
11:55	-10.4°	238.0°	0.40
11:56	-10.6°	238.1°	0.40
11:57	-10.7°	238.3°	0.40
11:58	-10.8°	238.5°	0.40
11:59	-11.0°	238.6°	0.40
12:00	-11.1°	238.8°	0.40
12:01	-11.2°	238.9°	0.40
12:02	-11.4°	239.1°	0.40
12:03	-11.5°	239.3°	0.40
12:04	-11.7°	239.4°	0.40
12:05	-11.8°	239.6°	0.40
12:06	-11.9°	239.8°	0.40
