Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-03
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
00:56	28.4°	181.5°	0.99
00:57	28.4°	181.7°	0.99
00:58	28.4°	182.0°	0.99
00:59	28.4°	182.3°	0.99
01:00	28.4°	182.5°	0.99
01:01	28.4°	182.8°	0.99
01:02	28.4°	183.1°	0.99
01:03	28.4°	183.4°	0.99
01:04	28.4°	183.6°	0.99
01:05	28.3°	183.9°	0.99
01:06	28.3°	184.2°	0.99
01:07	28.3°	184.4°	0.99
01:08	28.3°	184.7°	0.99
01:09	28.3°	185.0°	0.99
01:10	28.3°	185.2°	0.99
01:11	28.2°	185.5°	0.99
01:12	28.2°	185.8°	0.99
01:13	28.2°	186.1°	0.99
01:14	28.2°	186.3°	0.99
01:15	28.2°	186.6°	0.99
01:16	28.1°	186.9°	0.99
01:17	28.1°	187.1°	0.99
01:18	28.1°	187.4°	0.99
01:19	28.1°	187.7°	0.99
01:20	28.0°	187.9°	0.99
01:21	28.0°	188.2°	0.99
01:22	28.0°	188.5°	0.99
01:23	27.9°	188.7°	0.99
01:24	27.9°	189.0°	0.99
01:25	27.9°	189.3°	0.99
01:26	27.9°	189.6°	0.99
01:27	27.8°	189.8°	0.99
01:28	27.8°	190.1°	0.99
01:29	27.8°	190.4°	0.99
01:30	27.7°	190.6°	0.99
01:31	27.7°	190.9°	0.99
01:32	27.7°	191.2°	0.99
01:33	27.6°	191.4°	0.99
01:34	27.6°	191.7°	0.99
01:35	27.6°	192.0°	0.99
01:36	27.5°	192.2°	0.99
01:37	27.5°	192.5°	0.99
01:38	27.4°	192.7°	0.99
01:39	27.4°	193.0°	0.99
01:40	27.4°	193.3°	0.99
01:41	27.3°	193.5°	0.99
01:42	27.3°	193.8°	0.99
01:43	27.2°	194.1°	0.99
01:44	27.2°	194.3°	0.99
01:45	27.1°	194.6°	0.99
01:46	27.1°	194.9°	0.99
01:47	27.1°	195.1°	0.99
01:48	27.0°	195.4°	0.99
01:49	27.0°	195.6°	0.99
01:50	26.9°	195.9°	0.99
01:51	26.9°	196.2°	0.99
01:52	26.8°	196.4°	0.99
01:53	26.8°	196.7°	0.99
01:54	26.7°	197.0°	0.99
01:55	26.7°	197.2°	0.99
01:56	26.6°	197.5°	0.99
01:57	26.6°	197.7°	0.99
01:58	26.5°	198.0°	0.99
01:59	26.4°	198.3°	0.99
02:00	26.4°	198.5°	0.99
02:01	26.3°	198.8°	0.99
02:02	26.3°	199.0°	0.99
02:03	26.2°	199.3°	0.99
02:04	26.2°	199.5°	0.99
02:05	26.1°	199.8°	0.99
02:06	26.0°	200.1°	0.99
02:07	26.0°	200.3°	0.99
02:08	25.9°	200.6°	0.99
02:09	25.9°	200.8°	0.99
02:10	25.8°	201.1°	0.99
02:11	25.7°	201.3°	0.99
02:12	25.7°	201.6°	0.99
02:13	25.6°	201.8°	0.99
02:14	25.5°	202.1°	0.99
02:15	25.5°	202.4°	0.99
02:16	25.4°	202.6°	0.99
02:17	25.4°	202.9°	0.99
02:18	25.3°	203.1°	0.99
02:19	25.2°	203.4°	0.99
02:20	25.1°	203.6°	0.99
02:21	25.1°	203.9°	0.99
02:22	25.0°	204.1°	0.99
02:23	24.9°	204.4°	0.99
02:24	24.9°	204.6°	0.99
02:25	24.8°	204.9°	0.99
02:26	24.7°	205.1°	0.99
02:27	24.7°	205.4°	0.99
02:28	24.6°	205.6°	0.99
02:29	24.5°	205.9°	0.99
02:30	24.4°	206.1°	0.99
02:31	24.4°	206.4°	0.99
02:32	24.3°	206.6°	0.99
02:33	24.2°	206.9°	0.99
02:34	24.1°	207.1°	0.99
02:35	24.0°	207.4°	0.99
02:36	24.0°	207.6°	0.99
02:37	23.9°	207.8°	0.99
02:38	23.8°	208.1°	0.99
02:39	23.7°	208.3°	0.99
02:40	23.6°	208.6°	0.99
02:41	23.6°	208.8°	0.99
02:42	23.5°	209.1°	0.99
02:43	23.4°	209.3°	0.99
02:44	23.3°	209.6°	0.99
02:45	23.2°	209.8°	0.99
02:46	23.1°	210.0°	0.99
02:47	23.1°	210.3°	0.99
02:48	23.0°	210.5°	0.99
02:49	22.9°	210.8°	0.99
02:50	22.8°	211.0°	0.99
02:51	22.7°	211.2°	0.99
02:52	22.6°	211.5°	0.99
02:53	22.5°	211.7°	0.99
02:54	22.5°	212.0°	0.99
02:55	22.4°	212.2°	0.99
02:56	22.3°	212.4°	0.99
02:57	22.2°	212.7°	0.99
02:58	22.1°	212.9°	0.99
02:59	22.0°	213.1°	0.99
03:00	21.9°	213.4°	0.99
03:01	21.8°	213.6°	0.99
03:02	21.7°	213.9°	0.99
03:03	21.6°	214.1°	0.99
03:04	21.5°	214.3°	0.99
03:05	21.4°	214.6°	0.99
03:06	21.3°	214.8°	0.99
03:07	21.2°	215.0°	0.99
03:08	21.1°	215.3°	0.99
03:09	21.0°	215.5°	0.99
03:10	20.9°	215.7°	0.99
03:11	20.8°	216.0°	0.99
03:12	20.8°	216.2°	0.99
03:13	20.7°	216.4°	0.99
03:14	20.6°	216.6°	0.99
03:15	20.5°	216.9°	0.99
03:16	20.3°	217.1°	0.99
03:17	20.2°	217.3°	0.99
03:18	20.1°	217.6°	0.99
03:19	20.0°	217.8°	0.99
03:20	19.9°	218.0°	0.99
03:21	19.8°	218.2°	0.99
03:22	19.7°	218.5°	0.99
03:23	19.6°	218.7°	0.99
03:24	19.5°	218.9°	0.99
03:25	19.4°	219.1°	0.99
03:26	19.3°	219.4°	0.99
03:27	19.2°	219.6°	0.99
03:28	19.1°	219.8°	0.99
03:29	19.0°	220.0°	0.99
03:30	18.9°	220.3°	0.99
03:31	18.8°	220.5°	0.99
03:32	18.7°	220.7°	0.99
03:33	18.6°	220.9°	0.99
03:34	18.4°	221.2°	0.99
03:35	18.3°	221.4°	0.99
03:36	18.2°	221.6°	0.99
03:37	18.1°	221.8°	0.99
03:38	18.0°	222.0°	0.99
03:39	17.9°	222.3°	0.99
03:40	17.8°	222.5°	0.99
03:41	17.7°	222.7°	0.99
03:42	17.6°	222.9°	0.99
03:43	17.4°	223.1°	0.99
03:44	17.3°	223.4°	0.99
03:45	17.2°	223.6°	0.99
03:46	17.1°	223.8°	0.99
03:47	17.0°	224.0°	0.99
03:48	16.9°	224.2°	0.99
03:49	16.7°	224.4°	0.99
03:50	16.6°	224.7°	0.99
03:51	16.5°	224.9°	0.99
03:52	16.4°	225.1°	0.99
03:53	16.3°	225.3°	0.99
03:54	16.2°	225.5°	0.99
03:55	16.0°	225.7°	0.99
03:56	15.9°	225.9°	0.99
03:57	15.8°	226.2°	0.99
03:58	15.7°	226.4°	0.99
03:59	15.6°	226.6°	0.99
04:00	15.4°	226.8°	0.99
04:01	15.3°	227.0°	0.99
04:02	15.2°	227.2°	0.99
04:03	15.1°	227.4°	0.99
04:04	14.9°	227.6°	0.99
04:05	14.8°	227.8°	0.99
04:06	14.7°	228.0°	0.99
04:07	14.6°	228.3°	0.99
04:08	14.5°	228.5°	0.99
04:09	14.3°	228.7°	0.99
04:10	14.2°	228.9°	0.99
04:11	14.1°	229.1°	0.99
04:12	14.0°	229.3°	0.99
04:13	13.8°	229.5°	0.99
04:14	13.7°	229.7°	0.99
04:15	13.6°	229.9°	0.99
04:16	13.4°	230.1°	0.99
04:17	13.3°	230.3°	0.99
04:18	13.2°	230.5°	0.99
04:19	13.1°	230.7°	0.99
04:20	12.9°	230.9°	0.99
04:21	12.8°	231.1°	0.99
04:22	12.7°	231.3°	0.99
04:23	12.6°	231.5°	0.99
04:24	12.4°	231.7°	0.99
04:25	12.3°	232.0°	0.99
04:26	12.2°	232.2°	0.99
04:27	12.0°	232.4°	0.99
04:28	11.9°	232.6°	0.99
04:29	11.8°	232.8°	0.99
04:30	11.6°	233.0°	0.99
04:31	11.5°	233.2°	0.99
04:32	11.4°	233.4°	0.99
04:33	11.2°	233.6°	0.99
04:34	11.1°	233.8°	0.99
04:35	11.0°	234.0°	0.99
04:36	10.8°	234.2°	0.99
04:37	10.7°	234.4°	0.99
04:38	10.6°	234.5°	0.99
04:39	10.4°	234.7°	0.99
04:40	10.3°	234.9°	0.99
04:41	10.2°	235.1°	0.99
04:42	10.0°	235.3°	0.99
04:43	9.9°	235.5°	0.99
04:44	9.8°	235.7°	0.99
04:45	9.6°	235.9°	0.99
04:46	9.5°	236.1°	0.99
04:47	9.4°	236.3°	0.99
04:48	9.2°	236.5°	0.99
04:49	9.1°	236.7°	0.99
04:50	8.9°	236.9°	0.99
04:51	8.8°	237.1°	0.99
04:52	8.7°	237.3°	0.99
04:53	8.5°	237.5°	0.99
04:54	8.4°	237.7°	0.99
04:55	8.2°	237.9°	0.99
04:56	8.1°	238.1°	0.99
04:57	8.0°	238.2°	0.99
04:58	7.8°	238.4°	0.99
04:59	7.7°	238.6°	0.99
05:00	7.6°	238.8°	0.99
05:01	7.4°	239.0°	0.99
05:02	7.3°	239.2°	0.99
05:03	7.1°	239.4°	0.99
05:04	7.0°	239.6°	0.99
05:05	6.9°	239.8°	0.99
05:06	6.7°	240.0°	0.99
05:07	6.6°	240.2°	0.99
05:08	6.4°	240.3°	0.99
05:09	6.3°	240.5°	0.99
05:10	6.1°	240.7°	0.99
05:11	6.0°	240.9°	0.99
05:12	5.9°	241.1°	0.99
05:13	5.7°	241.3°	0.99
05:14	5.6°	241.5°	0.99
05:15	5.4°	241.7°	0.99
05:16	5.3°	241.8°	0.99
05:17	5.2°	242.0°	0.99
05:18	5.0°	242.2°	0.99
05:19	4.9°	242.4°	0.99
05:20	4.7°	242.6°	0.99
05:21	4.6°	242.8°	0.99
05:22	4.4°	243.0°	0.99
05:23	4.3°	243.1°	0.99
05:24	4.2°	243.3°	0.99
05:25	4.0°	243.5°	0.99
05:26	3.9°	243.7°	0.99
05:27	3.7°	243.9°	0.99
05:28	3.6°	244.1°	0.99
05:29	3.4°	244.2°	0.99
05:30	3.3°	244.4°	0.99
05:31	3.2°	244.6°	0.99
05:32	3.0°	244.8°	0.99
05:33	2.9°	245.0°	0.99
05:34	2.7°	245.2°	0.99
05:35	2.6°	245.3°	0.99
05:36	2.4°	245.5°	0.99
05:37	2.3°	245.7°	0.99
05:38	2.2°	245.9°	0.99
05:39	2.0°	246.1°	0.99
05:40	1.9°	246.3°	0.99
05:41	1.7°	246.4°	0.99
05:42	1.6°	246.6°	0.99
05:43	1.5°	246.8°	0.99
05:44	1.3°	247.0°	0.99
05:45	1.2°	247.2°	0.99
05:46	1.1°	247.3°	0.99
05:47	0.9°	247.5°	0.99
05:48	0.8°	247.7°	0.99
05:49	0.7°	247.9°	0.99
05:50	0.5°	248.1°	0.99
05:51	0.4°	248.2°	0.99
05:52	0.3°	248.4°	0.99
05:53	0.1°	248.6°	0.99
05:54	0.0°	248.8°	0.99
05:55	-0.1°	249.0°	0.99
05:56	-0.9°	249.1°	0.99
05:57	-1.0°	249.3°	0.99
05:58	-1.2°	249.5°	0.99
05:59	-1.3°	249.7°	0.99
06:00	-1.5°	249.8°	0.99
06:01	-1.6°	250.0°	0.99
06:02	-1.8°	250.2°	0.99
06:03	-2.0°	250.4°	0.99
06:04	-2.1°	250.6°	0.99
06:05	-2.3°	250.7°	0.99
06:06	-2.4°	250.9°	0.99
06:07	-2.6°	251.1°	0.99
06:08	-2.7°	251.3°	0.99
06:09	-2.9°	251.4°	0.99
06:10	-3.0°	251.6°	0.99
06:11	-3.2°	251.8°	0.99
06:12	-3.4°	252.0°	0.99
06:13	-3.5°	252.1°	0.99
06:14	-3.7°	252.3°	0.99
06:15	-3.8°	252.5°	0.99
06:16	-4.0°	252.7°	0.99
06:17	-4.1°	252.9°	0.99
06:18	-4.3°	253.0°	0.99
06:19	-4.5°	253.2°	0.99
06:20	-4.6°	253.4°	0.99
06:21	-4.8°	253.6°	0.99
06:22	-4.9°	253.7°	0.99
06:23	-5.1°	253.9°	0.99
06:24	-5.2°	254.1°	0.99
06:25	-5.4°	254.3°	0.99
06:26	-5.6°	254.4°	0.99
06:27	-5.7°	254.6°	0.99
06:28	-5.9°	254.8°	0.99
06:29	-6.0°	255.0°	0.99
06:30	-6.2°	255.1°	0.99
06:31	-6.4°	255.3°	0.99
06:32	-6.5°	255.5°	0.99
06:33	-6.7°	255.7°	0.99
06:34	-6.8°	255.8°	0.99
06:35	-7.0°	256.0°	0.99
06:36	-7.1°	256.2°	0.99
06:37	-7.3°	256.3°	0.99
06:38	-7.5°	256.5°	0.99
06:39	-7.6°	256.7°	0.99
06:40	-7.8°	256.9°	0.99
06:41	-7.9°	257.0°	0.99
06:42	-8.1°	257.2°	0.99
06:43	-8.3°	257.4°	0.99
06:44	-8.4°	257.6°	0.99
06:45	-8.6°	257.7°	0.99
06:46	-8.7°	257.9°	0.99
06:47	-8.9°	258.1°	0.99
06:48	-9.1°	258.3°	0.99
06:49	-9.2°	258.4°	0.99
06:50	-9.4°	258.6°	0.99
06:51	-9.6°	258.8°	0.99
06:52	-9.7°	259.0°	0.99
06:53	-9.9°	259.1°	0.99
06:54	-10.0°	259.3°	0.99
06:55	-10.2°	259.5°	0.99
06:56	-10.4°	259.6°	0.99
06:57	-10.5°	259.8°	0.99
06:58	-10.7°	260.0°	0.99
06:59	-10.8°	260.2°	0.99
07:00	-11.0°	260.3°	0.99
07:01	-11.2°	260.5°	0.99
07:02	-11.3°	260.7°	0.99
07:03	-11.5°	260.9°	0.99
07:04	-11.7°	261.0°	0.99
07:05	-11.8°	261.2°	0.99
07:06	-12.0°	261.4°	0.99
Object has dropped more than 12 degrees below the horizon			
19:31	-12.0°	102.5°	0.97
19:32	-11.8°	102.7°	0.97
19:33	-11.7°	102.9°	0.97
19:34	-11.5°	103.1°	0.97
19:35	-11.3°	103.2°	0.97
19:36	-11.2°	103.4°	0.97
19:37	-11.0°	103.6°	0.97
19:38	-10.9°	103.8°	0.97
19:39	-10.7°	103.9°	0.97
19:40	-10.6°	104.1°	0.97
19:41	-10.4°	104.3°	0.97
19:42	-10.3°	104.5°	0.97
19:43	-10.1°	104.6°	0.97
19:44	-10.0°	104.8°	0.97
19:45	-9.8°	105.0°	0.97
19:46	-9.7°	105.2°	0.97
19:47	-9.5°	105.3°	0.97
19:48	-9.4°	105.5°	0.97
19:49	-9.2°	105.7°	0.97
19:50	-9.0°	105.9°	0.97
19:51	-8.9°	106.1°	0.97
19:52	-8.7°	106.2°	0.97
19:53	-8.6°	106.4°	0.97
19:54	-8.4°	106.6°	0.97
19:55	-8.3°	106.8°	0.97
19:56	-8.1°	106.9°	0.97
19:57	-8.0°	107.1°	0.97
19:58	-7.8°	107.3°	0.97
19:59	-7.7°	107.5°	0.97
20:00	-7.5°	107.6°	0.97
20:01	-7.4°	107.8°	0.97
20:02	-7.2°	108.0°	0.97
20:03	-7.1°	108.2°	0.97
20:04	-6.9°	108.4°	0.97
20:05	-6.8°	108.5°	0.97
20:06	-6.6°	108.7°	0.97
20:07	-6.5°	108.9°	0.97
20:08	-6.3°	109.1°	0.97
20:09	-6.2°	109.2°	0.97
20:10	-6.0°	109.4°	0.97
20:11	-5.9°	109.6°	0.97
20:12	-5.7°	109.8°	0.97
20:13	-5.6°	110.0°	0.97
20:14	-5.4°	110.1°	0.97
20:15	-5.3°	110.3°	0.97
20:16	-5.1°	110.5°	0.97
20:17	-5.0°	110.7°	0.97
20:18	-4.8°	110.8°	0.97
20:19	-4.7°	111.0°	0.97
20:20	-4.5°	111.2°	0.97
20:21	-4.4°	111.4°	0.97
20:22	-4.2°	111.6°	0.97
20:23	-4.1°	111.7°	0.97
20:24	-3.9°	111.9°	0.97
20:25	-3.8°	112.1°	0.97
20:26	-3.6°	112.3°	0.97
20:27	-3.5°	112.5°	0.97
20:28	-3.4°	112.6°	0.97
20:29	-3.2°	112.8°	0.97
20:30	-3.1°	113.0°	0.97
20:31	-2.9°	113.2°	0.97
20:32	-2.8°	113.4°	0.97
20:33	-2.6°	113.5°	0.97
20:34	-2.5°	113.7°	0.97
20:35	-2.3°	113.9°	0.97
20:36	-2.2°	114.1°	0.97
20:37	-2.0°	114.3°	0.97
20:38	-1.9°	114.5°	0.97
20:39	-1.8°	114.6°	0.97
20:40	-1.6°	114.8°	0.97
20:41	-1.5°	115.0°	0.97
20:42	-1.3°	115.2°	0.97
20:43	-1.2°	115.4°	0.97
20:44	-1.0°	115.5°	0.97
20:45	-0.9°	115.7°	0.97
20:46	-0.7°	115.9°	0.97
20:47	-0.0°	116.1°	0.97
20:48	0.1°	116.3°	0.97
20:49	0.2°	116.5°	0.97
20:50	0.3°	116.6°	0.97
20:51	0.5°	116.8°	0.97
20:52	0.6°	117.0°	0.97
20:53	0.7°	117.2°	0.97
20:54	0.8°	117.4°	0.97
20:55	0.9°	117.6°	0.97
20:56	1.1°	117.8°	0.97
20:57	1.2°	117.9°	0.97
20:58	1.3°	118.1°	0.97
20:59	1.4°	118.3°	0.97
21:00	1.6°	118.5°	0.97
21:01	1.7°	118.7°	0.97
21:02	1.8°	118.9°	0.97
21:03	2.0°	119.1°	0.97
21:04	2.1°	119.2°	0.97
21:05	2.2°	119.4°	0.97
21:06	2.3°	119.6°	0.97
21:07	2.5°	119.8°	0.97
21:08	2.6°	120.0°	0.97
21:09	2.7°	120.2°	0.97
21:10	2.9°	120.4°	0.97
21:11	3.0°	120.5°	0.97
21:12	3.1°	120.7°	0.97
21:13	3.3°	120.9°	0.97
21:14	3.4°	121.1°	0.97
21:15	3.5°	121.3°	0.97
21:16	3.6°	121.5°	0.97
21:17	3.8°	121.7°	0.97
21:18	3.9°	121.9°	0.97
21:19	4.0°	122.1°	0.97
21:20	4.2°	122.2°	0.97
21:21	4.3°	122.4°	0.97
21:22	4.4°	122.6°	0.97
21:23	4.5°	122.8°	0.97
21:24	4.7°	123.0°	0.97
21:25	4.8°	123.2°	0.97
21:26	4.9°	123.4°	0.97
21:27	5.1°	123.6°	0.97
21:28	5.2°	123.8°	0.97
21:29	5.3°	124.0°	0.97
21:30	5.5°	124.2°	0.97
21:31	5.6°	124.4°	0.97
21:32	5.7°	124.5°	0.97
21:33	5.8°	124.7°	0.97
21:34	6.0°	124.9°	0.97
21:35	6.1°	125.1°	0.97
21:36	6.2°	125.3°	0.97
21:37	6.3°	125.5°	0.97
21:38	6.5°	125.7°	0.97
21:39	6.6°	125.9°	0.97
21:40	6.7°	126.1°	0.97
21:41	6.9°	126.3°	0.97
21:42	7.0°	126.5°	0.97
21:43	7.1°	126.7°	0.97
21:44	7.2°	126.9°	0.97
21:45	7.4°	127.1°	0.97
21:46	7.5°	127.3°	0.97
21:47	7.6°	127.5°	0.97
21:48	7.7°	127.7°	0.97
21:49	7.8°	127.9°	0.97
21:50	8.0°	128.1°	0.97
21:51	8.1°	128.3°	0.97
21:52	8.2°	128.5°	0.97
21:53	8.3°	128.7°	0.97
21:54	8.5°	128.9°	0.97
21:55	8.6°	129.1°	0.97
21:56	8.7°	129.3°	0.97
21:57	8.8°	129.5°	0.97
21:58	8.9°	129.7°	0.97
21:59	9.1°	129.9°	0.97
22:00	9.2°	130.1°	0.97
22:01	9.3°	130.3°	0.97
22:02	9.4°	130.5°	0.97
22:03	9.5°	130.7°	0.97
22:04	9.7°	130.9°	0.97
22:05	9.8°	131.1°	0.97
22:06	9.9°	131.3°	0.97
22:07	10.0°	131.5°	0.97
22:08	10.1°	131.7°	0.97
22:09	10.3°	131.9°	0.97
22:10	10.4°	132.1°	0.97
22:11	10.5°	132.3°	0.97
22:12	10.6°	132.5°	0.97
22:13	10.7°	132.7°	0.97
22:14	10.8°	132.9°	0.97
22:15	11.0°	133.1°	0.97
22:16	11.1°	133.3°	0.97
22:17	11.2°	133.5°	0.97
22:18	11.3°	133.7°	0.97
22:19	11.4°	133.9°	0.97
22:20	11.5°	134.1°	0.97
22:21	11.6°	134.3°	0.97
22:22	11.7°	134.6°	0.97
22:23	11.9°	134.8°	0.97
22:24	12.0°	135.0°	0.97
22:25	12.1°	135.2°	0.97
22:26	12.2°	135.4°	0.97
22:27	12.3°	135.6°	0.97
22:28	12.4°	135.8°	0.97
22:29	12.5°	136.0°	0.97
22:30	12.6°	136.2°	0.97
22:31	12.7°	136.4°	0.97
22:32	12.8°	136.6°	0.97
22:33	13.0°	136.9°	0.97
22:34	13.1°	137.1°	0.97
22:35	13.2°	137.3°	0.97
22:36	13.3°	137.5°	0.97
22:37	13.4°	137.7°	0.97
22:38	13.5°	137.9°	0.97
22:39	13.6°	138.1°	0.97
22:40	13.7°	138.3°	0.97
22:41	13.8°	138.6°	0.97
22:42	13.9°	138.8°	0.97
22:43	14.0°	139.0°	0.97
22:44	14.1°	139.2°	0.97
22:45	14.2°	139.4°	0.97
22:46	14.3°	139.6°	0.97
22:47	14.4°	139.8°	0.97
22:48	14.5°	140.1°	0.97
22:49	14.6°	140.3°	0.97
22:50	14.7°	140.5°	0.97
22:51	14.8°	140.7°	0.97
22:52	14.9°	140.9°	0.97
22:53	15.0°	141.1°	0.97
22:54	15.1°	141.4°	0.97
22:55	15.2°	141.6°	0.97
22:56	15.3°	141.8°	0.97
22:57	15.4°	142.0°	0.97
22:58	15.5°	142.2°	0.97
22:59	15.6°	142.5°	0.97
23:00	15.7°	142.7°	0.97
23:01	15.8°	142.9°	0.97
23:02	15.9°	143.1°	0.97
23:03	16.0°	143.3°	0.97
23:04	16.1°	143.6°	0.97
23:05	16.2°	143.8°	0.97
23:06	16.3°	144.0°	0.97
23:07	16.3°	144.2°	0.97
23:08	16.4°	144.5°	0.97
23:09	16.5°	144.7°	0.97
23:10	16.6°	144.9°	0.97
23:11	16.7°	145.1°	0.97
23:12	16.8°	145.3°	0.97
23:13	16.9°	145.6°	0.97
23:14	17.0°	145.8°	0.97
23:15	17.1°	146.0°	0.97
23:16	17.2°	146.2°	0.97
23:17	17.2°	146.5°	0.97
23:18	17.3°	146.7°	0.97
23:19	17.4°	146.9°	0.97
23:20	17.5°	147.2°	0.97
23:21	17.6°	147.4°	0.97
23:22	17.7°	147.6°	0.97
23:23	17.7°	147.8°	0.97
23:24	17.8°	148.1°	0.97
23:25	17.9°	148.3°	0.97
23:26	18.0°	148.5°	0.97
23:27	18.1°	148.7°	0.97
23:28	18.2°	149.0°	0.97
23:29	18.2°	149.2°	0.97
23:30	18.3°	149.4°	0.97
23:31	18.4°	149.7°	0.97
23:32	18.5°	149.9°	0.97
23:33	18.6°	150.1°	0.97
23:34	18.6°	150.4°	0.97
23:35	18.7°	150.6°	0.97
23:36	18.8°	150.8°	0.97
23:37	18.9°	151.1°	0.97
23:38	18.9°	151.3°	0.97
23:39	19.0°	151.5°	0.97
23:40	19.1°	151.8°	0.97
23:41	19.2°	152.0°	0.97
23:42	19.2°	152.2°	0.96
23:43	19.3°	152.5°	0.96
23:44	19.4°	152.7°	0.96
23:45	19.4°	152.9°	0.96
23:46	19.5°	153.2°	0.96
23:47	19.6°	153.4°	0.96
23:48	19.7°	153.6°	0.96
23:49	19.7°	153.9°	0.96
23:50	19.8°	154.1°	0.96
23:51	19.9°	154.3°	0.96
23:52	19.9°	154.6°	0.96
23:53	20.0°	154.8°	0.96
23:54	20.1°	155.1°	0.96
23:55	20.1°	155.3°	0.96
23:56	20.2°	155.5°	0.96
23:57	20.2°	155.8°	0.96
23:58	20.3°	156.0°	0.96
23:59	20.4°	156.2°	0.96
