Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-06
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
01:21	12.2°	156.0°	0.86
01:22	12.2°	156.2°	0.86
01:23	12.3°	156.4°	0.86
01:24	12.4°	156.6°	0.86
01:25	12.4°	156.8°	0.86
01:26	12.5°	157.1°	0.86
01:27	12.5°	157.3°	0.86
01:28	12.6°	157.5°	0.86
01:29	12.7°	157.7°	0.86
01:30	12.7°	157.9°	0.86
01:31	12.8°	158.1°	0.86
01:32	12.8°	158.4°	0.86
01:33	12.9°	158.6°	0.86
01:34	13.0°	158.8°	0.86
01:35	13.0°	159.0°	0.86
01:36	13.1°	159.2°	0.86
01:37	13.1°	159.4°	0.86
01:38	13.2°	159.7°	0.86
01:39	13.2°	159.9°	0.86
01:40	13.3°	160.1°	0.86
01:41	13.3°	160.3°	0.86
01:42	13.4°	160.5°	0.86
01:43	13.4°	160.8°	0.86
01:44	13.5°	161.0°	0.86
01:45	13.5°	161.2°	0.86
01:46	13.6°	161.4°	0.86
01:47	13.6°	161.6°	0.86
01:48	13.7°	161.9°	0.86
01:49	13.7°	162.1°	0.86
01:50	13.8°	162.3°	0.86
01:51	13.8°	162.5°	0.86
01:52	13.9°	162.7°	0.86
01:53	13.9°	163.0°	0.86
01:54	14.0°	163.2°	0.86
01:55	14.0°	163.4°	0.86
01:56	14.1°	163.6°	0.86
01:57	14.1°	163.8°	0.86
01:58	14.1°	164.1°	0.86
01:59	14.2°	164.3°	0.86
02:00	14.2°	164.5°	0.86
02:01	14.3°	164.7°	0.86
02:02	14.3°	165.0°	0.86
02:03	14.3°	165.2°	0.86
02:04	14.4°	165.4°	0.86
02:05	14.4°	165.6°	0.86
02:06	14.5°	165.8°	0.86
02:07	14.5°	166.1°	0.86
02:08	14.5°	166.3°	0.86
02:09	14.6°	166.5°	0.86
02:10	14.6°	166.7°	0.86
02:11	14.6°	167.0°	0.86
02:12	14.7°	167.2°	0.86
02:13	14.7°	167.4°	0.86
02:14	14.7°	167.6°	0.86
02:15	14.8°	167.9°	0.86
02:16	14.8°	168.1°	0.86
02:17	14.8°	168.3°	0.86
02:18	14.9°	168.5°	0.86
02:19	14.9°	168.8°	0.86
02:20	14.9°	169.0°	0.85
02:21	15.0°	169.2°	0.85
02:22	15.0°	169.4°	0.85
02:23	15.0°	169.7°	0.85
02:24	15.0°	169.9°	0.85
02:25	15.1°	170.1°	0.85
02:26	15.1°	170.3°	0.85
02:27	15.1°	170.6°	0.85
02:28	15.1°	170.8°	0.85
02:29	15.2°	171.0°	0.85
02:30	15.2°	171.2°	0.85
02:31	15.2°	171.5°	0.85
02:32	15.2°	171.7°	0.85
02:33	15.2°	171.9°	0.85
02:34	15.3°	172.1°	0.85
02:35	15.3°	172.4°	0.85
02:36	15.3°	172.6°	0.85
02:37	15.3°	172.8°	0.85
02:38	15.3°	173.1°	0.85
02:39	15.4°	173.3°	0.85
02:40	15.4°	173.5°	0.85
02:41	15.4°	173.7°	0.85
02:42	15.4°	174.0°	0.85
02:43	15.4°	174.2°	0.85
02:44	15.4°	174.4°	0.85
02:45	15.5°	174.6°	0.85
02:46	15.5°	174.9°	0.85
02:47	15.5°	175.1°	0.85
02:48	15.5°	175.3°	0.85
02:49	15.5°	175.6°	0.85
02:50	15.5°	175.8°	0.85
02:51	15.5°	176.0°	0.85
02:52	15.5°	176.2°	0.85
02:53	15.5°	176.5°	0.85
02:54	15.5°	176.7°	0.85
02:55	15.6°	176.9°	0.85
02:56	15.6°	177.1°	0.85
02:57	15.6°	177.4°	0.85
02:58	15.6°	177.6°	0.85
02:59	15.6°	177.8°	0.85
03:00	15.6°	178.1°	0.85
03:01	15.6°	178.3°	0.85
03:02	15.6°	178.5°	0.85
03:03	15.6°	178.7°	0.85
03:04	15.6°	179.0°	0.85
03:05	15.6°	179.2°	0.85
03:06	15.6°	179.4°	0.85
03:07	15.6°	179.6°	0.85
03:08	15.6°	179.9°	0.85
03:09	15.6°	180.1°	0.85
03:10	15.6°	180.3°	0.85
03:11	15.6°	180.6°	0.85
03:12	15.6°	180.8°	0.85
03:13	15.6°	181.0°	0.85
03:14	15.6°	181.2°	0.85
03:15	15.6°	181.5°	0.85
03:16	15.6°	181.7°	0.85
03:17	15.5°	181.9°	0.85
03:18	15.5°	182.1°	0.85
03:19	15.5°	182.4°	0.85
03:20	15.5°	182.6°	0.85
03:21	15.5°	182.8°	0.85
03:22	15.5°	183.1°	0.85
03:23	15.5°	183.3°	0.85
03:24	15.5°	183.5°	0.85
03:25	15.5°	183.7°	0.85
03:26	15.5°	184.0°	0.85
03:27	15.4°	184.2°	0.85
03:28	15.4°	184.4°	0.85
03:29	15.4°	184.6°	0.85
03:30	15.4°	184.9°	0.85
03:31	15.4°	185.1°	0.85
03:32	15.4°	185.3°	0.85
03:33	15.4°	185.6°	0.85
03:34	15.3°	185.8°	0.85
03:35	15.3°	186.0°	0.85
03:36	15.3°	186.2°	0.85
03:37	15.3°	186.5°	0.85
03:38	15.3°	186.7°	0.85
03:39	15.2°	186.9°	0.85
03:40	15.2°	187.1°	0.85
03:41	15.2°	187.4°	0.85
03:42	15.2°	187.6°	0.85
03:43	15.1°	187.8°	0.85
03:44	15.1°	188.0°	0.85
03:45	15.1°	188.3°	0.85
03:46	15.1°	188.5°	0.85
03:47	15.0°	188.7°	0.85
03:48	15.0°	188.9°	0.85
03:49	15.0°	189.2°	0.85
03:50	15.0°	189.4°	0.85
03:51	14.9°	189.6°	0.85
03:52	14.9°	189.8°	0.85
03:53	14.9°	190.1°	0.85
03:54	14.8°	190.3°	0.85
03:55	14.8°	190.5°	0.85
03:56	14.8°	190.7°	0.85
03:57	14.8°	191.0°	0.85
03:58	14.7°	191.2°	0.85
03:59	14.7°	191.4°	0.85
04:00	14.7°	191.6°	0.85
04:01	14.6°	191.9°	0.85
04:02	14.6°	192.1°	0.85
04:03	14.5°	192.3°	0.85
04:04	14.5°	192.5°	0.85
04:05	14.5°	192.7°	0.85
04:06	14.4°	193.0°	0.85
04:07	14.4°	193.2°	0.85
04:08	14.4°	193.4°	0.85
04:09	14.3°	193.6°	0.85
04:10	14.3°	193.9°	0.85
04:11	14.2°	194.1°	0.85
04:12	14.2°	194.3°	0.85
04:13	14.2°	194.5°	0.85
04:14	14.1°	194.7°	0.85
04:15	14.1°	195.0°	0.85
04:16	14.0°	195.2°	0.85
04:17	14.0°	195.4°	0.85
04:18	13.9°	195.6°	0.85
04:19	13.9°	195.9°	0.85
04:20	13.8°	196.1°	0.85
04:21	13.8°	196.3°	0.85
04:22	13.8°	196.5°	0.85
04:23	13.7°	196.7°	0.85
04:24	13.7°	197.0°	0.85
04:25	13.6°	197.2°	0.85
04:26	13.6°	197.4°	0.85
04:27	13.5°	197.6°	0.85
04:28	13.5°	197.8°	0.85
04:29	13.4°	198.0°	0.85
04:30	13.4°	198.3°	0.85
04:31	13.3°	198.5°	0.85
04:32	13.2°	198.7°	0.85
04:33	13.2°	198.9°	0.85
04:34	13.1°	199.1°	0.85
04:35	13.1°	199.4°	0.85
04:36	13.0°	199.6°	0.85
04:37	13.0°	199.8°	0.85
04:38	12.9°	200.0°	0.85
04:39	12.9°	200.2°	0.85
04:40	12.8°	200.4°	0.85
04:41	12.7°	200.7°	0.85
04:42	12.7°	200.9°	0.85
04:43	12.6°	201.1°	0.85
04:44	12.6°	201.3°	0.85
04:45	12.5°	201.5°	0.85
04:46	12.4°	201.7°	0.85
04:47	12.4°	201.9°	0.85
04:48	12.3°	202.2°	0.85
04:49	12.3°	202.4°	0.85
04:50	12.2°	202.6°	0.85
04:51	12.1°	202.8°	0.85
04:52	12.1°	203.0°	0.85
04:53	12.0°	203.2°	0.85
04:54	11.9°	203.4°	0.85
04:55	11.9°	203.7°	0.85
04:56	11.8°	203.9°	0.85
04:57	11.7°	204.1°	0.85
04:58	11.7°	204.3°	0.85
04:59	11.6°	204.5°	0.85
05:00	11.5°	204.7°	0.85
05:01	11.5°	204.9°	0.85
05:02	11.4°	205.1°	0.85
05:03	11.3°	205.4°	0.85
05:04	11.3°	205.6°	0.85
05:05	11.2°	205.8°	0.85
05:06	11.1°	206.0°	0.85
05:07	11.0°	206.2°	0.85
05:08	11.0°	206.4°	0.85
05:09	10.9°	206.6°	0.85
05:10	10.8°	206.8°	0.85
05:11	10.7°	207.0°	0.85
05:12	10.7°	207.2°	0.85
05:13	10.6°	207.4°	0.85
05:14	10.5°	207.7°	0.85
05:15	10.4°	207.9°	0.85
05:16	10.4°	208.1°	0.85
05:17	10.3°	208.3°	0.85
05:18	10.2°	208.5°	0.85
05:19	10.1°	208.7°	0.85
05:20	10.1°	208.9°	0.85
05:21	10.0°	209.1°	0.85
05:22	9.9°	209.3°	0.85
05:23	9.8°	209.5°	0.85
05:24	9.7°	209.7°	0.85
05:25	9.6°	209.9°	0.85
05:26	9.6°	210.1°	0.85
05:27	9.5°	210.3°	0.85
05:28	9.4°	210.5°	0.85
05:29	9.3°	210.7°	0.85
05:30	9.2°	211.0°	0.85
05:31	9.2°	211.2°	0.85
05:32	9.1°	211.4°	0.85
05:33	9.0°	211.6°	0.85
05:34	8.9°	211.8°	0.85
05:35	8.8°	212.0°	0.85
05:36	8.7°	212.2°	0.85
05:37	8.6°	212.4°	0.85
05:38	8.5°	212.6°	0.85
05:39	8.5°	212.8°	0.85
05:40	8.4°	213.0°	0.85
05:41	8.3°	213.2°	0.85
05:42	8.2°	213.4°	0.85
05:43	8.1°	213.6°	0.85
05:44	8.0°	213.8°	0.85
05:45	7.9°	214.0°	0.85
05:46	7.8°	214.2°	0.85
05:47	7.7°	214.4°	0.85
05:48	7.7°	214.6°	0.85
05:49	7.6°	214.8°	0.85
05:50	7.5°	215.0°	0.85
05:51	7.4°	215.2°	0.85
05:52	7.3°	215.4°	0.85
05:53	7.2°	215.6°	0.84
05:54	7.1°	215.8°	0.84
05:55	7.0°	216.0°	0.84
05:56	6.9°	216.2°	0.84
05:57	6.8°	216.4°	0.84
05:58	6.7°	216.6°	0.84
05:59	6.6°	216.8°	0.84
06:00	6.5°	216.9°	0.84
06:01	6.4°	217.1°	0.84
06:02	6.3°	217.3°	0.84
06:03	6.2°	217.5°	0.84
06:04	6.1°	217.7°	0.84
06:05	6.0°	217.9°	0.84
06:06	5.9°	218.1°	0.84
06:07	5.8°	218.3°	0.84
06:08	5.7°	218.5°	0.84
06:09	5.6°	218.7°	0.84
06:10	5.5°	218.9°	0.84
06:11	5.4°	219.1°	0.84
06:12	5.3°	219.3°	0.84
06:13	5.2°	219.5°	0.84
06:14	5.1°	219.7°	0.84
06:15	5.0°	219.9°	0.84
06:16	4.9°	220.0°	0.84
06:17	4.8°	220.2°	0.84
06:18	4.7°	220.4°	0.84
06:19	4.6°	220.6°	0.84
06:20	4.5°	220.8°	0.84
06:21	4.4°	221.0°	0.84
06:22	4.3°	221.2°	0.84
06:23	4.2°	221.4°	0.84
06:24	4.1°	221.6°	0.84
06:25	4.0°	221.8°	0.84
06:26	3.9°	221.9°	0.84
06:27	3.8°	222.1°	0.84
06:28	3.7°	222.3°	0.84
06:29	3.6°	222.5°	0.84
06:30	3.5°	222.7°	0.84
06:31	3.3°	222.9°	0.84
06:32	3.2°	223.1°	0.84
06:33	3.1°	223.3°	0.84
06:34	3.0°	223.5°	0.84
06:35	2.9°	223.6°	0.84
06:36	2.8°	223.8°	0.84
06:37	2.7°	224.0°	0.84
06:38	2.6°	224.2°	0.84
06:39	2.5°	224.4°	0.84
06:40	2.4°	224.6°	0.84
06:41	2.3°	224.8°	0.84
06:42	2.2°	224.9°	0.84
06:43	2.1°	225.1°	0.84
06:44	2.0°	225.3°	0.84
06:45	1.8°	225.5°	0.84
06:46	1.7°	225.7°	0.84
06:47	1.6°	225.9°	0.84
06:48	1.5°	226.0°	0.84
06:49	1.4°	226.2°	0.84
06:50	1.3°	226.4°	0.84
06:51	1.2°	226.6°	0.84
06:52	1.1°	226.8°	0.84
06:53	1.0°	227.0°	0.84
06:54	0.9°	227.1°	0.84
06:55	0.8°	227.3°	0.84
06:56	0.7°	227.5°	0.84
06:57	0.6°	227.7°	0.84
06:58	0.5°	227.9°	0.84
06:59	0.4°	228.0°	0.84
07:00	0.3°	228.2°	0.84
07:01	0.2°	228.4°	0.84
07:02	0.1°	228.6°	0.84
07:03	-0.0°	228.8°	0.84
07:04	-0.7°	228.9°	0.84
07:05	-0.9°	229.1°	0.84
07:06	-1.0°	229.3°	0.84
07:07	-1.1°	229.5°	0.84
07:08	-1.2°	229.7°	0.84
07:09	-1.4°	229.8°	0.84
07:10	-1.5°	230.0°	0.84
07:11	-1.6°	230.2°	0.84
07:12	-1.7°	230.4°	0.84
07:13	-1.9°	230.5°	0.84
07:14	-2.0°	230.7°	0.84
07:15	-2.1°	230.9°	0.84
07:16	-2.2°	231.1°	0.84
07:17	-2.4°	231.3°	0.84
07:18	-2.5°	231.4°	0.84
07:19	-2.6°	231.6°	0.84
07:20	-2.8°	231.8°	0.84
07:21	-2.9°	232.0°	0.84
07:22	-3.0°	232.1°	0.84
07:23	-3.1°	232.3°	0.84
07:24	-3.3°	232.5°	0.84
07:25	-3.4°	232.7°	0.84
07:26	-3.5°	232.8°	0.84
07:27	-3.7°	233.0°	0.84
07:28	-3.8°	233.2°	0.84
07:29	-3.9°	233.4°	0.84
07:30	-4.0°	233.5°	0.84
07:31	-4.2°	233.7°	0.84
07:32	-4.3°	233.9°	0.84
07:33	-4.4°	234.1°	0.84
07:34	-4.6°	234.2°	0.84
07:35	-4.7°	234.4°	0.84
07:36	-4.8°	234.6°	0.84
07:37	-5.0°	234.7°	0.84
07:38	-5.1°	234.9°	0.84
07:39	-5.2°	235.1°	0.84
07:40	-5.4°	235.3°	0.84
07:41	-5.5°	235.4°	0.84
07:42	-5.6°	235.6°	0.84
07:43	-5.8°	235.8°	0.84
07:44	-5.9°	235.9°	0.84
07:45	-6.0°	236.1°	0.84
07:46	-6.2°	236.3°	0.84
07:47	-6.3°	236.5°	0.84
07:48	-6.4°	236.6°	0.84
07:49	-6.6°	236.8°	0.84
07:50	-6.7°	237.0°	0.84
07:51	-6.9°	237.1°	0.84
07:52	-7.0°	237.3°	0.84
07:53	-7.1°	237.5°	0.84
07:54	-7.3°	237.6°	0.84
07:55	-7.4°	237.8°	0.84
07:56	-7.5°	238.0°	0.84
07:57	-7.7°	238.2°	0.84
07:58	-7.8°	238.3°	0.84
07:59	-8.0°	238.5°	0.84
08:00	-8.1°	238.7°	0.84
08:01	-8.2°	238.8°	0.84
08:02	-8.4°	239.0°	0.84
08:03	-8.5°	239.2°	0.84
08:04	-8.6°	239.3°	0.84
08:05	-8.8°	239.5°	0.84
08:06	-8.9°	239.7°	0.84
08:07	-9.1°	239.8°	0.84
08:08	-9.2°	240.0°	0.84
08:09	-9.4°	240.2°	0.84
08:10	-9.5°	240.3°	0.84
08:11	-9.6°	240.5°	0.84
08:12	-9.8°	240.7°	0.84
08:13	-9.9°	240.8°	0.84
08:14	-10.1°	241.0°	0.84
08:15	-10.2°	241.2°	0.84
08:16	-10.3°	241.3°	0.84
08:17	-10.5°	241.5°	0.84
08:18	-10.6°	241.7°	0.84
08:19	-10.8°	241.8°	0.84
08:20	-10.9°	242.0°	0.84
08:21	-11.1°	242.2°	0.84
08:22	-11.2°	242.3°	0.84
08:23	-11.3°	242.5°	0.84
08:24	-11.5°	242.7°	0.84
08:25	-11.6°	242.8°	0.84
08:26	-11.8°	243.0°	0.84
08:27	-11.9°	243.2°	0.84
Object has dropped more than 12 degrees below the horizon			
22:46	-11.9°	118.7°	0.79
22:47	-11.8°	118.8°	0.79
22:48	-11.7°	119.0°	0.79
22:49	-11.5°	119.2°	0.79
22:50	-11.4°	119.3°	0.79
22:51	-11.3°	119.5°	0.79
22:52	-11.1°	119.7°	0.79
22:53	-11.0°	119.8°	0.79
22:54	-10.8°	120.0°	0.79
22:55	-10.7°	120.2°	0.79
22:56	-10.6°	120.3°	0.79
22:57	-10.4°	120.5°	0.79
22:58	-10.3°	120.7°	0.79
22:59	-10.1°	120.8°	0.79
23:00	-10.0°	121.0°	0.79
23:01	-9.9°	121.2°	0.79
23:02	-9.7°	121.3°	0.79
23:03	-9.6°	121.5°	0.79
23:04	-9.5°	121.7°	0.79
23:05	-9.3°	121.8°	0.79
23:06	-9.2°	122.0°	0.79
23:07	-9.1°	122.2°	0.79
23:08	-8.9°	122.4°	0.79
23:09	-8.8°	122.5°	0.79
23:10	-8.7°	122.7°	0.79
23:11	-8.5°	122.9°	0.79
23:12	-8.4°	123.0°	0.79
23:13	-8.3°	123.2°	0.79
23:14	-8.1°	123.4°	0.79
23:15	-8.0°	123.5°	0.79
23:16	-7.9°	123.7°	0.79
23:17	-7.7°	123.9°	0.79
23:18	-7.6°	124.0°	0.79
23:19	-7.5°	124.2°	0.79
23:20	-7.3°	124.4°	0.79
23:21	-7.2°	124.6°	0.79
23:22	-7.1°	124.7°	0.79
23:23	-6.9°	124.9°	0.79
23:24	-6.8°	125.1°	0.79
23:25	-6.7°	125.2°	0.79
23:26	-6.5°	125.4°	0.79
23:27	-6.4°	125.6°	0.79
23:28	-6.3°	125.8°	0.79
23:29	-6.1°	125.9°	0.79
23:30	-6.0°	126.1°	0.79
23:31	-5.9°	126.3°	0.79
23:32	-5.8°	126.4°	0.79
23:33	-5.6°	126.6°	0.79
23:34	-5.5°	126.8°	0.79
23:35	-5.4°	127.0°	0.79
23:36	-5.3°	127.1°	0.79
23:37	-5.1°	127.3°	0.79
23:38	-5.0°	127.5°	0.79
23:39	-4.9°	127.7°	0.79
23:40	-4.7°	127.8°	0.79
23:41	-4.6°	128.0°	0.79
23:42	-4.5°	128.2°	0.79
23:43	-4.4°	128.4°	0.79
23:44	-4.2°	128.5°	0.79
23:45	-4.1°	128.7°	0.79
23:46	-4.0°	128.9°	0.79
23:47	-3.9°	129.1°	0.79
23:48	-3.7°	129.2°	0.79
23:49	-3.6°	129.4°	0.79
23:50	-3.5°	129.6°	0.79
23:51	-3.4°	129.8°	0.79
23:52	-3.3°	129.9°	0.79
23:53	-3.1°	130.1°	0.79
23:54	-3.0°	130.3°	0.79
23:55	-2.9°	130.5°	0.79
23:56	-2.8°	130.6°	0.79
23:57	-2.6°	130.8°	0.79
23:58	-2.5°	131.0°	0.79
23:59	-2.4°	131.2°	0.79
