Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-13
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
06:41	21.6°	145.4°	0.21
06:42	21.7°	145.7°	0.21
06:43	21.8°	145.9°	0.21
06:44	21.9°	146.2°	0.21
06:45	22.0°	146.4°	0.21
06:46	22.1°	146.6°	0.21
06:47	22.1°	146.9°	0.21
06:48	22.2°	147.1°	0.21
06:49	22.3°	147.3°	0.21
06:50	22.4°	147.6°	0.21
06:51	22.5°	147.8°	0.21
06:52	22.6°	148.0°	0.21
06:53	22.7°	148.3°	0.21
06:54	22.8°	148.5°	0.21
06:55	22.9°	148.8°	0.21
06:56	23.0°	149.0°	0.21
06:57	23.0°	149.2°	0.21
06:58	23.1°	149.5°	0.21
06:59	23.2°	149.7°	0.21
07:00	23.3°	150.0°	0.21
07:01	23.4°	150.2°	0.21
07:02	23.5°	150.5°	0.21
07:03	23.6°	150.7°	0.21
07:04	23.6°	150.9°	0.21
07:05	23.7°	151.2°	0.21
07:06	23.8°	151.4°	0.21
07:07	23.9°	151.7°	0.21
07:08	24.0°	151.9°	0.21
07:09	24.0°	152.2°	0.21
07:10	24.1°	152.4°	0.21
07:11	24.2°	152.7°	0.21
07:12	24.3°	152.9°	0.21
07:13	24.4°	153.1°	0.21
07:14	24.4°	153.4°	0.21
07:15	24.5°	153.6°	0.21
07:16	24.6°	153.9°	0.21
07:17	24.7°	154.1°	0.21
07:18	24.7°	154.4°	0.21
07:19	24.8°	154.6°	0.21
07:20	24.9°	154.9°	0.21
07:21	25.0°	155.1°	0.21
07:22	25.0°	155.4°	0.21
07:23	25.1°	155.6°	0.21
07:24	25.2°	155.9°	0.21
07:25	25.2°	156.1°	0.21
07:26	25.3°	156.4°	0.21
07:27	25.4°	156.6°	0.21
07:28	25.4°	156.9°	0.21
07:29	25.5°	157.1°	0.21
07:30	25.6°	157.4°	0.21
07:31	25.6°	157.7°	0.21
07:32	25.7°	157.9°	0.21
07:33	25.8°	158.2°	0.21
07:34	25.8°	158.4°	0.21
07:35	25.9°	158.7°	0.21
07:36	26.0°	158.9°	0.21
07:37	26.0°	159.2°	0.21
07:38	26.1°	159.4°	0.21
07:39	26.1°	159.7°	0.21
07:40	26.2°	160.0°	0.21
07:41	26.3°	160.2°	0.21
07:42	26.3°	160.5°	0.21
07:43	26.4°	160.7°	0.21
07:44	26.4°	161.0°	0.21
07:45	26.5°	161.2°	0.21
07:46	26.5°	161.5°	0.21
07:47	26.6°	161.8°	0.21
07:48	26.7°	162.0°	0.21
07:49	26.7°	162.3°	0.21
07:50	26.8°	162.5°	0.21
07:51	26.8°	162.8°	0.21
07:52	26.9°	163.1°	0.21
07:53	26.9°	163.3°	0.21
07:54	27.0°	163.6°	0.21
07:55	27.0°	163.8°	0.21
07:56	27.1°	164.1°	0.21
07:57	27.1°	164.4°	0.21
07:58	27.2°	164.6°	0.21
07:59	27.2°	164.9°	0.21
08:00	27.3°	165.2°	0.21
08:01	27.3°	165.4°	0.21
08:02	27.3°	165.7°	0.21
08:03	27.4°	165.9°	0.21
08:04	27.4°	166.2°	0.21
08:05	27.5°	166.5°	0.21
08:06	27.5°	166.7°	0.21
08:07	27.6°	167.0°	0.21
08:08	27.6°	167.3°	0.21
08:09	27.6°	167.5°	0.21
08:10	27.7°	167.8°	0.21
08:11	27.7°	168.1°	0.21
08:12	27.8°	168.3°	0.21
08:13	27.8°	168.6°	0.21
08:14	27.8°	168.9°	0.21
08:15	27.9°	169.1°	0.21
08:16	27.9°	169.4°	0.21
08:17	27.9°	169.7°	0.21
08:18	28.0°	169.9°	0.21
08:19	28.0°	170.2°	0.21
08:20	28.0°	170.5°	0.21
08:21	28.1°	170.7°	0.21
08:22	28.1°	171.0°	0.21
08:23	28.1°	171.3°	0.21
08:24	28.1°	171.5°	0.21
08:25	28.2°	171.8°	0.21
08:26	28.2°	172.1°	0.21
08:27	28.2°	172.3°	0.21
08:28	28.2°	172.6°	0.21
08:29	28.3°	172.9°	0.21
08:30	28.3°	173.1°	0.21
08:31	28.3°	173.4°	0.21
08:32	28.3°	173.7°	0.21
08:33	28.4°	174.0°	0.21
08:34	28.4°	174.2°	0.21
08:35	28.4°	174.5°	0.21
08:36	28.4°	174.8°	0.21
08:37	28.4°	175.0°	0.21
08:38	28.5°	175.3°	0.21
08:39	28.5°	175.6°	0.21
08:40	28.5°	175.9°	0.21
08:41	28.5°	176.1°	0.21
08:42	28.5°	176.4°	0.21
08:43	28.5°	176.7°	0.21
08:44	28.5°	176.9°	0.21
08:45	28.6°	177.2°	0.21
08:46	28.6°	177.5°	0.21
08:47	28.6°	177.7°	0.21
08:48	28.6°	178.0°	0.21
08:49	28.6°	178.3°	0.21
08:50	28.6°	178.6°	0.21
08:51	28.6°	178.8°	0.21
08:52	28.6°	179.1°	0.21
08:53	28.6°	179.4°	0.21
08:54	28.6°	179.6°	0.21
08:55	28.6°	179.9°	0.21
08:56	28.6°	180.2°	0.21
08:57	28.6°	180.5°	0.21
08:58	28.6°	180.7°	0.21
08:59	28.6°	181.0°	0.21
09:00	28.6°	181.3°	0.21
09:01	28.6°	181.6°	0.21
09:02	28.6°	181.8°	0.21
09:03	28.6°	182.1°	0.21
09:04	28.6°	182.4°	0.21
09:05	28.6°	182.6°	0.21
09:06	28.6°	182.9°	0.21
09:07	28.6°	183.2°	0.21
09:08	28.6°	183.5°	0.21
09:09	28.6°	183.7°	0.21
09:10	28.6°	184.0°	0.21
09:11	28.6°	184.3°	0.21
09:12	28.6°	184.5°	0.21
09:13	28.6°	184.8°	0.21
09:14	28.6°	185.1°	0.21
09:15	28.6°	185.4°	0.21
09:16	28.6°	185.6°	0.21
09:17	28.5°	185.9°	0.21
09:18	28.5°	186.2°	0.21
09:19	28.5°	186.4°	0.21
09:20	28.5°	186.7°	0.21
09:21	28.5°	187.0°	0.21
09:22	28.5°	187.3°	0.21
09:23	28.5°	187.5°	0.20
09:24	28.4°	187.8°	0.20
09:25	28.4°	188.1°	0.20
09:26	28.4°	188.3°	0.20
09:27	28.4°	188.6°	0.20
09:28	28.4°	188.9°	0.20
09:29	28.3°	189.1°	0.20
09:30	28.3°	189.4°	0.20
09:31	28.3°	189.7°	0.20
09:32	28.3°	190.0°	0.20
09:33	28.2°	190.2°	0.20
09:34	28.2°	190.5°	0.20
09:35	28.2°	190.8°	0.20
09:36	28.2°	191.0°	0.20
09:37	28.1°	191.3°	0.20
09:38	28.1°	191.6°	0.20
09:39	28.1°	191.8°	0.20
09:40	28.0°	192.1°	0.20
09:41	28.0°	192.4°	0.20
09:42	28.0°	192.6°	0.20
09:43	28.0°	192.9°	0.20
09:44	27.9°	193.2°	0.20
09:45	27.9°	193.4°	0.20
09:46	27.9°	193.7°	0.20
09:47	27.8°	194.0°	0.20
09:48	27.8°	194.2°	0.20
09:49	27.7°	194.5°	0.20
09:50	27.7°	194.8°	0.20
09:51	27.7°	195.0°	0.20
09:52	27.6°	195.3°	0.20
09:53	27.6°	195.6°	0.20
09:54	27.6°	195.8°	0.20
09:55	27.5°	196.1°	0.20
09:56	27.5°	196.4°	0.20
09:57	27.4°	196.6°	0.20
09:58	27.4°	196.9°	0.20
09:59	27.3°	197.2°	0.20
10:00	27.3°	197.4°	0.20
10:01	27.3°	197.7°	0.20
10:02	27.2°	198.0°	0.20
10:03	27.2°	198.2°	0.20
10:04	27.1°	198.5°	0.20
10:05	27.1°	198.7°	0.20
10:06	27.0°	199.0°	0.20
10:07	27.0°	199.3°	0.20
10:08	26.9°	199.5°	0.20
10:09	26.9°	199.8°	0.20
10:10	26.8°	200.1°	0.20
10:11	26.8°	200.3°	0.20
10:12	26.7°	200.6°	0.20
10:13	26.7°	200.8°	0.20
10:14	26.6°	201.1°	0.20
10:15	26.5°	201.4°	0.20
10:16	26.5°	201.6°	0.20
10:17	26.4°	201.9°	0.20
10:18	26.4°	202.1°	0.20
10:19	26.3°	202.4°	0.20
10:20	26.3°	202.6°	0.20
10:21	26.2°	202.9°	0.20
10:22	26.1°	203.2°	0.20
10:23	26.1°	203.4°	0.20
10:24	26.0°	203.7°	0.20
10:25	26.0°	203.9°	0.20
10:26	25.9°	204.2°	0.20
10:27	25.8°	204.4°	0.20
10:28	25.8°	204.7°	0.20
10:29	25.7°	205.0°	0.20
10:30	25.6°	205.2°	0.20
10:31	25.6°	205.5°	0.20
10:32	25.5°	205.7°	0.20
10:33	25.4°	206.0°	0.20
10:34	25.4°	206.2°	0.20
10:35	25.3°	206.5°	0.20
10:36	25.2°	206.7°	0.20
10:37	25.2°	207.0°	0.20
10:38	25.1°	207.2°	0.20
10:39	25.0°	207.5°	0.20
10:40	25.0°	207.7°	0.20
10:41	24.9°	208.0°	0.20
10:42	24.8°	208.2°	0.20
10:43	24.7°	208.5°	0.20
10:44	24.7°	208.7°	0.20
10:45	24.6°	209.0°	0.20
10:46	24.5°	209.2°	0.20
10:47	24.4°	209.5°	0.20
10:48	24.4°	209.7°	0.20
10:49	24.3°	210.0°	0.20
10:50	24.2°	210.2°	0.20
10:51	24.1°	210.5°	0.20
10:52	24.0°	210.7°	0.20
10:53	24.0°	211.0°	0.20
10:54	23.9°	211.2°	0.20
10:55	23.8°	211.5°	0.20
10:56	23.7°	211.7°	0.20
10:57	23.6°	212.0°	0.20
10:58	23.6°	212.2°	0.20
10:59	23.5°	212.4°	0.20
11:00	23.4°	212.7°	0.20
11:01	23.3°	212.9°	0.20
11:02	23.2°	213.2°	0.20
11:03	23.1°	213.4°	0.20
11:04	23.1°	213.7°	0.20
11:05	23.0°	213.9°	0.20
11:06	22.9°	214.1°	0.20
11:07	22.8°	214.4°	0.20
11:08	22.7°	214.6°	0.20
11:09	22.6°	214.9°	0.20
11:10	22.5°	215.1°	0.20
11:11	22.4°	215.3°	0.20
11:12	22.3°	215.6°	0.20
11:13	22.3°	215.8°	0.20
11:14	22.2°	216.1°	0.20
11:15	22.1°	216.3°	0.20
11:16	22.0°	216.5°	0.20
11:17	21.9°	216.8°	0.20
11:18	21.8°	217.0°	0.20
11:19	21.7°	217.2°	0.20
11:20	21.6°	217.5°	0.20
11:21	21.5°	217.7°	0.20
11:22	21.4°	217.9°	0.20
11:23	21.3°	218.2°	0.20
11:24	21.2°	218.4°	0.20
11:25	21.1°	218.6°	0.20
11:26	21.0°	218.9°	0.20
11:27	20.9°	219.1°	0.20
11:28	20.8°	219.3°	0.20
11:29	20.7°	219.6°	0.20
11:30	20.6°	219.8°	0.20
11:31	20.5°	220.0°	0.20
11:32	20.4°	220.3°	0.20
11:33	20.3°	220.5°	0.20
11:34	20.2°	220.7°	0.20
11:35	20.1°	221.0°	0.20
11:36	20.0°	221.2°	0.20
11:37	19.9°	221.4°	0.20
11:38	19.8°	221.6°	0.20
11:39	19.7°	221.9°	0.20
11:40	19.6°	222.1°	0.20
11:41	19.5°	222.3°	0.20
11:42	19.4°	222.5°	0.20
11:43	19.3°	222.8°	0.20
11:44	19.2°	223.0°	0.20
11:45	19.1°	223.2°	0.20
11:46	19.0°	223.5°	0.20
11:47	18.8°	223.7°	0.20
11:48	18.7°	223.9°	0.20
11:49	18.6°	224.1°	0.20
11:50	18.5°	224.3°	0.20
11:51	18.4°	224.6°	0.20
11:52	18.3°	224.8°	0.20
11:53	18.2°	225.0°	0.20
11:54	18.1°	225.2°	0.20
11:55	18.0°	225.5°	0.20
11:56	17.9°	225.7°	0.20
11:57	17.7°	225.9°	0.20
11:58	17.6°	226.1°	0.20
11:59	17.5°	226.3°	0.20
12:00	17.4°	226.6°	0.20
12:01	17.3°	226.8°	0.20
12:02	17.2°	227.0°	0.20
12:03	17.1°	227.2°	0.20
12:04	16.9°	227.4°	0.20
12:05	16.8°	227.7°	0.20
12:06	16.7°	227.9°	0.20
12:07	16.6°	228.1°	0.20
12:08	16.5°	228.3°	0.20
12:09	16.4°	228.5°	0.20
12:10	16.2°	228.7°	0.20
12:11	16.1°	228.9°	0.20
12:12	16.0°	229.2°	0.20
12:13	15.9°	229.4°	0.19
12:14	15.8°	229.6°	0.19
12:15	15.6°	229.8°	0.19
12:16	15.5°	230.0°	0.19
12:17	15.4°	230.2°	0.19
12:18	15.3°	230.4°	0.19
12:19	15.2°	230.7°	0.19
12:20	15.0°	230.9°	0.19
12:21	14.9°	231.1°	0.19
12:22	14.8°	231.3°	0.19
12:23	14.7°	231.5°	0.19
12:24	14.5°	231.7°	0.19
12:25	14.4°	231.9°	0.19
12:26	14.3°	232.1°	0.19
12:27	14.2°	232.3°	0.19
12:28	14.1°	232.6°	0.19
12:29	13.9°	232.8°	0.19
12:30	13.8°	233.0°	0.19
12:31	13.7°	233.2°	0.19
12:32	13.6°	233.4°	0.19
12:33	13.4°	233.6°	0.19
12:34	13.3°	233.8°	0.19
12:35	13.2°	234.0°	0.19
12:36	13.0°	234.2°	0.19
12:37	12.9°	234.4°	0.19
12:38	12.8°	234.6°	0.19
12:39	12.7°	234.8°	0.19
12:40	12.5°	235.0°	0.19
12:41	12.4°	235.2°	0.19
12:42	12.3°	235.4°	0.19
12:43	12.1°	235.6°	0.19
12:44	12.0°	235.9°	0.19
12:45	11.9°	236.1°	0.19
12:46	11.8°	236.3°	0.19
12:47	11.6°	236.5°	0.19
12:48	11.5°	236.7°	0.19
12:49	11.4°	236.9°	0.19
12:50	11.2°	237.1°	0.19
12:51	11.1°	237.3°	0.19
12:52	11.0°	237.5°	0.19
12:53	10.8°	237.7°	0.19
12:54	10.7°	237.9°	0.19
12:55	10.6°	238.1°	0.19
12:56	10.4°	238.3°	0.19
12:57	10.3°	238.5°	0.19
12:58	10.2°	238.7°	0.19
12:59	10.0°	238.9°	0.19
13:00	9.9°	239.1°	0.19
13:01	9.8°	239.3°	0.19
13:02	9.6°	239.5°	0.19
13:03	9.5°	239.7°	0.19
13:04	9.4°	239.9°	0.19
13:05	9.2°	240.1°	0.19
13:06	9.1°	240.3°	0.19
13:07	8.9°	240.5°	0.19
13:08	8.8°	240.7°	0.19
13:09	8.7°	240.8°	0.19
13:10	8.5°	241.0°	0.19
13:11	8.4°	241.2°	0.19
13:12	8.3°	241.4°	0.19
13:13	8.1°	241.6°	0.19
13:14	8.0°	241.8°	0.19
13:15	7.8°	242.0°	0.19
13:16	7.7°	242.2°	0.19
13:17	7.6°	242.4°	0.19
13:18	7.4°	242.6°	0.19
13:19	7.3°	242.8°	0.19
13:20	7.2°	243.0°	0.19
13:21	7.0°	243.2°	0.19
13:22	6.9°	243.4°	0.19
13:23	6.7°	243.6°	0.19
13:24	6.6°	243.8°	0.19
13:25	6.5°	244.0°	0.19
13:26	6.3°	244.1°	0.19
13:27	6.2°	244.3°	0.19
13:28	6.0°	244.5°	0.19
13:29	5.9°	244.7°	0.19
13:30	5.8°	244.9°	0.19
13:31	5.6°	245.1°	0.19
13:32	5.5°	245.3°	0.19
13:33	5.3°	245.5°	0.19
13:34	5.2°	245.7°	0.19
13:35	5.1°	245.9°	0.19
13:36	4.9°	246.1°	0.19
13:37	4.8°	246.2°	0.19
13:38	4.6°	246.4°	0.19
13:39	4.5°	246.6°	0.19
13:40	4.3°	246.8°	0.19
13:41	4.2°	247.0°	0.19
13:42	4.1°	247.2°	0.19
13:43	3.9°	247.4°	0.19
13:44	3.8°	247.6°	0.19
13:45	3.6°	247.7°	0.19
13:46	3.5°	247.9°	0.19
13:47	3.4°	248.1°	0.19
13:48	3.2°	248.3°	0.19
13:49	3.1°	248.5°	0.19
13:50	2.9°	248.7°	0.19
13:51	2.8°	248.9°	0.19
13:52	2.7°	249.1°	0.19
13:53	2.5°	249.2°	0.19
13:54	2.4°	249.4°	0.19
13:55	2.2°	249.6°	0.19
13:56	2.1°	249.8°	0.19
13:57	2.0°	250.0°	0.19
13:58	1.8°	250.2°	0.19
13:59	1.7°	250.4°	0.19
14:00	1.6°	250.5°	0.19
14:01	1.4°	250.7°	0.19
14:02	1.3°	250.9°	0.19
14:03	1.2°	251.1°	0.19
14:04	1.0°	251.3°	0.19
14:05	0.9°	251.5°	0.19
14:06	0.8°	251.7°	0.19
14:07	0.6°	251.8°	0.19
14:08	0.5°	252.0°	0.19
14:09	0.4°	252.2°	0.19
14:10	0.2°	252.4°	0.19
14:11	0.1°	252.6°	0.19
14:12	-0.0°	252.8°	0.19
14:13	-0.1°	252.9°	0.19
14:14	-0.9°	253.1°	0.19
14:15	-1.0°	253.3°	0.19
14:16	-1.2°	253.5°	0.19
14:17	-1.3°	253.7°	0.19
14:18	-1.5°	253.9°	0.19
14:19	-1.7°	254.0°	0.19
14:20	-1.8°	254.2°	0.19
14:21	-2.0°	254.4°	0.19
14:22	-2.1°	254.6°	0.19
14:23	-2.3°	254.8°	0.19
14:24	-2.4°	255.0°	0.19
14:25	-2.6°	255.1°	0.19
14:26	-2.7°	255.3°	0.19
14:27	-2.9°	255.5°	0.19
14:28	-3.0°	255.7°	0.19
14:29	-3.2°	255.9°	0.19
14:30	-3.3°	256.0°	0.19
14:31	-3.5°	256.2°	0.19
14:32	-3.6°	256.4°	0.19
14:33	-3.8°	256.6°	0.19
14:34	-3.9°	256.8°	0.19
14:35	-4.1°	256.9°	0.19
14:36	-4.3°	257.1°	0.19
14:37	-4.4°	257.3°	0.19
14:38	-4.6°	257.5°	0.19
14:39	-4.7°	257.7°	0.19
14:40	-4.9°	257.9°	0.19
14:41	-5.0°	258.0°	0.19
14:42	-5.2°	258.2°	0.19
14:43	-5.3°	258.4°	0.19
14:44	-5.5°	258.6°	0.19
14:45	-5.7°	258.8°	0.19
14:46	-5.8°	258.9°	0.19
14:47	-6.0°	259.1°	0.19
14:48	-6.1°	259.3°	0.19
14:49	-6.3°	259.5°	0.19
14:50	-6.4°	259.7°	0.19
14:51	-6.6°	259.8°	0.19
14:52	-6.7°	260.0°	0.19
14:53	-6.9°	260.2°	0.19
14:54	-7.1°	260.4°	0.19
14:55	-7.2°	260.6°	0.19
14:56	-7.4°	260.7°	0.19
14:57	-7.5°	260.9°	0.19
14:58	-7.7°	261.1°	0.19
14:59	-7.8°	261.3°	0.19
15:00	-8.0°	261.5°	0.19
15:01	-8.1°	261.6°	0.19
15:02	-8.3°	261.8°	0.19
15:03	-8.5°	262.0°	0.19
15:04	-8.6°	262.2°	0.19
15:05	-8.8°	262.4°	0.19
15:06	-8.9°	262.5°	0.18
15:07	-9.1°	262.7°	0.18
15:08	-9.2°	262.9°	0.18
15:09	-9.4°	263.1°	0.18
15:10	-9.6°	263.3°	0.18
15:11	-9.7°	263.4°	0.18
15:12	-9.9°	263.6°	0.18
15:13	-10.0°	263.8°	0.18
15:14	-10.2°	264.0°	0.18
15:15	-10.3°	264.2°	0.18
15:16	-10.5°	264.4°	0.18
15:17	-10.7°	264.5°	0.18
15:18	-10.8°	264.7°	0.18
