Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-03-25
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
00:00	15.7°	294.2°	0.40
00:01	15.5°	294.3°	0.40
00:02	15.4°	294.5°	0.41
00:03	15.2°	294.7°	0.41
00:04	15.1°	294.8°	0.41
00:05	15.0°	295.0°	0.41
00:06	14.8°	295.1°	0.41
00:07	14.7°	295.3°	0.41
00:08	14.5°	295.5°	0.41
00:09	14.4°	295.6°	0.41
00:10	14.2°	295.8°	0.41
00:11	14.1°	295.9°	0.41
00:12	14.0°	296.1°	0.41
00:13	13.8°	296.3°	0.41
00:14	13.7°	296.4°	0.41
00:15	13.5°	296.6°	0.41
00:16	13.4°	296.7°	0.41
00:17	13.2°	296.9°	0.41
00:18	13.1°	297.1°	0.41
00:19	13.0°	297.2°	0.41
00:20	12.8°	297.4°	0.41
00:21	12.7°	297.5°	0.41
00:22	12.5°	297.7°	0.41
00:23	12.4°	297.9°	0.41
00:24	12.2°	298.0°	0.41
00:25	12.1°	298.2°	0.41
00:26	12.0°	298.3°	0.41
00:27	11.8°	298.5°	0.41
00:28	11.7°	298.7°	0.41
00:29	11.6°	298.8°	0.41
00:30	11.4°	299.0°	0.41
00:31	11.3°	299.2°	0.41
00:32	11.1°	299.3°	0.41
00:33	11.0°	299.5°	0.41
00:34	10.9°	299.6°	0.41
00:35	10.7°	299.8°	0.41
00:36	10.6°	300.0°	0.41
00:37	10.4°	300.1°	0.41
00:38	10.3°	300.3°	0.41
00:39	10.2°	300.5°	0.41
00:40	10.0°	300.6°	0.41
00:41	9.9°	300.8°	0.41
00:42	9.8°	300.9°	0.41
00:43	9.6°	301.1°	0.41
00:44	9.5°	301.3°	0.41
00:45	9.4°	301.4°	0.41
00:46	9.2°	301.6°	0.41
00:47	9.1°	301.8°	0.41
00:48	9.0°	301.9°	0.41
00:49	8.8°	302.1°	0.41
00:50	8.7°	302.3°	0.41
00:51	8.5°	302.4°	0.41
00:52	8.4°	302.6°	0.41
00:53	8.3°	302.7°	0.41
00:54	8.1°	302.9°	0.41
00:55	8.0°	303.1°	0.41
00:56	7.9°	303.2°	0.41
00:57	7.8°	303.4°	0.41
00:58	7.6°	303.6°	0.41
00:59	7.5°	303.7°	0.41
01:00	7.4°	303.9°	0.41
01:01	7.2°	304.1°	0.41
01:02	7.1°	304.2°	0.41
01:03	7.0°	304.4°	0.41
01:04	6.8°	304.6°	0.41
01:05	6.7°	304.7°	0.41
01:06	6.6°	304.9°	0.41
01:07	6.5°	305.1°	0.41
01:08	6.3°	305.2°	0.41
01:09	6.2°	305.4°	0.41
01:10	6.1°	305.6°	0.41
01:11	5.9°	305.7°	0.41
01:12	5.8°	305.9°	0.41
01:13	5.7°	306.1°	0.41
01:14	5.6°	306.2°	0.41
01:15	5.4°	306.4°	0.41
01:16	5.3°	306.6°	0.41
01:17	5.2°	306.7°	0.41
01:18	5.1°	306.9°	0.41
01:19	4.9°	307.1°	0.41
01:20	4.8°	307.3°	0.41
01:21	4.7°	307.4°	0.41
01:22	4.6°	307.6°	0.41
01:23	4.4°	307.8°	0.41
01:24	4.3°	307.9°	0.41
01:25	4.2°	308.1°	0.41
01:26	4.1°	308.3°	0.41
01:27	4.0°	308.4°	0.41
01:28	3.8°	308.6°	0.41
01:29	3.7°	308.8°	0.41
01:30	3.6°	308.9°	0.41
01:31	3.5°	309.1°	0.41
01:32	3.4°	309.3°	0.41
01:33	3.2°	309.5°	0.41
01:34	3.1°	309.6°	0.41
01:35	3.0°	309.8°	0.41
