Altitude and Azimuth of the Moon
N 48° 10', E 11° 30'
2026-04-20
Zone: 1.0 hours East of Greenwich
Time	Altitude	Azimuth (E of N)	Fraction Illuminated
00:00	-9.9°	327.2°	0.09
00:01	-10.0°	327.4°	0.09
00:02	-10.1°	327.6°	0.09
00:03	-10.2°	327.8°	0.09
00:04	-10.2°	328.0°	0.09
00:05	-10.3°	328.2°	0.09
00:06	-10.4°	328.4°	0.09
00:07	-10.5°	328.6°	0.09
00:08	-10.6°	328.8°	0.09
00:09	-10.7°	329.0°	0.09
00:10	-10.7°	329.2°	0.09
00:11	-10.8°	329.4°	0.09
00:12	-10.9°	329.6°	0.09
00:13	-11.0°	329.8°	0.09
00:14	-11.0°	330.0°	0.09
00:15	-11.1°	330.2°	0.09
00:16	-11.2°	330.4°	0.09
00:17	-11.3°	330.6°	0.09
00:18	-11.4°	330.8°	0.09
00:19	-11.4°	331.0°	0.09
00:20	-11.5°	331.2°	0.09
00:21	-11.6°	331.4°	0.09
00:22	-11.7°	331.6°	0.09
00:23	-11.7°	331.8°	0.09
00:24	-11.8°	332.0°	0.09
00:25	-11.9°	332.2°	0.09
00:26	-11.9°	332.5°	0.09
Object has dropped more than 12 degrees below the horizon			
04:33	-12.0°	26.0°	0.10
04:34	-11.9°	26.2°	0.10
04:35	-11.8°	26.4°	0.10
04:36	-11.8°	26.6°	0.10
04:37	-11.7°	26.8°	0.10
04:38	-11.6°	27.1°	0.10
04:39	-11.5°	27.3°	0.10
04:40	-11.5°	27.5°	0.10
04:41	-11.4°	27.7°	0.10
04:42	-11.3°	27.9°	0.10
04:43	-11.2°	28.1°	0.10
04:44	-11.2°	28.3°	0.10
04:45	-11.1°	28.5°	0.10
04:46	-11.0°	28.7°	0.10
04:47	-10.9°	28.9°	0.10
04:48	-10.8°	29.1°	0.10
04:49	-10.8°	29.3°	0.10
04:50	-10.7°	29.5°	0.10
04:51	-10.6°	29.7°	0.10
04:52	-10.5°	29.9°	0.10
04:53	-10.4°	30.1°	0.10
04:54	-10.4°	30.3°	0.10
04:55	-10.3°	30.5°	0.10
